ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
142.935,0.839773,0.393516,0.246184,89.9449,8.91491,0.985081,1.84001, 114.644,34.9034,38.3079,0.19191,81.658,40.1582,38.1425,-570.438
133.637,0.844732,0.39222,0.240987,85.3222,9.04681,0.984904,1.88284, 115.528,34.9339,37.3994,0.189962,82.7944,40.3269,37.1884,-570.288
129.113,0.827186,0.3844,0.239012,80.9165,8.4069,0.984674,1.97243, 114.859,36.9318,36.4106,0.187023,88.9391,39.3577,35.0202,-565.428
133.986,0.829084,0.382802,0.241959,84.2488,8.62202,0.984706,1.93844, 114.212,36.2381,37.1022,0.187428,86.0689,56.7955,35.8801,-562.602
134.562,0.801889,0.383001,0.240949,84.1604,10.1326,0.984633,1.95709, 116.392,40.3642,36.7166,0.187185,85.2902,24.6982,36.2827,-560.115
123.132,0.805746,0.380954,0.235293,76.4314,9.91156,0.984434,1.8259, 115.631,39.9848,35.2084,0.184874,91.8647,45.7122,33.6087,-563.755
132.622,0.795187,0.379904,0.241509,85.4947,14.5614,0.984646,1.8333, 113.787,40.1487,35.9691,0.186424,86.0348,68.5196,35.3141,-558.367
129.378,0.802527,0.377638,0.240524,81.7899,11.9392,0.984456,1.82141, 112.598,38.9145,35.6308,0.185449,89.9149,34.7041,34.2569,-563.92
130.467,0.811779,0.383111,0.240706,81.9899,9.98468,0.984385,1.86581, 113.247,38.1257,35.9393,0.187145,89.9454,77.6196,35.1289,-564.027
127.09,0.816395,0.381128,0.239956,79.721,9.84725,0.98417,1.75021, 111.521,37.0394,35.4041,0.186325,93.6133,32.8283,34.3321,-564.362
128.739,0.834929,0.380883,0.242872,81.9129,10.1463,0.984042,1.80675, 108.302,33.6445,35.651,0.187126,94.2916,36.1858,34.2316,-564.762
133.989,0.837517,0.389282,0.245483,85.5108,9.22131,0.983739,1.68991, 108.557,33.3234,36.1739,0.190429,93.4181,29.6815,35.0592,-564.13
128.587,0.836829,0.387031,0.2416,81.6268,8.26027,0.983636,1.56245, 110.18,34.1639,35.7708,0.188589,93.6177,24.0124,34.5059,-563.546
135.332,0.819822,0.389419,0.243951,86.5614,9.93778,0.983736,1.54446, 112.09,36.6955,36.4004,0.190011,89.5409,25.3715,36.6472,-562.818
140.249,0.822818,0.392922,0.247161,90.617,10.4131,0.98358,1.57768, 110.922,35.7663,36.81,0.192025,88.2222,38.5851,37.1811,-560.865
146.278,0.798186,0.391064,0.247805,92.5926,11.4957,0.98355,1.604, 114.626,39.8928,37.5305,0.191661,84.3252,47.8523,39.4468,-562.926
148.098,0.805202,0.381368,0.250402,93.2348,12.7768,0.983974,1.54111, 111.819,37.8028,37.8814,0.189531,87.114,77.4031,37.5911,-559.023
144.239,0.792913,0.383856,0.246988,89.5258,12.6464,0.983815,1.51638, 114.362,40.3952,37.3511,0.189253,88.4428,23.4976,38.0169,-555.96
141.687,0.792118,0.379975,0.245123,90.8332,15.4053,0.984159,1.61269, 115.389,40.9191,37.326,0.187529,83.6423,48.222,38.6385,-553.638
138.72,0.795789,0.382947,0.243202,87.3477,13.8441,0.9843,1.612, 116.143,40.907,37.053,0.187845,84.9559,31.0171,38.3921,-552.621
140.391,0.810676,0.38512,0.244986,89.9645,14.4241,0.984374,1.46168, 114.56,38.4776,37.3644,0.189032,86.9011,25.758,37.9268,-554.819
146.301,0.829795,0.39383,0.248747,96.0937,13.5807,0.984306,1.45596, 113.107,35.4955,38.1453,0.192773,85.0317,25.6943,38.7224,-553.865
147.614,0.820872,0.401662,0.248305,95.2162,12.4247,0.984377,1.35044, 114.848,37.2682,38.0374,0.19499,87.5125,19.6677,38.5146,-557.546
136.665,0.847461,0.400695,0.242738,87.0115,10.8627,0.98441,1.30518, 115.192,34.4791,37.5489,0.19303,89.3636,42.5722,38.0266,-557.413
141.298,0.83254,0.403122,0.243017,87.4523,10.4996,0.984588,1.34906, 118.618,37.475,38.1754,0.193842,88.0059,18.5236,39.723,-552.925
144.001,0.832449,0.4074,0.243015,88.0945,9.81695,0.984747,1.35186, 120.891,38.2451,38.7611,0.195125,83.4026,19.03,41.4698,-552.509
141.384,0.808123,0.404338,0.241425,86.6852,10.2538,0.984904,1.33607, 121.452,41.6064,37.8754,0.193729,84.2867,22.3584,40.3814,-554.476
146.682,0.826102,0.396415,0.244837,91.6272,10.0032,0.985026,1.43544, 119.949,38.4306,39.1373,0.192376,77.8159,28.7283,42.7267,-554.117
139.966,0.837841,0.391067,0.242227,87.6914,8.9221,0.985129,1.44254, 118.849,36.7122,38.6397,0.189988,80.5581,21.5809,41.1315,-552.245
137.439,0.829557,0.389402,0.240959,85.7183,8.71998,0.985375,1.44902, 118.862,37.8529,38.0986,0.189108,82.2838,37.5921,40.2167,-552.382
142.211,0.82962,0.38996,0.244211,91.8352,11.479,0.985615,1.455, 117.347,37.1066,38.4718,0.190251,80.4989,45.7597,41.0636,-550.347
142.175,0.843969,0.391498,0.245226,93.5546,11.097,0.985489,1.3948, 115.616,34.6617,38.5879,0.191017,79.6087,48.9906,40.7059,-550.569
143.361,0.837691,0.388979,0.245571,93.5296,10.2844,0.98541,1.37423, 116.002,35.5164,38.7034,0.190365,79.4509,22.9225,40.9236,-550.751
144.109,0.850601,0.381341,0.24611,94.1989,9.00317,0.985505,1.47114, 115.708,33.6635,39.505,0.188235,76.5981,16.7268,41.6855,-552.118
144.943,0.843114,0.377692,0.245138,92.7688,9.19095,0.985521,1.50502, 118.016,35.349,39.9086,0.186849,75.4099,29.7814,43.0155,-551.774
149.615,0.848149,0.380114,0.247074,96.4487,9.06366,0.985636,1.50845, 118.477,34.735,40.6911,0.188156,73.2455,42.6094,44.5292,-551.291
151.831,0.849448,0.378859,0.247964,98.1778,9.65082,0.985692,1.54681, 118.707,34.5409,41.142,0.188047,71.2625,39.9813,45.222,-551.14
152.618,0.856404,0.383624,0.248679,98.4331,8.74713,0.985479,1.4788, 118.106,33.4066,41.1951,0.189691,71.1898,49.7664,44.3505,-551.312
152.618,0.856404,0.383624,0.248679,98.4331,8.74713,0.985479,1.4788, 118.106,33.4066,41.1951,0.189691,71.1898,49.7664,44.3505,-551.312
155.979,0.855764,0.383568,0.249042,98.4208,9.51845,0.985626,1.53923, 120.083,34.0268,41.9685,0.189783,68.867,21.9147,46.1221,-549.532
149.878,0.859574,0.380907,0.24658,95.9759,9.23666,0.984821,1.48688, 119.529,33.4438,41.3241,0.188246,69.0767,31.8026,45.6946,-553.104
139.692,0.878179,0.371249,0.24467,91.2779,7.58374,0.98485,1.40916, 114.508,29.5881,40.1666,0.184776,74.9249,43.6938,41.6855,-553.127
149.985,0.876331,0.368869,0.251516,99.4591,9.94306,0.984768,1.38099, 111.458,28.5681,41.1756,0.186115,72.5487,21.2778,42.5746,-548.664
154.857,0.875232,0.372235,0.254238,103.48,10.6585,0.984996,1.42327, 110.705,28.3879,41.4912,0.187942,73.0025,20.2442,42.5779,-545.5
161.562,0.881626,0.37456,0.257149,109.167,10.0793,0.984845,1.38174, 110.827,27.4259,42.5628,0.189513,71.0568,29.9047,44.3098,-543.108
