rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
1113.9,3092.04,3656.21,932.635,2732.22,17129.7,4958.89,8596.17,142.06,6164.24,535.987,989.31,673.58,5375.87,4356.84,6731.75,2159.16,4513.61,5008.37,1206.33,5391.72,3504.15,1741.98,3447.24,5325.63,2568.25,1918.92,159.487,12534,7683.18,190.173,3395.2,14242.1,418.687,3246.76,193.319,531.658,865.745,1069.71,94.1869,1087.14,693.784,166.317,64.1419,637.67,617.431,952.417,714.631,369.799,1420.87,303.719,924.993,681.864,298.324,547.25,2158.37
1405.49,4307.5,1944.68,519.346,3002.36,23601.4,1559.91,8856.83,476.36,3844.98,1604.89,1037.41,752.172,3336.14,3964.16,8338.67,2371.17,5104.51,3387.78,3059.25,5682.48,3142.47,1724.6,5287.61,3651.93,2810.21,1880.85,307.971,11766.4,8417.79,1103.63,5782.35,11243.3,769.857,2372.41,285.437,1377.77,577.872,1090.35,79.7299,1205.16,775.962,177.401,30.2591,608.281,753.355,866.12,648.96,430.45,1405.22,279.263,1284.89,463.373,220.921,1228.24,3261.01
263.854,6735.24,1584.05,604.004,4776.62,15351.2,6611.93,11971.1,81.6173,3284.44,709.647,1928.58,1205.82,3557.85,5601.26,8010.08,4194.95,2368.79,4613.51,1941.07,7921.06,3002.81,1140.44,4253.83,6637.34,2376.36,2917.36,277.762,9687.39,10779.6,334.892,3557.7,15260.9,546.47,2077.75,189.569,1008.73,537.06,857.66,62.4674,1408.09,680.546,232.99,33.9246,663.742,624.416,1063.77,780.256,299.66,1856.73,715.19,1287.79,668.073,613.685,2761.16,2803.56
260.627,5402.85,3251.49,811.573,2758.37,19050.4,1073.99,11388.9,188.768,3838.76,1383.8,1699.51,1181.34,4087.2,2354.92,12411,3034.82,2734.28,2817.39,2011.73,5073.46,3899.44,2502.12,3067.52,5434.64,5361.51,504.448,335.584,9654.7,9179.26,922.46,3207.8,14635.6,765.718,2514.57,362.347,539.478,1023.61,676.154,70.5624,1407.34,664.327,110.188,47.9588,594.294,657.784,1112.66,720.744,278.068,1703.71,474.822,1238.07,955.277,829.909,3893.01,1254.1
1414.49,6953.85,1322.95,1494.43,5013.72,18146.5,2592.44,17984.8,92.4098,5609.39,1283.08,1029.91,1899.36,3935.22,3432.55,11226.3,4335.55,2264.92,6486.62,535.195,7780.41,3777.14,1507.64,5102.96,5835.83,4556.24,362.857,626.427,14636.6,10300,625.117,5930.52,14573.5,1675.68,3111.37,246.246,688.938,1456.92,388.936,107.061,1091.01,874.612,119.755,48.0762,715.524,633.665,1178.55,881.46,330.857,1890.85,322.008,1436.3,896.118,795.333,2162.05,818.101
985.281,8056.3,983.106,2466.79,6141.42,17913.8,3720.4,17086.4,335.509,5549.32,101.226,2575.41,1896.03,3821.34,4072.19,9090.88,3738.16,2224.94,8727.24,546.783,4807.22,6751.4,559.955,6161.07,5453.87,6700.46,554.19,3355.09,11985.8,6950.93,785.553,4710.08,13993.4,796.789,4006.07,376.254,748.981,1326.76,538.523,86.2024,1303.15,700.701,142.568,59.0399,732.251,705.843,893.622,1039.34,744.733,1531.1,559.465,989.602,1022.39,391.66,1224.76,1378.9
717.857,7435.86,567.151,1184.75,5880.52,20766.7,2845.66,12701.1,611.512,5805.37,446.664,2458.06,383.568,4031.28,4885.38,8947.28,3666.75,1892.41,6497.67,164.849,9509.26,1882.77,846.481,7345.42,3849.86,3490.62,2439.15,1197.1,10259.1,8894.41,995.792,6799.34,14720.2,753.888,3339.87,203.947,835.862,1502.11,643.17,68.5261,1045.28,798.919,197.97,33.3948,802.392,660.18,933.058,733.99,585.865,1326.99,573.532,1020.11,954.973,389.148,1820.27,244.499
1715.82,8570.57,739.307,2769.51,7946.04,18498.5,3331.61,17993.3,221.945,5335.1,910.747,2900.78,1236.84,4535.52,4736.12,11595.8,2434.22,4954.45,5432.65,141.134,11220.9,1573.25,1378.84,4995.67,5693.29,8430.46,489.385,2358.16,11848.8,11918.6,49.0378,4499.21,16817.4,2003.34,2579.05,473.392,1522.33,1077.38,554.384,140.966,1232.4,932.18,137.602,46.0279,674.851,877.198,906.023,872.597,471.133,1457.81,571.297,2519.29,1587.83,971.413,3141.7,505.816
639.859,9941.88,749.788,3134.25,4564.31,17159,5380.92,15110.1,1850.85,5569.41,307.161,4024.53,843.757,4790.5,4506.95,11154.4,3432.56,3987.81,6009.84,276.321,10112.8,1530.67,1811.22,4572.83,3884.59,9133.42,815.107,1963.01,10039.6,12231.4,196.245,3425.99,19885.6,628.81,3037.73,847.162,541.898,1560.36,740.263,57.7233,1283.8,880.567,235.647,52.3415,747.19,779.19,1031.5,887.854,634.979,1836.21,798.542,2204.34,755.938,466.662,4150.03,1190.5
394.754,5538.26,411.453,4696.12,4483.66,20398.4,4533.53,12618.4,722.83,6799,342.718,2662.97,694.852,4559.64,5621.53,12492.7,2966.5,4891.36,4337.87,536.098,10156,927.665,2720.67,3694.61,4522.33,8783.32,391.933,4910.02,13166.3,7459.63,224.958,7434.75,13539.2,2241.86,3349.06,271.636,394.027,1120.35,1351.51,44.8857,906.721,1084.96,138.773,33.7216,729.69,836.835,946.305,893.889,363.862,1869.25,1004.38,1611.25,651.436,486.963,2558.65,3067.54
