ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
18081.9,0.746434,0.430853,1656.28,388.158,0.088968,0.34023, 126302, 45011.5, 13323.2, 0.533345,0.411463,0.576093,0.0336113,3845.28,6669.74
10529.6,0.89917,0.414849,1651.09,346.609,0.088968,0.426369, 77923.3, 25450.3, 8940.69, 0.683283,0.415918,0.696969,0.0333311,2741.48,6664.3
11349.8,0.787379,0.460832,1878.01,451.193,0.088968,0.401279, 71535.8, 25069.8, 8277.44, 0.650534,0.40322,0.606023,0.0295056,4620.1,6652.74
10230,0.840151,0.439434,1684.89,129.421,0.088968,0.399912, 69336.1, 23514.8, 8017.34, 0.668899,0.428012,0.721253,0.0337047,3519.9,6665.51
8945.59,0.928803,0.404205,1592.55,240.002,0.088968,0.412348, 68876.8, 22071.5, 7883.1, 0.693761,0.439743,0.70323,0.035474,5187.93,6656.77
5793.86,0.799144,0.432977,1616.35,166.467,0.088968,0.472902, 40167.3, 13911.7, 4446.45, 0.600176,0.408525,0.700813,0.0328942,3953.75,6670.97
3952.38,0.779184,0.446191,1765.63,432.191,0.088968,0.462894, 26170.9, 9187.41, 2925.33, 0.605161,0.413856,0.673613,0.0323936,4161.33,6665.76
11668.2,0.774957,0.414518,1631.21,129.631,0.088968,0.365396, 86454.6, 30228.9, 9044.25, 0.532691,0.43447,0.649833,0.0345619,5333.81,6646.31
13535.9,0.855335,0.40915,1560.85,268.25,0.088968,0.352241, 102306, 34183.7, 11262, 0.61312,0.426294,0.731249,0.0336621,3878.09,6646.39
20025.2,0.775222,0.435391,1834.01,304.61,0.088968,0.360112, 137655, 48327.9, 15017.5, 0.576364,0.406482,0.612344,0.0317613,4998.99,6655.72
6199.16,0.861282,0.439849,1820.78,240.406,0.088968,0.338895, 41955.8, 14067.7, 4928.65, 0.699275,0.412033,0.42898,0.0321859,12973.8,6660.27
7991.76,0.942488,0.430939,1507.96,326.569,0.088968,0.377565, 55805.4, 17861.5, 6792.44, 0.794172,0.400718,0.526357,0.0328741,6752.71,6663.52
10145.3,0.841828,0.397502,1509.39,179.31,0.088968,0.377758, 80129.3, 26900.6, 8528.4, 0.570698,0.423834,0.543748,0.0338088,6428.05,6674.64
8108.99,0.947529,0.341833,1210.77,123.353,0.088968,0.352801, 80496.5, 25065.3, 8148.29, 0.558576,0.450027,0.842631,0.0386113,2445.08,6665.09
3819.02,0.736338,0.420896,1464.03,524.674,0.088968,0.511011, 27645.1, 9888.47, 2832.77, 0.503159,0.427951,0.801263,0.0327289,2019.38,6663.65
7161.96,0.820573,0.43279,1457.56,155.604,0.088968,0.336394, 49684.7, 17007.3, 5589.61, 0.626601,0.41758,0.755174,0.0335544,2112.4,6666.35
