sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
8457.63,13681.9,13050.4,9690.16,9094.4,7624.86,8808.54,18163,22510,25143.5,18316.6,14041.6,9330.72,6665.78,4772.61,5862.87,7434.53,10580.3,13203.6,10571.3,7971.87,5786.55,8048.47,10956.8,6266.02,5709.81,7126.24,9399.74,8973.4,7587.42,14476.9,18524.4,10821.1,8815.08,14920.3,14958,10843.2,6447.88,3567.64,3161.55,2760.42,1597.43,1108.3,1011.65,622.152,189.73,482.638,811.711,1221.05,1312.38,912.809,2119.72,2915.36,3732.4,4093.73,3500.97,5708.17,8666.38,10538.3
11611.5,15125.8,13933.3,9975.08,10678.3,9275.53,10421.5,24694.5,28806.7,32636.8,24453.9,17281.8,11193,7400.97,5726.4,7218.55,9573.42,14529.7,14718.6,12701.9,8874.22,6825.15,7002.38,9944.09,6321.43,5456.08,7589.57,9000.66,8096.75,7154.8,16288.2,19319.7,11630.2,8986.14,16872.5,16636.8,11771.1,6495.94,4142.66,3494.15,2967.59,1756.6,1231.3,1067.92,630.319,186.107,458.001,788.49,1154.67,1360.98,999.455,1894.37,2573.53,3728.12,4382,3945.74,4483.46,4182.53,4660.95
8931.2,13959.5,13595.5,11187.1,9663.24,7944.5,8494.31,18717.9,22365.5,25404.5,18548.9,13746.5,9805.25,6700.33,4951.1,6005.92,8080.88,12481,13827.2,11039.7,10631.2,8365.63,8892.32,10328,5763.59,6184.25,8638.26,10610.5,9969.45,9660.64,13796.9,19235.2,13413,9966.81,15721.8,15680.1,11219.7,6241.98,3335.91,2965.11,2755.51,1877.43,1346.71,1067.29,610.935,197.756,511.38,776.505,1217.39,1289.54,887.913,1418.21,1944.67,2491.04,2633.24,1861.35,2036.41,2221.86,3142.21
11174,15797.6,13957.5,13096.6,12216,11798,13397.1,21763.3,24301.1,27066.9,19019,15049.6,10128.3,6691.65,5331.38,7838,10095.4,12627.4,13882.3,11835.5,11962.8,9557.42,10555.7,10801.9,6716.21,5300.1,7683.64,9884.91,9875.73,8548.5,14511.3,20219.2,12265.1,8126.01,16228.4,17623.1,12392,6958.53,3745.87,2982.83,2631.39,1506.55,1320.85,1054.66,652.859,203.869,472.501,754.69,1079.4,1376.65,917.98,1602.44,2232.09,2689.77,2481.61,1591.08,1400.74,2757.26,4020.39
8905.61,13254.5,12378.2,9759.03,9178.81,8464.73,8903.31,20641.7,26825,28612.2,19554.3,14636,10220.9,6283.61,4047.5,6932.86,10220.4,13683.6,13128.4,11533.6,10254.6,7821.64,8754.71,9769.99,6216.4,4935.51,6926.98,7577.59,7513.38,6431.66,14532.7,18837,11714.7,7851.1,15981.6,16377.2,11493.5,6636.74,3481.34,2779.9,2579.55,1554.35,1177.27,1037.06,646.181,207.326,498.034,776.586,1144.63,1278.19,898.458,1404.75,1735.33,2308.96,2387.65,1603.78,1060.44,2147.58,3274.23
12111.6,14142.5,12301.3,9722.82,8438.71,6831.94,7167.29,24137.6,29739.8,30868.8,22416.7,15216.2,10488.7,6807.65,4635.42,5843.03,8035.76,12476.7,12285.3,11246.7,8939.34,7462.29,8990.08,9944.61,6258.87,6390.99,7443.26,7899.57,7887.29,6808.37,14278.8,19321.5,12856.7,10772.2,17120.8,16458.1,10841.1,6016.15,3494.7,2856.21,2702.71,1550.3,1132.84,1036.62,637.583,172.165,450.111,791.821,1102.24,1201.64,900.308,1450.61,1748.72,2591.76,2634.15,1744.7,1699.03,3775.4,5390.5
9085.47,13432.6,11608.9,11198.3,10287.1,8422.99,9929.36,20473.5,26844.7,30629,22401.8,14416.1,8512.37,5474.43,4154.9,5847.17,9456.1,13687.7,14714.4,11547,9631.91,7503.13,10321.3,11514.6,6564.72,5608.75,8672.36,9706.86,10303.5,9270.73,14754.6,20207.5,13481.6,9598.12,18296.8,18449.3,12771.5,7308.46,4259.83,3185.16,2661.88,1394.23,1250.89,1038.64,657.265,187.655,502.776,740.014,1138.73,1356.36,941.233,1767.98,2542.27,3541.89,3695.95,3046.36,4280.93,6349.79,7762.24
9127.31,13182.5,11286,9557.73,9526.97,8653.73,9184.14,22414.1,26197.5,29446.7,21924.7,14576,9170.3,6375.67,4799.87,6888.57,8180.32,15171.3,16319.9,13785.3,10306,7778.4,8236.69,9569.13,6532.36,4949.38,7049.65,10184.3,9846.1,8448.14,14036.7,18529.8,11720.8,8086,16478.7,16882.9,11389.9,6642.72,3761.2,3084.2,2604.19,1378.62,1248.51,1071.76,656.617,177.07,447.838,726.103,1180.54,1349.4,944.712,1710.92,2302.76,3241.37,3668.16,3489.05,5774.82,7298.73,8483.85
14003.1,16135.3,13591.8,12195.8,10514.3,8822.96,10558,23108.6,25864.7,32723.8,25118.7,18721.2,13148.7,8861.94,6943.99,8335.46,9752.94,15446.5,16630.2,12330.1,10976,7940.76,10347.8,11306.2,6346.74,6002.19,8405.34,10453.2,9354.09,7405.57,16531.5,21919.3,13517.1,11165.6,19394.5,19217.3,13386.6,7941.91,4507.48,3919.45,3063.12,1649.88,1150.41,1108.77,667.728,183.341,533.37,735.998,1234.15,1482.65,1062.85,1933.76,2348.97,3211.67,3421.02,2868,3568.96,3829.99,4553.25
12096.1,14974.4,12375.5,11964.1,10295,9449.74,12240.6,24662.5,28025.4,33863.7,26284.8,19433.4,12417.2,8643.66,7163.3,8569.73,10416.7,14773.1,14467.1,10469.7,11275.3,8271.83,7824.52,10749.3,6200.57,6255.18,8550.23,12138,11564.9,11885.9,19320.2,21658.9,13090.4,9890.11,17576.5,16678.3,12054.1,7137.11,4054.75,3557.28,2876.02,1557.89,1268.22,1057.41,628.506,188.453,554.571,849.549,1110.72,1394.62,1311.56,1924.68,2384.68,2888.85,3039.09,2246.42,2242.93,2650.98,3602.03
