ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
3377.5,0.680061,0.344012,2442.8,1085.75,0.088968,1.42349, 33208.4, 11958.9, 2453.43, 0.275183,0.134791,0.11456,0.0196723,15676.9,125.117
3714.6,0.731704,0.365935,2520.42,1648.51,0.088968,1.42349, 33267.5, 11579.7, 2726.34, 0.326252,0.131342,0.123881,0.0196743,14623.7,128.093
4528.72,0.730782,0.3841,2809.94,1483.95,0.088968,1.42349, 37684.1, 13127.1, 3213.74, 0.344783,0.114387,0.105679,0.0176964,16692,132.853
4300.86,0.680681,0.393789,3109.57,1386.65,0.088968,1.42349, 34457.5, 12424.4, 2851.83, 0.321302,0.100318,0.0896235,0.0165687,19864.7,123.961
5117.12,0.635373,0.39696,3015.57,1876.36,0.088968,1.42349, 40499.7, 15065.5, 3203.77, 0.294597,0.104063,0.10688,0.01561,19070.4,126.812
5354.88,0.579457,0.384055,2887.03,1763.06,0.088968,1.42349, 44566.7, 17220.4, 3182.14, 0.249462,0.113654,0.0964549,0.0167619,22236.7,121.084
4381.17,0.55298,0.379258,2814.07,1486.58,0.088968,1.42349, 37165.7, 14624.6, 2522.57, 0.230375,0.112374,0.104198,0.0175007,19792.7,121.081
4610.32,0.535446,0.362431,2626.3,1218,0.088968,1.42349, 41895.5, 16669.1, 2659.63, 0.209509,0.11709,0.110715,0.0190701,19606.6,124.762
5184.49,0.463783,0.381201,2814.21,1143.19,0.088968,1.42349, 43640.2, 18339.5, 2515.35, 0.179153,0.107743,0.111709,0.0176554,18361.1,124.332
7890.28,0.469857,0.395817,3178.6,1206.43,0.088968,1.42349, 62722.8, 26273, 3785.73, 0.190433,0.0926801,0.0867523,0.0159399,22337.6,128.532
5732.34,0.523671,0.397392,2902.12,1302.31,0.088968,1.42349, 45293.9, 18225.3, 3047.73, 0.224588,0.106399,0.114633,0.016476,16457.7,125.648
6079.78,0.491707,0.403773,2944.72,1378.47,0.088968,1.42349, 46887.8, 19328.6, 3013.83, 0.208502,0.110405,0.117191,0.0170746,16673.5,123.921
7765.49,0.460496,0.385684,2761.07,1161.94,0.088968,1.42349, 64214.8, 27067.4, 3710.95, 0.179472,0.112246,0.113649,0.0181361,18463.3,125.629
7830.96,0.456775,0.373229,2648.79,1129.21,0.088968,1.42349, 68066, 28736.6, 3791.25, 0.171078,0.119342,0.127319,0.0181488,17246.2,125.63
8254.31,0.487114,0.355357,2446.83,1119.91,0.088968,1.42349, 77279.6, 31821.6, 4412.06, 0.178976,0.13319,0.140717,0.0198301,16046.4,120.279
9043.4,0.540693,0.376683,2715.02,1135.44,0.088968,1.42349, 77513.3, 30761.6, 5128.05, 0.221504,0.128182,0.127969,0.0185954,18858.6,129.303
8006.17,0.498857,0.369885,2471.8,1057.63,0.088968,1.42349, 70545.1, 28838.9, 4264.33, 0.193402,0.142123,0.162149,0.0195685,13878.3,128.793
7570.19,0.534323,0.369621,2348.81,1129.73,0.088968,1.42349, 66775.7, 26605.6, 4301.51, 0.213357,0.141849,0.179843,0.0197999,10069.5,130.009
8542.81,0.493975,0.359356,2172.31,753.986,0.088968,1.42349, 78638.7, 32230.4, 4595, 0.184862,0.152461,0.208943,0.021302,8137.14,123.715
7767.43,0.508945,0.342374,2178.51,576.284,0.088968,1.42349, 76922.7, 31130.9, 4443.58, 0.183548,0.139546,0.16652,0.0217509,10472.4,129.443
6777.37,0.495006,0.342247,2144.3,766.835,0.088968,1.42349, 67155.3, 27454.1, 3775.49, 0.176238,0.140786,0.182873,0.0217709,9242.39,129.044
6972.27,0.5263,0.361423,2370.52,861.995,0.088968,1.42349, 63626.9, 25478.4, 3967.1, 0.203835,0.128602,0.163773,0.0203045,10319.7,120.898
5676.06,0.606719,0.37211,2530.54,976.585,0.088968,1.42349, 49561, 18780.3, 3577.94, 0.256645,0.116073,0.134987,0.0185653,12496,117.506
4236.95,0.735146,0.379424,2738.65,996.492,0.088968,1.42349, 35918.4, 12474.4, 3044.3, 0.342669,0.118727,0.104406,0.0186449,19345.9,123.977
5853.17,0.689071,0.371811,2796.55,1028.59,0.088968,1.42349, 51169.7, 18336.4, 4070.34, 0.305591,0.123224,0.0988937,0.018976,22538,125.235
4697.82,0.796747,0.378078,2870.31,890.616,0.088968,1.42349, 40040.9, 13320.1, 3575.79, 0.38353,0.130678,0.0976223,0.0200415,25195.6,131.193
4291.9,0.728762,0.409955,3210.81,1281.75,0.088968,1.42349, 32341.7, 11279.1, 2911.29, 0.37206,0.108778,0.10037,0.0166928,21060.1,120.476
4477.42,0.762795,0.395651,3094.63,1208.21,0.088968,1.42349, 35615.5, 12130.6, 3209.49, 0.380386,0.108047,0.102416,0.0165222,19141.9,122.035
4516.28,0.82404,0.386892,3093.92,1183.92,0.088968,1.42349, 37169.2, 12118.3, 3461.73, 0.415418,0.114557,0.102985,0.0178123,21992.3,128.235
5785.24,0.777878,0.367339,2886.79,1221.01,0.088968,1.42349, 51512, 17369.1, 4418.21, 0.357621,0.118875,0.0997046,0.0186013,19938.1,126.66
5041.33,0.834106,0.375245,2736.5,1353.19,0.088968,1.42349, 43462, 14074.4, 3976.17, 0.407325,0.124882,0.127416,0.0184964,15447.3,131.196
4584.21,0.82573,0.359406,2663.45,1059.78,0.088968,1.42349, 42189.9, 13754.4, 3698.71, 0.380566,0.126468,0.118858,0.0194299,19245.3,131.124
3507.53,0.828831,0.338698,2442.51,1089.39,0.088968,1.42349, 35305.1, 11488.1, 2955.86, 0.357111,0.127199,0.121516,0.0200827,15758.2,131.819
3952.47,0.80411,0.346337,2516.66,866.974,0.088968,1.42349, 38469, 12737.1, 3214.32, 0.3504,0.120894,0.115905,0.0198365,17303.9,129.8
3287.23,0.9036,0.345804,2558.58,695.095,0.088968,1.42349, 32068.7, 9871.51, 2887.82, 0.418426,0.117791,0.102128,0.0207932,18882.7,128.754
3891.38,0.863447,0.376661,2726.68,865.235,0.088968,1.42349, 33356.9, 10566.9, 3131.42, 0.432169,0.115203,0.124634,0.0192849,15852.2,123.99
3831.43,0.716391,0.344918,2598.93,623.842,0.088968,1.42349, 37522.6, 13189.1, 2885.25, 0.296347,0.117795,0.09517,0.0196656,20618.3,128.805
5921.81,0.556088,0.34658,2479,726.942,0.088968,1.42349, 57575.4, 22547.5, 3641.98, 0.21069,0.132362,0.129328,0.0199896,15708,130.412
5564.62,0.570433,0.369006,2837.19,1188.27,0.088968,1.42349, 49208.8, 19114.5, 3352.1, 0.23347,0.121507,0.115744,0.0183639,16294.5,123.487
6514.25,0.482125,0.39525,2866.47,1884.7,0.088968,1.42349, 51897.3, 21533.6, 3211.26, 0.197683,0.117505,0.176981,0.0162897,9187.9,125.727
6412.92,0.561455,0.386269,2927.33,1860.64,0.088968,1.42349, 52908, 20705.3, 3695.97, 0.240219,0.108856,0.146278,0.0160859,12897.2,120.147
5692.2,0.551819,0.369828,2688.38,1665.82,0.088968,1.42349, 50167.7, 19743, 3327.19, 0.223427,0.113875,0.155605,0.0169555,11707.9,117.888
5399.89,0.528387,0.361332,2589.07,1630.9,0.088968,1.42349, 49296.5, 19710.5, 3084.13, 0.204932,0.117952,0.160668,0.0178026,10797.5,119.421
5393.96,0.583243,0.357875,2587.15,1747.68,0.088968,1.42349, 49964, 19221.5, 3380.2, 0.232883,0.120089,0.151133,0.0178792,12434.9,122.381
