ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
337749,0.791419,0.199888,0.199888,78796.2,803.809,0.26,0.735, 39504.6,25232.3,6085.9,0.119933,0.0607696,6.00325e-005,3865.78,343.251
351476,0.776281,0.199888,0.199888,82670.8,89417,0.26,0.735, 41110.2,26575.8,6309.98,0.119933,0.0516465,4.87143e-005,5015.25,342.737
386554,0.797176,0.199888,0.199888,85823.4,329.264,0.26,0.735, 45213.1,28747.9,6974.99,0.119933,0.0474869,4.21701e-005,5858.69,344.346
396969,0.804381,0.199888,0.199888,87850.7,40.5484,0.26,0.735, 46431.3,29356.8,7175.32,0.119933,0.0403458,3.72457e-005,6612.26,344.009
364414,0.826068,0.199888,0.199888,87488,48.3667,0.26,0.735, 42623.5,26502.4,6620.85,0.119933,0.0425556,3.84215e-005,6511.94,340.565
341495,0.831625,0.199888,0.199888,88914.6,631095,0.26,0.735, 39942.8,24730.7,6212.55,0.119933,0.0418789,3.68515e-005,6861.28,340.574
348669,0.840768,0.199888,0.199888,92288.9,21.1955,0.26,0.735, 40781.9,25076,6356.61,0.119933,0.0414809,3.52248e-005,7543.15,343.401
334801,0.865454,0.199888,0.199888,93095.9,34863.9,0.26,0.735, 39159.9,23638.1,6138.58,0.119933,0.0399519,3.2859e-005,8674.35,341.277
347528,0.865166,0.199888,0.199888,92998.1,13.2323,0.26,0.735, 40648.4,24541.9,6371.5,0.119933,0.039225,3.06337e-005,9943.35,343.881
349521,0.889852,0.199888,0.199888,90558.8,19239.9,0.26,0.735, 40881.5,24237.8,6443.87,0.119933,0.0420036,3.27395e-005,9050.21,344.134
323244,0.975833,0.199888,0.199888,86777.3,35544.6,0.26,0.735, 37808,21068.5,6071.45,0.119933,0.0547947,3.72194e-005,8458,340.878
356209,0.919479,0.199888,0.199888,89535.1,637.098,0.26,0.735, 41663.8,24175.3,6610.36,0.119933,0.0441888,3.09163e-005,9112.62,344.288
345021,0.919236,0.199888,0.199888,90743.8,13765.3,0.26,0.735, 40355.2,23420.1,6402.39,0.119933,0.0429019,3.05834e-005,9160.86,345.895
351925,0.893633,0.199888,0.199888,90628.4,41304.7,0.26,0.735, 41162.8,24337.2,6493.69,0.119933,0.0410104,2.92933e-005,9777.44,348.006
351232,0.814084,0.199888,0.199888,94067,1.37585e+006,0.26,0.735, 41081.7,25779.9,6363.31,0.119933,0.0359914,2.74813e-005,9568.69,347.622
364289,0.801341,0.199888,0.199888,96343.2,4146.27,0.26,0.735, 42608.9,27003.9,6579.82,0.119933,0.0358178,2.64201e-005,10232.8,344.227
369133,0.75597,0.199888,0.199888,93798.5,34073.8,0.26,0.735, 43175.5,28374.6,6593.9,0.119933,0.0356987,2.66643e-005,9432.13,339.478
