sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
15393.1,18711.8,18739.5,16165.2,15112.4,14402.6,15349.7,29612.5,40012.8,38516.2,31551.6,24139.1,18065.7,13877.5,12297.5,12352.8,21592.3,23606.3,23531.5,19931.9,16425,14014.6,13623.6,17915.2,15631.1,13763.8,12493.6,11597.5,11093.6,11291,25841.5,30061,26796.2,23735.2,22310.7,18848.1,12341,8139.29,5669.42,5427.15,5742.33,5238.72,4760.91,4641.56,4680.99,4843.53,6817.13,7801.96,8337.76,8054.38,7326.44,7063.57,7543.44,8026.37,8624.07,8634.69,8564.97,8547.78,8586.89
13024.3,15494.8,16294,15389.9,14931.9,14396.4,16527.1,26882.5,33925.1,31538.4,27100.2,21053.5,15846.3,11980.8,11038.2,12070.8,20432.7,21971,21104.2,17519.3,14447.8,12399.4,12012.1,15692,13549.4,11586.5,10675.1,9748.43,9311.98,9426.98,25734.1,30522.5,26547.8,23433.9,21860.6,19391,12371.9,8140.83,5582.9,5512.72,6100.32,5892.76,5328.23,5014.87,4913.67,5133.42,6655.28,7813.06,8579.28,8545.5,7804.86,7604.68,8719.65,10138.5,11071.7,10963.9,10636.7,10578.2,11375.6
14058.7,18785.8,19055.5,16526.6,16811.8,17091,22263,36039.3,44642.3,41246.3,33643.4,25723.6,19613.8,15077.7,13151.8,13609.6,22724.1,25712.7,25642.3,21644.2,18261.4,15521.4,13535.8,16830,14636.2,12382.5,10978.9,10054.7,9649.23,9397.9,27562.2,34077.3,30206.1,25764.1,23342.4,20356,13558.3,8988.99,6318.15,5891.19,5743.18,5724.49,5004.26,4734.51,4800.48,4949.2,6898.77,8076.18,8693.39,8299.43,7320.74,6863.01,7954.95,9415.17,10156.2,9960.65,9561.7,9229.35,9081.03
16006.6,19506.3,20289.5,18625.7,18835.9,18426.7,24862.5,37949.5,46790,42737.8,34966.2,26355.4,19875.5,15421.9,13076.9,13710.9,23653.7,26633.4,27253.6,24252.3,20350.5,18400.4,16213.7,17883.5,15280.8,13256.1,11758.1,10977.7,10480.1,9784.35,28400.3,34888,31017.6,26400.3,24039.2,20910.8,14272.6,9755.83,6927.68,6279.74,6004.01,5359.31,4450.77,4073.25,4389.9,4621.06,7279.31,8837.32,9471.77,9175.66,8292.81,7906.28,9087.11,10587.6,11626.2,11540,11499.6,11473.9,11348.1
12651.4,15643,16165,15002.5,15309.3,16275.4,18501.6,30410.2,38790,36533.3,28944.9,21049.6,15206.4,11990,10767.9,10806.9,20875,23997.3,24815.2,21867.3,19230.7,17799.9,15654.4,17337.7,13880.4,11655.3,10377.2,9742.49,9279.36,8814.21,26948.5,33369.2,28901.3,24471.5,22750.1,19276.1,12786,8099.81,5928.21,5574.85,5476.59,5030.66,4444.67,4307.79,4792.21,5006.34,6744.67,8289.56,8816.43,8408.7,7605.26,6811.92,8146.17,9603.69,10471.7,10510.9,10977.6,11237.3,12903.3
15472.4,17700.5,19821.9,17063.4,16735.8,18180.5,21707.7,30559.9,37234.2,38487,31860.5,23517.2,16672.7,12836.4,12142.8,12861.1,21288.9,23416.8,24720.9,22991.4,21019.1,18626.5,16636.8,17840.3,14536.5,12465.2,11967.2,11298.8,10787.5,10487.6,30586.4,37624.9,33942.3,29341.2,25727.7,22273.6,14580.4,9377.95,6852.38,6146.68,6291.32,6012.77,5581.05,5414.48,5512.07,5481.76,7840.6,9353.63,10101.9,10124.3,9348.29,8458.55,10066.6,11454.2,11944.2,12223.9,12609.9,14177.7,16836.9
15953.1,19217.6,20156.2,16872.1,15436,15654.2,19246.8,25085.8,34579.2,33076.4,26753.8,19929.3,14468.5,10895.2,10240.8,11184.3,18948.6,21928.3,23608.8,22785.3,20062.8,18650.6,16240.3,17229.9,13565.6,11980.9,12128.3,11376.1,10609.2,9669.29,27113.6,33449.9,28625.6,23141,19940.6,17596.9,12754.4,8720.87,6668.6,6134.47,5675.93,5002.82,4295.14,3984.59,3944.71,3692.99,6261.28,7463.25,8194.47,7818.27,6836.73,5916.79,7755.54,9053.25,9289.37,8664.22,8814.76,10990.7,12522.7
15817.5,18366.5,18892.9,15590.6,13852,13012.1,15903.7,22026.7,34148.4,33168.6,26528.4,19545,13892.7,10860.4,10268.7,10666.2,18820,22177.4,22912.6,22650.4,20276.6,18048.6,14988.4,15541.6,12107.6,10332,11221.5,11095.9,10853.9,10037.9,23326.8,27722.4,24153.3,19671.6,17554.5,16302.3,11023.9,7603.36,5800.73,5493.55,5394.26,4947.87,4446.81,4170.93,3973.23,3598.3,5259.47,5999.37,6335.38,5870.43,5289.65,4656.59,6422.44,7817.03,8091.54,7563.38,7849.45,8638.74,10017.9
17508.6,20322.7,19757.3,15583,13969.4,13741.6,15374.8,20614.2,32202.6,32588.2,26217.4,19111.3,13820.4,10268.3,9317.84,9763.95,18633.8,22003.9,23633.6,22793.5,19701.6,17691.6,14928.9,15563.8,12751.6,10787,11278.7,10634.1,9982.13,8709.31,24522.6,30012.1,25791.9,20780,18360.3,16587.7,11415.8,8003.3,6106.6,6484.1,6437.64,5981.19,5406.83,4880.54,4516.28,4062.56,5850.3,6636.88,6811.69,6265.4,5585.89,4874.28,6237.44,7309.82,7641.87,7371.33,8348.28,9096.21,10629.1
17090.7,20401.8,20095.8,15375.9,13934.3,13410.3,14816.3,20495.6,30909.6,30591.2,24219.5,18375.1,13174.6,9685.2,8192.53,8457.73,18401.5,22046.4,22871.4,20928.8,18139.3,16223.3,13811.9,14895.4,12434.3,10969.3,11135.1,10090.5,9160.87,8276.8,24714.4,30382.4,25645,20182.1,17519.4,17037.4,12526.6,9187.11,6785.68,6818.94,6531.63,6090,5547.85,5298.95,5044.53,4621,6812.22,7782.26,7958.39,7260,6504.19,5801.33,7198.69,8552.89,9012.44,9144.47,9350,9248.16,10704.2
