rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
4266.94,1876.72,5064.95,3700.86,6857.76,11591.9,20586.3,4038,2069.97,6279.12,1580.25,2410.19,2086.39,2747.02,19823,5141.1,6035.29,6169.5,4633.77,3664.82,1832.77,7643.86,5776.68,4275.61,4217.55,1390.87,2176.51,1216.86,30386.6,6208.34,3551.35,1577.83,4690.72,9525.18,3629.61,2597.79,1333.5,1807.95,809.504,1609.48,1654.96,1467.44,469.809,479.626,4901.89,628.081,1185.33,554.638,1918.04,882.027,5037.4,3706.37,1331.14,2872.73,2302.16,2390.68,7668.67
2338.4,2888.45,2105.08,4401.01,8937.74,9795.3,17390.8,7063.37,1906.51,5447.62,1256.52,2930.72,1409.19,2995.07,17392.9,7801.57,7396.2,4044.82,3639.64,3352.87,1361.14,7422.1,6519.53,4380.69,3709.79,1869.41,2972.6,2202.8,26808.7,2896.53,5005.47,2846.9,4169.58,8036.7,5307.48,1685.97,1340.38,1276.13,791.481,1334.61,1063.4,1334.01,495.851,209.229,6126.24,429.515,1007.78,445.463,1840.65,1185.47,3361.99,2246.7,2295.09,3943.91,1615.27,2492.13,7261
2397.79,2682.78,2616.09,3314.86,11206.4,11262.5,12901,8033.32,1346.96,4927.45,1734.27,2784.34,1731.83,3108.9,16960.8,6239.03,6661.3,4089.87,3646.58,4146.72,1676.97,7098.63,4253.63,7148.49,1904.1,2118.42,2953.65,2941.64,27514.7,2549.37,4576.37,1915.93,5065.26,7985.15,2983.51,2396.71,1216.33,912.18,747.927,1498.3,1157.4,1196.13,667.713,261.776,4251.75,586.031,798.378,249.647,1029.87,885.242,3571.2,2513.27,1351.05,3137.59,1103.14,2011.77,5072.14
2704.49,2440.78,3957.23,6711.46,8367.91,15068.8,8218.7,10322.1,1787.29,4398.48,1831.84,1907.78,1285.64,3507.42,19525.4,2915,8443.49,3670.94,5020.99,4837.79,1943.34,9644.07,3123.31,4706,1755.89,3120.06,3160.06,2040.12,31358.8,2956.59,3065.01,2558.37,5356.26,8018.89,3131.51,3040.33,1231.92,968.376,858.664,1199.46,759.614,1675.34,811.745,286.865,4463.85,711.421,1208.19,184.565,1033.04,1172.19,5426.7,1803.26,2319.17,2623.78,1123.33,2478.14,5790.18
2543.86,3493.34,5961.48,6639.72,5812.67,19395.3,9189.21,6936.39,2238.01,4687.69,1963.69,1878.2,1898.05,3673.61,23301.5,1778.92,6331.98,3991.2,3072.78,6767.97,3074.06,8859.33,3750.35,5620.32,1855.8,3425.41,2949.56,2807.11,29559.6,4141.4,3984.26,2178.41,5670.87,8827.63,2265.82,3707.24,1188.93,1219.55,621.742,921.911,1142.9,1359.27,780.913,232.63,6270.47,1004.7,1222.74,286.501,959.081,1470.67,6545.38,2133.42,3081.68,2080.34,1176.88,2378.46,4832.17
5107.83,4410.56,3271.92,7328.01,7115.95,19731.9,9528.62,8740.54,3129.75,5024.82,2690.87,2172.6,2609.01,4674.07,19608.8,2544.97,6342.93,3599.98,4069.87,6943.1,3359.56,11025.5,3994.06,4924.8,2461.06,2966.69,1863.48,1588.53,34283.5,4495.67,4664.42,3015.99,6369.91,5199.16,2576.62,3383.85,1619.47,1130.81,1044.31,881.874,1205.83,1308.24,632.892,231.35,7329.99,1175.08,1586.86,287.666,1527.68,1340.98,6805.98,2155.62,2892.46,1293.54,2814.85,2773.7,5224.73
3656.57,4445.69,5440.74,6771.87,6275.23,20786,9604.75,5694.5,3246.58,3013.87,3860.02,1669.5,2852.28,3785.61,18002.5,5762.79,3021.29,4554.39,4316.29,5694.37,4055.77,10774.4,3934.7,4805.26,2316.51,2862.12,2191.64,2542.18,28459.3,4809.63,5987.98,1625.96,8427.36,3239.5,3620.94,2268.53,2502.27,872.474,1203.58,971.294,1443,986.006,699.836,308.674,6423.56,1426.15,1435.32,442.187,1502.33,1426.98,7244.68,2265.86,3170.96,1742.75,2620.33,3380.13,8429.4
4131.05,4891.54,4601.5,7559.93,5165.76,28018.7,8600.28,4869.79,3467.04,3633.21,4144.09,1851.12,2875.72,3428.9,20155.9,7690.21,4092.33,3577.84,4784.42,6722.12,4218.22,9683.13,5442.92,5735.58,2453.63,3100.44,2856.56,2512.56,30460.2,5666.34,3654.64,1955.23,6628.53,5002.49,3807.6,3125.11,2383.12,926.304,1568.1,810.244,1365.63,1203.18,676.885,350.486,6433.21,731.665,2256.33,359.93,971.211,1595.58,6360.97,1694.77,2876.09,1387.79,2723.61,5287.53,10542.3
2507.45,5180.83,5511.06,4051.64,5079.34,24548.5,9615.76,4111.69,3236.12,2798.97,4306.95,1742.46,2490.61,4593.01,18396.3,4905.4,3940.86,3542.04,4085.39,5766.74,4854.7,8369.77,4162.19,3976.16,2957.1,3831.17,2038.43,2207.46,26300.7,4947.27,2290.18,2926.92,6820.79,4228.29,5439.63,2665.59,2028.94,544.927,1829.45,1216.3,1657.69,952.189,745.854,256.144,4737.83,928.726,1276.48,242.002,1851.83,1697.41,3405.23,1373.81,2150.76,1565.11,3283.86,3143.51,7968.28
6313.64,3179.12,3418.18,4107.42,8988.27,26564.1,6904,5721.92,5432.09,2581.64,3203.42,1610.15,1915.56,3278.02,20374.9,4447.4,4441.45,4641.06,3754.59,7100.4,4064.97,9404.37,4124.13,4963.58,2808.44,2971.86,2479.14,1994.28,29966.3,3406.55,2175.48,4557.44,8051.94,3163.97,4657.91,2647.08,1799.41,551.402,2037.07,1155.12,1477.14,1394.83,485.173,371.72,4122.09,1233.22,1245.24,274.415,2091.61,1847.16,4481.39,1279.62,2886.78,2033.24,2619.26,2901.93,7838.91
6190.37,1654.15,4515.62,6328.99,3983.17,27557,8706.59,8434.35,3200.7,3266.4,3634.64,1801.69,1970.37,5160.36,18889.3,4106.2,4196.79,3869.42,4873.4,4702.65,5811.35,8587.41,3010.5,5238.34,3086.7,3865.45,2802.57,3109.45,30696.6,3220.07,2675.87,2740.39,8375.54,3967.66,4718.83,2246.04,2540.98,583.624,1526.96,1096.43,1695.56,1452.78,893.978,322.611,4621.71,1487.54,1568.71,360.121,1989.42,1794.3,5805.62,1520.13,2180.17,1450.72,3229.09,1732.78,2680.49
6542.45,1997.43,5884.11,5997.77,4330.85,20399.7,11895.5,8685.07,4496.05,2374.83,3573.72,2201.51,2113.63,4451.42,19369.5,3202.62,5744.41,3073.91,5898.29,6365.57,3677.5,8890.2,3891.86,4853.29,2892.57,3341.38,4136.02,2296.61,30009.7,3047.99,3417.34,2343.03,8758.18,4548.11,6036.34,1715.65,1940.08,854.97,1224.55,894.363,1545.84,1416.3,781.573,357.457,6302.33,1203.83,1964.22,267.22,2265.8,1202.42,7207.47,1995.91,1813.57,1679.41,2029.32,3200.75,3129.66
3107.41,2567.35,4912.61,6811.68,8507.78,10123,21004,9135.1,4377.59,3583.63,3625.1,1748.35,1823.22,3256.12,18990.1,3459.18,7087.26,2430.12,4945.01,8561.22,2310.46,11498.8,3345.94,4132.49,2794.17,4405.32,3223.95,2281.56,32306.4,2239.47,3860.47,1888.38,10828.9,4514.51,6557.22,1519.88,1901.52,900.019,1684.98,1138.27,1841.89,1623.42,927.419,311.672,6380.77,2077.18,1854.38,838.684,1333.8,1153.51,4370.28,4072.42,1466.35,1867.76,1421.12,8216.26,3403.2
4731.86,2595.78,4210.41,6644.13,6781.78,11312,17011.9,9824.39,4118.41,2899.1,5493.74,1998.77,1734.88,5382.12,16228.7,3956.97,5824.59,3766.84,4659.37,7752.8,2404.88,9057.54,2753.5,5364.13,4163.25,2113.68,3356.2,2523.69,29398.5,2527.45,3037.01,2601.74,8570.51,4079.97,8764.18,1500.51,2135.17,1253.65,1574.04,1417.84,1451.63,1679.57,1009.93,279.216,6036.78,2459.61,1346.47,1612.22,1142.27,844.126,4625.3,3620.38,1928.7,2133.35,1679.77,6298.11,3825.37
