ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
2521.55,0.852674,0.199888,0.199888,862.986,1.10942e+006,0.477757,0.735, 29493.2,17973.3,4609.74,0.119933,0.110319,0.00425904,4964.59,350.077
2712.43,0.828538,0.199888,0.199888,876.008,70891.1,0.473145,0.735, 31725.8,19689.4,4930.94,0.119933,0.10422,0.00410032,5197.24,348.22
2967.43,0.836595,0.199888,0.199888,847.477,1.16722e+006,0.471025,0.735, 34708.4,21408.9,5404.68,0.119933,0.1131,0.00437364,4951.51,349.261
2799.79,0.854709,0.199888,0.199888,818.193,401282,0.449309,0.735, 32747.6,19926.2,5120.8,0.119933,0.124492,0.00481512,4694.63,346.875
2510.75,0.886174,0.199888,0.199888,807.226,43931.8,0.457737,0.735, 29366.8,17457.9,4625.08,0.119933,0.131517,0.00508345,4456.87,341.344
2488.15,0.893857,0.199888,0.199888,847.841,58.195,0.461051,0.735, 29102.6,17203.8,4591.34,0.119933,0.120365,0.00454895,5167.3,341.861
2499.88,0.914807,0.199888,0.199888,837.28,16.4924,0.462827,0.735, 29239.7,17023.7,4634.4,0.119933,0.128258,0.00486037,4754.21,342.542
2333.48,0.8982,0.199888,0.199888,841.88,610.073,0.466613,0.735, 27293.5,16083.4,4310.1,0.119933,0.123792,0.00473209,4508.72,349.904
2333.87,0.89682,0.199888,0.199888,848.047,595.935,0.449878,0.735, 27298,16102.2,4309.48,0.119933,0.111062,0.00442063,4945.51,349.584
2305.25,0.893273,0.199888,0.199888,853.63,679.218,0.458729,0.735, 26963.2,15946,4253.28,0.119933,0.110174,0.0042972,5112.89,349.707
2264.6,0.906518,0.199888,0.199888,847.297,55.9281,0.45132,0.735, 26487.8,15514.4,4190.58,0.119933,0.114335,0.00443188,4937.55,349.555
2289.79,0.948024,0.199888,0.199888,828.14,1.66201,0.445364,0.735, 26782.4,15224.5,4275.61,0.119933,0.126508,0.00463748,4741.21,349.717
2263.35,0.965395,0.199888,0.199888,828.566,262289,0.426395,0.735, 26473.2,14862.6,4241.89,0.119933,0.131127,0.00471846,4920.34,351.644
2388.66,0.937156,0.199888,0.199888,841.484,1.88848,0.429512,0.735, 27938.8,16006.2,4449.82,0.119933,0.115069,0.00459033,5147.05,355.547
2360.31,0.898997,0.199888,0.199888,830.778,20.9657,0.434479,0.735, 27607.2,16258.8,4360.41,0.119933,0.104864,0.00453778,4997.65,352.77
2074.16,0.939546,0.199888,0.199888,879.52,230185,0.425976,0.735, 24260.3,13875,3865.93,0.119933,0.10413,0.00405412,5784.34,352.351
2098.81,0.948392,0.199888,0.199888,857.157,1.55555,0.409028,0.735, 24548.6,13951,3919.31,0.119933,0.116366,0.00439252,5671.43,353.07
2311.13,0.944143,0.199888,0.199888,854.182,602.46,0.414105,0.735, 27032.1,15409.2,4311.88,0.119933,0.11681,0.00451507,5206.66,352.728
2252.09,0.914161,0.199888,0.199888,857.97,8.53018,0.417054,0.735, 26341.4,15343.5,4174.45,0.119933,0.110411,0.00414983,5675.06,350.407
2252.09,0.914161,0.199888,0.199888,857.97,8.53018,0.417054,0.735, 26341.4,15343.5,4174.45,0.119933,0.110411,0.00414983,5675.06,350.407
2171.24,0.936352,0.199888,0.199888,837.723,105.671,0.412224,0.735, 25395.8,14557.7,4044.09,0.119933,0.111097,0.00420883,5448.98,345.878
2177.79,0.932299,0.199888,0.199888,883.485,167299,0.406011,0.735, 25472.4,14644.3,4052.74,0.119933,0.093244,0.00349479,6388.5,347.442
2131.32,0.917675,0.199888,0.199888,867.059,294689,0.409544,0.735, 24928.9,14483.8,3953.64,0.119933,0.0920254,0.00360949,6307.46,345.406
2113.45,0.929374,0.199888,0.199888,898.134,301981,0.420883,0.735, 24719.9,14241.6,3930.51,0.119933,0.0935996,0.00322296,7541.72,344.792
2225.01,0.964025,0.199888,0.199888,860.476,91.4454,0.422429,0.735, 26024.7,14625.2,4168.82,0.119933,0.112108,0.00354187,7151.59,342.362
2484.2,0.93952,0.199888,0.199888,854.649,2.06181e+006,0.411712,0.735, 29056.3,16618.2,4630.16,0.119933,0.103713,0.00355777,6922.29,341.37
2558.61,0.959359,0.199888,0.199888,882.7,4.34854,0.410468,0.735, 29926.6,16874.2,4789.12,0.119933,0.098505,0.00333105,7632.89,340.327
2727.6,0.944293,0.199888,0.199888,861.849,3326.52,0.405948,0.735, 31903.2,18184,5089.04,0.119933,0.103037,0.00361682,7123.25,340.502
2533.56,0.987747,0.199888,0.199888,850.222,9.14966,0.411612,0.735, 29633.6,16373.3,4770.62,0.119933,0.112046,0.00389717,6331.55,342.25
2562.45,0.982581,0.199888,0.199888,816.11,656.722,0.430366,0.735, 29971.6,16621.3,4819.83,0.119933,0.120034,0.00448062,5438.68,341.325
2633.64,0.968367,0.199888,0.199888,836.81,13.2854,0.438606,0.735, 30804.3,17257.5,4938.98,0.119933,0.117153,0.00416185,5911.57,341.251
2522.49,0.991154,0.199888,0.199888,861.402,1001.05,0.446098,0.735, 29504.1,16262.1,4753.14,0.119933,0.111874,0.00417495,6223.7,343.98
2567.52,0.958297,0.199888,0.199888,854.983,107.663,0.453162,0.735, 30030.8,16945.8,4804.72,0.119933,0.112196,0.00427028,6626.65,344.62
2566.27,0.981367,0.199888,0.199888,804.178,4612.91,0.452709,0.735, 30016.3,16660.5,4825.8,0.119933,0.121704,0.0046006,6218.89,344.274
2873.07,0.890275,0.199888,0.199888,814.125,10072.8,0.452987,0.735, 33604.7,19917.4,5297.38,0.119933,0.100335,0.00427463,7138.97,345.95
2732.22,0.89696,0.199888,0.199888,816.503,203.906,0.467967,0.735, 31957.3,18848.7,5045.2,0.119933,0.105892,0.00402052,7724.43,346.269
3042.07,0.896461,0.199888,0.199888,794.035,126237,0.439858,0.735, 35581.4,20993.9,5616.73,0.119933,0.106605,0.00441962,6796.11,345.534
2966.86,0.901691,0.199888,0.199888,789.596,251820,0.441835,0.735, 34701.7,20396.9,5484.23,0.119933,0.109522,0.00412921,7376.21,345.167
3067.56,0.930602,0.199888,0.199888,799.253,662797,0.45159,0.735, 35879.5,20652.6,5706.43,0.119933,0.120254,0.00408521,7409.18,347.795
3100.32,0.913547,0.199888,0.199888,783.988,3.18122,0.452405,0.735, 36262.7,21131.8,5745.94,0.119933,0.112231,0.00412424,7040.11,347.655
3160.03,0.927455,0.199888,0.199888,762.161,1982.28,0.471422,0.735, 36961.1,21323.5,5874.44,0.119933,0.126266,0.00437543,6695.94,346.227
3187.64,0.936954,0.199888,0.199888,769.382,4.10345,0.473884,0.735, 37284.1,21363.2,5937.98,0.119933,0.127787,0.00433479,6896.77,346.507
2904.46,0.959492,0.199888,0.199888,773.404,269427,0.49465,0.735, 33971.9,19153.3,5436.63,0.119933,0.130076,0.00430962,7361.3,347.074
2983.2,0.925105,0.199888,0.199888,770.757,405032,0.489708,0.735, 34892.8,20164.4,5542.88,0.119933,0.111657,0.00415923,7294.06,347.786
2977.26,0.872306,0.199888,0.199888,760.021,524.178,0.495825,0.735, 34823.4,20914.1,5467.32,0.119933,0.103991,0.00447115,6077.56,350.286
2756.03,0.953841,0.199888,0.199888,744.399,1049.87,0.47688,0.735, 32235.8,18248.2,5152.6,0.119933,0.129006,0.00482856,5780.52,353.723
2646.76,0.967322,0.199888,0.199888,733.452,7.19451,0.501691,0.735, 30957.7,17356.4,4962.48,0.119933,0.147663,0.00494472,6485.76,352.048
2988.02,0.966521,0.199888,0.199888,719.471,17.3691,0.494926,0.735, 34949.3,19605.5,5601.38,0.119933,0.157121,0.00540458,5305.85,351.917
3154.67,0.977791,0.199888,0.199888,701.652,43363.2,0.488778,0.735, 36898.4,20532.8,5927.82,0.119933,0.160518,0.00596127,4880.84,352.048
3121.91,0.98778,0.199888,0.199888,713.436,223.019,0.480698,0.735, 36515.3,20175.1,5878.52,0.119933,0.149413,0.0054701,5332.51,349.045
3022.46,0.962096,0.199888,0.199888,720.201,14.2267,0.481714,0.735, 35352,19894.3,5660.62,0.119933,0.151108,0.00570466,5018.06,347.742
3053.5,0.961712,0.199888,0.199888,723.643,5.41312,0.483575,0.735, 35715.1,20104.2,5718.3,0.119933,0.151153,0.00559293,5120.96,350.569
3194.59,0.983067,0.199888,0.199888,726.619,2.23806,0.487114,0.735, 37365.4,20714.4,6009.46,0.119933,0.149852,0.00586183,4777.2,344.98
3361.96,0.922152,0.199888,0.199888,733.611,25.263,0.480411,0.735, 39323,22773,6242.61,0.119933,0.131322,0.00563402,4751.04,347.065
3472.98,0.932632,0.199888,0.199888,747.885,1.90837e+006,0.475463,0.735, 40621.6,23348.1,6463.47,0.119933,0.128605,0.00535528,5023.23,347.802
3601.27,0.972321,0.199888,0.199888,726.651,83190.8,0.451231,0.735, 42122.1,23531.5,6759.24,0.119933,0.146197,0.00625219,4137.59,347.963
3743.89,0.929225,0.199888,0.199888,710.104,10227.2,0.451153,0.735, 43790.2,25231.1,6962.5,0.119933,0.13789,0.00673998,3610.83,347.317
3829.51,0.869625,0.199888,0.199888,690.499,8.65837,0.445727,0.735, 44791.7,26954.2,7028.07,0.119933,0.131399,0.00710437,3549.17,349.444
3551.06,0.88742,0.199888,0.199888,678.329,3145.89,0.442062,0.735, 41534.8,24669,6543.28,0.119933,0.143364,0.00718523,3718.57,351.231
3815.91,0.885887,0.199888,0.199888,666.276,14.0133,0.443158,0.735, 44632.6,26538.7,7028.88,0.119933,0.144748,0.00817268,3128.56,350.783
3738.63,0.926453,0.199888,0.199888,677.766,306.97,0.441718,0.735, 43728.7,25246.1,6948.54,0.119933,0.154752,0.00835297,3234.93,350.733
3507.45,0.925501,0.199888,0.199888,659.837,1.67945,0.435987,0.735, 41024.7,23701.2,6517.52,0.119933,0.163797,0.00931258,2832.22,349.786
3578.88,0.916867,0.199888,0.199888,650.469,319423,0.437167,0.735, 41860.2,24335.2,6637.73,0.119933,0.173456,0.00985377,2563.91,350.96
3534.43,0.928758,0.199888,0.199888,651.539,1303.51,0.441629,0.735, 41340.3,23827.6,6572.31,0.119933,0.176489,0.0097739,2492.28,351.806
3236.41,0.993412,0.199888,0.199888,683.062,216.599,0.462984,0.735, 37854.5,20831,6101.25,0.119933,0.194687,0.00896292,2961.56,350.675
3819.51,0.882822,0.199888,0.199888,682.787,5518.77,0.458003,0.735, 44674.7,26623.6,7030.68,0.119933,0.151723,0.00841493,2804.92,345.379
