rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
26.1661,13.431,10.9012,35.9754,28.4102,15.6966,30.1118,30.8501,38.6447,33.1743,61.9407,60.2865,44.0129,47.9976,56.7431,37.9479,31.9471,32.3184,39.5745,49.3679,73.1783,70.6795,62.876,58.5118,98.1732,78.2395,74.1516,78.297,83.5004,78.9452,87.1973,77.3437,103.188,93.5795,75.5027,112.723,106.658,78.7366,99.227,79.4836,71.8689,86.5036,110.215,90.7729,101.878,85.988,93.905,57.5872,70.1621
24.4481,11.9012,9.96513,36.0543,29.4857,15.4335,30.8554,30.6676,39.8442,35.4215,63.9173,61.6415,44.2587,46.7513,56.3206,37.614,31.2657,32.2604,40.8856,50.7481,75.7083,72.5197,63.0647,59.2477,97.367,79.8281,75.0059,79.5599,85.469,80.589,86.9142,78.8656,108.81,94.8611,76.858,114.382,109.244,81.7188,101.156,82.8098,75.0732,89.0748,113.569,91.365,104.34,88.8059,95.356,59.0439,72.479
24.9578,12.7221,11.0902,40.8807,32.4506,17.0284,31.6533,30.9847,40.3905,34.9923,66.8462,62.1172,46.1631,48.7614,60.8413,41.592,35.2131,35.5294,44.4817,53.6775,77.8369,75.6849,63.7242,61.444,97.698,81.4288,77.8044,84.5741,88.7835,83.1195,86.6238,79.5486,108.648,93.7643,75.5307,113.479,109.663,79.8154,96.8436,80.2171,72.6197,84.825,109.076,85.7099,99.9854,87.4737,92.2931,56.7513,69.5478
22.8737,11.7764,10.6244,38.7012,31.8221,17.5907,31.7068,31.4731,41.8508,33.7665,62.7116,57.4502,43.6176,45.5031,59.4764,38.193,33.2443,34.1585,42.179,53.0303,73.2182,69.6098,61.8471,58.9215,93.6263,77.5154,76.3758,82.0497,86.7368,81.9814,84.247,76.9989,107.603,93.2703,74.4966,116.257,110.029,80.4138,96.9436,79.0942,74.4351,86.1341,108.647,86.2053,98.7115,86.0288,91.4478,56.9455,66.7892
36.7583,21.351,18.812,43.3524,38.3024,19.9793,29.8705,32.0819,49.0121,44.6387,89.7226,81.8666,62.3165,66.9448,83.1651,48.7469,42.4441,41.5319,53.3877,66.0275,92.392,95.7432,79.4458,76.6596,123.087,100.088,97.1793,104.336,107.23,105.087,102.755,93.0154,133.004,110.469,89.3781,145.766,139.639,93.3982,121.121,96.6757,89.8008,102.448,131.964,102.961,114.723,104.676,110.279,71.0734,77.4556
28.7011,15.4646,14.0645,40.3527,37.1492,19.1252,28.6428,30.2774,43.0664,39.9509,78.9662,68.0374,51.2131,55.2289,71.59,39.4806,35.2486,34.066,44.3472,56.3396,81.8352,82.9068,67.7541,66.6812,105.562,89.338,84.6753,93.5072,93.5816,94.8068,92.7739,86.0624,118.361,98.6548,81.0572,132.918,125.657,84.5933,109.136,88.5485,83.5419,95.1549,124.057,95.3842,104.311,93.3756,99.5936,65.0914,71.1354
29.9011,14.4608,13.3573,42.0774,37.8316,19.1143,30.2289,30.8971,42.3089,42.1243,89.1551,75.52,56.5681,58.6855,72.8146,38.6686,34.9483,35.5242,47.3235,59.8968,86.2304,90.1516,76.0342,74.8005,116.901,97.2521,90.9738,101.133,103.543,104.893,98.0984,93.5215,131.647,108.236,90.4112,144.639,137.699,95.5965,121.605,98.142,89.183,109.703,144.665,102.918,115.627,105.779,110.286,74.3185,80.6118
33.4105,17.7671,16.5728,45.0155,39.6837,19.533,32.5038,31.6292,43.8662,46.1705,100.221,85.322,64.3416,66.1219,81.9545,44.1323,40.4312,40.1037,53.6342,67.4029,96.3572,101.857,84.4929,84.3246,128.622,107.855,99.3097,111.956,116.778,113.135,106.24,101.752,144.262,116.417,97.4062,154.343,149.065,101.878,132.734,105.218,95.3423,119.264,152.313,111.982,125.231,111.424,119.078,80.0612,86.9809
34.5652,19.9296,17.7021,41.4926,35.9353,17.5599,29.9536,30.4771,42.2121,45.0426,94.8028,83.5957,62.7098,65.647,78.0635,40.1408,35.4726,34.9446,48.1521,62.9407,87.6142,98.0451,80.2445,80.7938,124.081,101.88,95.7631,108.134,111.796,109.346,102.324,101.195,139.629,113.525,95.7252,151.145,148.187,102.107,130.871,107.154,96.9876,117.768,152.267,112.397,127.659,110.774,120.524,79.0198,89.0075
34.3436,19.4912,17.3838,42.3146,37.1479,18.1157,31.1604,32.0164,43.1862,45.4876,95.945,83.7361,61.6294,65.8786,78.1527,41.0826,36.0133,36.4222,49.8758,64.3777,89.8214,100.192,80.8461,81.5743,125.405,102.945,96.456,111.323,113.143,111.487,104.751,102.947,141.181,116.32,97.716,152.575,149.076,103.025,132.267,109.931,98.6019,119.842,153.493,113.271,127.287,111.006,121.705,79.7642,89.929
32.601,18.9228,17.3088,40.8671,36.9362,17.7952,29.3008,30.6315,40.5761,42.8308,87.8838,78.5992,58.3,62.9395,74.0777,38.7454,32.8476,33.3125,46.1198,60.6219,84.5903,92.287,77.1308,77.0243,118.537,97.4892,91.0037,105.14,107.754,105.895,97.7989,99.4369,134.963,111.21,94.3075,145.207,141.226,100.112,126.926,106.316,94.1865,112.772,146.201,110.15,121.232,102.477,115.552,76.8852,85.8825
32.5032,19.4466,18.3869,42.3311,37.9342,18.2078,30.356,31.8503,41.0518,41.7134,86.0379,78.5599,58.1677,62.8212,73.3983,39.9196,33.3961,32.9336,45.7542,59.9767,84.8554,92.1186,76.1807,77.2486,117.615,97.3213,91.8278,105.363,107.498,106.037,98.1661,99.6383,136.493,110.778,94.5739,145.146,141.495,101.123,127.073,106.674,94.8307,113.626,148.377,112.135,121.492,103.379,117.213,76.7484,86.68
38.0495,25.4293,23.7988,46.1585,40.1432,18.3183,28.8173,31.0786,40.5804,42.5233,91.4036,85.4541,65.5956,72.1847,82.2669,44.6033,36.7847,35.0649,49.3316,64.0989,91.5879,98.66,81.6844,83.9521,128.1,103.694,97.5098,113.598,116.437,115.819,106.737,104.859,145.439,114.994,98.8034,151.423,148.462,105.969,132.171,112.684,97.9524,118.662,152.112,114.862,130.294,106.617,122.836,81.5501,92.1857
38.4796,24.0231,22.3651,46.7077,41.2838,18.6122,29.1173,31.0874,40.0993,43.6461,94.8027,88.0986,67.9534,73.9341,82.4498,46.0452,38.2007,37.2429,52.4416,66.8782,94.4882,101.068,84.2826,84.9442,130.478,106.384,100.082,114.283,118.791,118.923,108.418,107.568,147.233,115.99,99.0495,151.849,149.437,104.849,130.15,110.415,95.8803,117.969,151.417,112.733,130.029,106.221,122.484,80.776,91.849
34.257,19.7887,18.2034,43.5173,40.2257,18.1179,32.6065,33.4574,39.4139,43.0492,88.8863,80.1346,60.4407,68.3978,75.3055,44.6272,37.5429,37.1566,51.61,64.9307,90.2938,97.1263,80.0825,79.2421,123.391,99.8243,93.7723,106.55,115.969,115.9,102.869,103.976,141.28,110.409,96.2897,142.179,143.443,102.93,129.386,107.678,92.9803,115.4,145.102,107.648,120.808,100.717,116.302,79.6121,89.7773
33.7577,18.6122,16.4835,44.228,41.3586,17.9922,33.0326,34.5175,40.2912,43.1976,88.8832,79.2139,59.6933,67.1031,73.3769,45.5841,39.47,38.9814,53.4141,67.0892,91.8782,98.3036,79.6587,77.2411,119.803,99.1456,93.4434,104.722,114.129,114.201,102.469,103.991,139.738,112.103,96.1601,139.615,139.074,102.734,128.504,104.753,90.906,112.868,143.402,106.88,119.512,99.2838,115.01,79.059,88.6059
30.3437,17.0416,14.7402,42.766,40.7558,17.1957,32.7759,33.8747,38.9383,39.9795,82.4548,73.303,54.7311,61.7222,69.2303,42.8172,36.6961,36.3486,49.2346,62.2454,85.4036,92.3102,75.1923,72.5639,111.655,93.638,87.5098,97.0127,108.23,109.008,96.1814,97.1734,132.137,106.03,89.9833,131.866,129.464,95.8871,120.73,98.4365,86.1358,108.643,135.385,100.1,113.02,94.1267,108.042,74.6172,83.1539
31.6939,17.355,15.232,40.438,39.1061,16.6581,32.0982,34.5645,38.8163,40.271,82.2141,70.7872,53.9207,60.3051,68.0258,44.5338,38.7693,37.8499,50.277,61.6238,86.1964,89.8214,73.2101,71.7535,108.312,93.1815,85.7518,95.1694,103.501,110.304,93.345,94.0804,129.542,105.948,86.466,131.594,127.947,92.0648,115.084,95.3354,83.8962,106.355,132.22,97.9544,111.5,92.2512,104.155,72.7963,79.84
29.9634,17.2728,15.343,39.8295,39.3721,17.191,32.1524,34.603,39.4968,41.7361,82.6856,70.6916,52.507,57.5686,67.1174,44.8728,38.8295,39.5599,52.4209,60.694,87.7824,89.8256,71.7114,70.4263,106.009,91.9089,84.2922,94.1536,103.995,111.313,93.0884,94.5765,126.538,103.964,83.3681,128.963,129.495,91.4212,112.585,94.82,83.6125,104.455,128.283,96.9615,109.585,89.3079,102.889,72.598,78.2365
28.0829,15.571,13.8765,39.6649,39.5592,17.2691,33.3781,35.1076,38.9243,40.2468,77.9687,67.9849,50.3317,55.112,65.0452,44.0034,37.4525,38.4193,51.5921,58.8613,85.6145,86.0588,69.6746,69.1767,102.19,89.1033,82.2886,91.6748,100.865,107.513,90.8771,90.5847,122.082,101.345,80.0469,124.313,125.286,89.2087,108.437,90.9404,81.2715,101.978,123.365,92.9148,106.258,86.5609,99.4304,69.5675,75.4026
30.5758,16.4434,13.8118,42.7174,43.2249,17.6194,33.1331,35.2586,36.854,39.4602,76.2611,66.667,50.9465,56.1915,68.7296,45.6469,38.9241,40.4668,52.8896,58.619,85.932,87.633,71.0641,70.1168,103.975,92.9375,82.6807,93.6341,106.054,109.442,94.2452,93.3947,124.408,104.713,80.7467,124.751,126.473,89.5682,111.04,91.2572,83.168,102.402,123.868,95.0298,108.263,89.5114,102.761,71.2978,76.837
35.2868,20.7714,17.1137,42.6233,42.6707,18.2466,32.9781,37.2939,39.3682,41.2906,77.6682,69.7204,54.1452,59.3717,72.6203,47.8157,39.8813,41.2929,54.4343,60.5311,87.16,92.4642,72.1287,71.6088,107.147,95.6793,86.0065,94.9244,110.23,111.344,97.524,95.431,129.358,107.798,83.0712,128.343,130.592,93.6483,114.883,95.0068,83.8226,104.196,129.818,95.3457,112.01,92.2564,104.783,73.5193,79.6527
33.0268,19.3067,16.5286,41.2291,42.3102,18.599,33.7656,37.5906,40.4182,41.4136,76.6794,67.5816,52.2346,58.1316,70.464,47.0361,39.994,40.2702,53.9857,59.7331,84.2108,90.1065,70.882,70.3939,105.885,92.9047,85.1456,94.7802,109.556,111.456,96.4925,92.9876,128.779,107.427,83.5019,130.105,132.317,92.7994,113.729,96.3759,84.5306,103.596,129.897,94.9538,110.964,93.8097,105.999,72.9919,77.8233
36.1328,20.6651,16.2689,38.2339,39.2503,17.2816,29.6405,34.5185,36.8541,39.0327,72.2914,63.12,50.0147,54.9578,66.1078,43.8016,36.8488,36.7616,49.0982,54.375,78.4422,83.3046,65.4969,63.7884,101.227,87.8042,79.4816,88.2221,100.271,106.437,91.85,87.1616,120.868,103.272,78.5617,120.927,125.064,87.0174,107.984,90.6897,77.6921,96.9296,122.123,88.2806,103.397,87.6506,98.0179,68.4038,73.3355
36.5704,19.6454,15.2746,38.4443,39.9346,17.891,29.5364,33.8975,36.5516,40.9869,76.481,67.8099,52.3167,57.4019,68.3557,45.056,37.7987,38.7852,51.521,57.4616,82.0879,86.9277,67.3924,66.7339,106.459,91.4199,82.2371,90.9723,104.798,111.14,94.9334,89.2195,123.781,104.593,81.3839,123.725,129.099,89.2072,110.206,93.6935,79.5952,100.905,123.387,89.132,106.507,89.0079,103.148,70.6436,74.1599
36.958,20.1813,15.2456,37.723,39.4557,18.0226,28.7201,34.2744,36.5341,40.8311,74.4384,65.2843,49.9036,55.0153,65.7054,42.7843,36.6121,36.996,48.72,54.8485,78.6433,84.9643,66.8721,64.7513,103.944,90.1536,78.6295,89.0089,101.688,108.098,92.6866,87.9174,122.109,100.638,80.7559,120.445,128.289,88.8695,109.559,93.8355,77.89,99.0588,122.743,88.7506,105.389,87.147,101.478,68.93,71.1876
37.2211,20.2166,14.6685,35.8,37.4507,17.0397,27.4838,33.8914,34.918,39.6256,73.7923,65.148,49.4257,54.2123,65.1024,40.5732,33.0535,33.0931,45.7093,51.4981,74.2654,80.8298,64.776,63.2383,100.163,86.3278,77.5271,85.8642,97.2853,104.005,91.4439,86.0683,118.091,94.5417,78.8945,116.823,122.264,88.6039,107.636,92.0489,75.4863,94.7466,118.077,87.5332,102.451,84.1863,98.005,68.5065,69.5268
36.5866,19.9936,14.9805,34.3529,34.9896,16.2018,26.3051,32.5351,33.755,38.3247,71.826,63.6189,48.844,53.2974,63.2733,38.5499,31.5871,31.232,42.836,49.4074,70.2113,77.1798,62.5967,61.0441,98.4442,83.5145,74.9185,83.1416,93.7105,101.77,88.1348,83.6812,114.916,91.7625,77.3041,115.245,118.484,86.3749,105.157,89.3286,73.6466,92.1257,114.476,84.745,100.893,81.2722,94.2677,67.0083,67.5134
40.8152,22.1843,16.4531,33.8775,35.4095,17.1135,25.5648,32.0259,32.7885,35.4668,67.456,60.4863,48.2375,51.9128,63.8219,38.1447,31.7941,30.5854,43.3078,47.9156,68.8397,78.3921,61.058,61.5397,98.494,82.6611,73.1964,82.3426,93.4536,100.296,86.8614,83.4484,115.938,91.3659,77.9519,114.996,119.672,86.3721,106.437,87.5951,72.2424,89.8022,116.365,86.5015,100.407,82.6731,96.0962,70.3098,67.6179
35.7416,18.2024,13.5919,33.5065,35.1668,17.238,25.5395,31.8298,33.2474,35.0788,64.8668,57.3376,44.2843,49.064,58.579,35.1593,30.0462,29.4033,41.5005,46.3694,66.2014,76.1424,59.4657,59.0218,93.6643,79.8808,69.4359,78.7649,89.9864,96.5066,83.7816,81.2446,111.574,89.0062,75.6962,110.244,117.428,84.5565,103.651,85.6159,70.2103,86.7829,112.647,85.1398,98.4121,81.2914,93.1082,69.3885,66.1474
44.6819,29.5764,22.994,33.9177,33.3771,16.1573,23.3696,30.5476,33.5875,37.9301,72.2939,67.4171,51.8616,58.2611,65.7013,38.0203,30.2183,29.6057,42.156,49.286,70.7909,81.7428,66.4137,64.3231,102.343,86.8627,75.0459,85.9802,97.9688,104.831,88.8319,89.072,118.653,96.2179,82.4312,116.921,126.205,93.7288,112.781,88.9302,74.876,95.0106,125.323,92.0007,104.698,88.3156,101.576,75.6602,72.5131
37.4907,23.8994,19.6936,32.8806,32.4968,15.7744,21.6752,28.2094,30.9562,34.687,65.98,62.3936,46.9314,55.8578,60.1949,33.9404,27.3683,26.0609,38.4462,43.9694,65.0657,75.4369,60.1398,60.3131,96.1224,78.6003,69.2986,79.1193,91.672,95.5095,81.5137,82.1103,106.441,87.9342,73.9115,106.132,115.068,85.382,102.019,79.3638,68.3911,85.6546,111.76,83.8116,94.6906,77.5992,91.1438,69.0959,64.7007
38.4469,25.2174,21.0483,34.1408,33.4629,16.4837,22.9452,30.563,32.7483,39.0499,73.1833,70.118,50.6141,60.6071,64.7038,36.4034,30.5341,29.5283,42.0548,48.9623,70.8806,80.7995,65.8871,64.4601,105.638,83.8119,75.2271,84.7272,98.8145,102.864,85.753,85.1153,115.497,94.1062,79.6647,114.43,125.282,89.7634,111.041,84.687,72.7601,90.3604,119.133,87.8853,100.642,81.7117,97.7173,72.9032,68.3879
33.4608,19.4088,16.0767,38.7611,35.8304,17.5369,24.1273,30.2829,32.698,39.6288,76.0402,69.2375,47.8353,58.6686,64.873,36.0076,30.1713,30.3993,41.1297,49.3148,71.9433,81.7658,65.6254,64.9896,103.342,83.7622,74.9004,84.8859,99.5276,102.275,85.2488,86.1516,116.697,93.0648,78.3739,112.296,123.653,87.0061,106.9,83.3849,71.7346,89.0209,118.344,88.2733,100.409,80.7082,98.1001,71.0506,66.0954
35.9677,20.9919,17.0828,38.1217,35.1643,18.5336,24.9174,32.0754,34.6868,41.2272,75.9257,66.3855,47.0951,57.4571,65.2643,36.4707,32.5192,32.2387,44.6012,50.5786,72.6228,82.0607,66.1034,64.4698,102,85.389,79.2907,85.7745,97.2917,102.557,86.1482,86.4674,116.341,94.9624,78.5535,111.149,126.299,86.1076,104,84.8873,72.069,90.3518,118.078,87.4388,102.42,81.7106,97.1982,70.7971,63.8912
33.2937,18.0762,14.4718,39.1132,36.781,19.0139,27.1577,35.5247,37.2666,43.388,78.3743,68.6029,47.1744,57.2142,64.9117,37.4499,33.875,34.5252,49.2302,54.7351,74.8637,83.5262,69.1857,67.3403,104.186,86.6669,80.4728,87.9589,97.5333,105.666,86.6295,88.983,119.448,95.9766,81.5118,112.016,128.415,88.4753,107.179,87.8849,73.2766,93.0534,117.52,89.5363,104.404,82.7065,98.021,71.2302,66.138
32.9014,17.2224,13.0472,38.9294,37.0714,18.8916,28.4004,37.1502,38.0689,43.5469,78.7185,68.4451,46.1837,56.4221,63.7128,38.4091,35.946,35.2572,51.7611,55.3576,73.4048,80.6976,69.0137,66.9301,100.948,86.5465,79.3918,86.7746,95.5018,104.124,85.7643,87.5558,117.583,92.9566,80.713,107.459,123.304,84.5025,103.385,84.0468,71.4287,86.8972,111.723,86.1544,99.9877,79.2349,94.7746,68.562,63.5079
34.2296,18.0178,13.4217,38.3975,36.6282,18.2733,26.5159,35.3839,36.456,44.5654,81.3457,70.7928,46.8186,56.5896,65.646,37.8935,34.6985,34.3707,50.7431,54.4427,73.3874,81.2338,69.6006,67.1156,100.222,86.4514,79.1011,85.5772,96.401,104.285,85.2412,86.5944,116.839,92.2661,80.6729,106.498,123.452,83.9532,102.512,83.7806,71.8426,85.9574,111.86,85.9969,97.918,78.7236,93.6303,67.6239,63.0713
33.85,17.64,13.5064,37.8797,36.27,19.0454,27.9101,37.5043,38.1886,43.5421,76.689,67.5438,43.857,54.389,62.3124,38.6167,36.5972,35.9372,52.4764,54.4536,70.431,78.107,65.8729,63.0156,96.3545,82.1604,75.2653,81.3279,91.5635,98.2103,81.9226,83.0329,111.702,88.9061,77.4479,101.454,119.2,79.6274,95.9968,78.7868,69.466,82.1768,107.188,80.8763,92.4045,72.5692,86.4472,62.5833,60.584
33.85,17.64,13.5064,37.8797,36.27,19.0454,27.9101,37.5043,38.1886,43.5421,76.689,67.5438,43.857,54.389,62.3124,38.6167,36.5972,35.9372,52.4764,54.4536,70.431,78.107,65.8729,63.0156,96.3545,82.1604,75.2653,81.3279,91.5635,98.2103,81.9226,83.0329,111.702,88.9061,77.4479,101.454,119.2,79.6274,95.9968,78.7868,69.466,82.1768,107.188,80.8763,92.4045,72.5692,86.4472,62.5833,60.584
40.1349,22.6435,16.9971,40.7224,38.0733,20.179,30.0215,39.3275,39.8916,44.5133,75.5701,69.4787,46.556,59.3361,65.9962,43.8159,42.2667,39.7715,57.0319,57.5633,74.5263,80.8771,69.9116,66.2656,99.5649,83.3748,79.2982,84.1967,95.4809,102.297,86.0013,87.0776,115.7,91.7351,81.0249,103.606,123.279,81.2009,97.9466,81.6052,70.245,84.6783,107.637,83.6952,95.0227,73.1783,88.6718,62.069,63.2901
35.3413,19.0142,13.7931,37.2118,34.4505,18.4559,29.6884,38.6198,37.7824,42.9295,69.5833,62.7908,41.522,54.8181,59.9637,38.6667,36.026,34.4107,48.8404,50.8806,67.8569,73.1506,61.9251,58.3379,90.2605,76.9486,74.4212,77.4108,85.8114,95.1402,78.9782,78.8907,106.17,86.723,75.1494,100.739,117.114,80.6119,94.2747,77.5792,68.4291,79.4241,102.097,77.8176,91.3057,69.0015,84.2154,58.6425,61.0514
41.7692,25.1814,17.242,37.6554,36.12,18.2013,29.4156,40.677,40.0476,47.0038,76.9297,68.68,45.9114,60.2372,66.4313,42.1265,38.3569,36.2354,50.0863,56.3542,75.827,79.7391,69.3519,63.1333,100.095,85.5253,83.0337,82.3818,91.6485,104.356,87.5531,87.0226,117.357,98.3851,84.7868,118.666,135.088,93.1784,108.296,87.5575,77.5214,94.5695,116.22,88.8559,106.297,78.9767,101.12,68.2604,68.7541
42.3442,24.6997,16.739,39.1489,36.6874,18.383,27.5277,37.9363,38.521,47.6507,77.6997,70.5934,47.8226,62.7099,67.551,41.2366,38.4546,35.3084,51.1024,57.5766,77.9683,83.5792,70.0987,64.5263,102.362,86.8998,87.0305,84.4636,94.0838,107.293,89.1176,88.8192,119.171,101.132,85.2758,121.422,137.273,94.6708,113.271,89.9917,80.2966,96.3423,117.517,91.1953,110.913,80.9669,103.401,71.828,70.5611
44.4062,27.225,19.1186,38.0342,35.602,18.1669,27.1262,37.73,39.4625,48.4947,79.168,72.063,49.4075,63.3734,68.5261,41.5743,38.5963,34.9239,50.4328,56.9254,77.6209,83.8981,70.4151,64.4556,102.729,87.1319,86.8229,84.1778,93.3981,107.104,88.4439,89.7528,118.775,102.376,86.5841,121.3,139.156,95.581,114.57,92.5504,81.4926,97.8344,116.4,92.0519,110.712,81.5848,104.104,71.814,71.3403
46.2314,27.6961,19.0044,39.544,37.08,18.5574,25.7195,36.0666,37.3767,45.102,75.7599,69.6723,48.0314,62.1801,68.4216,41.9983,38.4975,34.836,49.5725,56.5106,76.9601,81.7146,69.2935,62.4494,98.7367,84.8324,82.745,82.4386,90.3094,103.935,86.3199,86.683,116.11,100.293,82.9067,114.807,133.016,90.3683,108.247,88.471,77.3291,92.4203,109.34,87.6076,105.043,78.043,99.806,68.8733,68.9236
45.5777,31.6045,22.877,36.3005,32.7175,16.9265,23.6829,32.5162,35.1072,44.3508,76.1287,68.9887,48.024,59.9519,67.2585,39.8548,37.0518,32.778,48.0209,54.1852,75.3407,80.3933,66.3564,60.1196,93.9364,81.1553,79.5046,78.2883,87.0372,99.3549,84.324,83.9649,111.648,96.0651,79.574,107.033,127.668,87.135,103.302,84.99,74.0533,89.4873,107.232,83.8788,102.752,76.4946,94.7778,65.1184,65.782
40.0354,23.2311,16.1812,37.1155,32.9363,17.9105,24.1673,31.8044,34.828,42.2485,71.2113,63.1037,42.2705,52.4045,60.892,38.5814,34.8411,31.0627,47.6524,52.0179,73.1253,76.1575,62.8809,55.0749,86.2997,73.645,74.7788,73.0372,81.0743,93.7217,80.7407,78.5368,105.989,90.0993,73.1843,100.291,117.166,80.5737,98.5676,76.2118,66.3568,85.4258,96.7187,78.4457,97.9521,70.7949,87.5657,61.3601,61.6953
41.7112,23.3952,16.46,37.7063,34.2026,18.6724,25.3833,33.8214,36.1793,43.4035,72.8874,63.9805,43.1597,52.0641,63.8061,38.2748,35.2362,31.6347,49.3086,53.365,78.3944,79.668,64.0151,56.7028,88.8335,77.2996,77.2348,75.8399,83.9405,97.6668,82.4113,81.075,111.982,93.4186,76.0449,105.079,122.009,85.1279,101.341,78.9281,70.3832,89.3304,102.361,82.8988,102.806,74.7052,90.6345,63.3678,64.7965
42.2945,24.6499,18.2001,40.5909,35.6383,18.3471,24.9049,31.0346,34.5588,46.7792,78.6585,70.8807,48.4299,58.7287,69.5408,44.6665,42.5468,36.4394,56.1511,58.8899,86.0015,86.9884,68.6996,61.117,92.7382,81.8739,82.4324,80.5939,88.4827,98.5197,84.2994,81.5874,117.878,93.8883,76.5157,105.213,121.855,84.9022,99.7509,74.9882,67.0384,87.9996,105.506,80.0647,102.224,72.2911,85.1061,64.2786,63.0263
35.8856,20.7877,13.7974,38.3172,34.1775,17.5928,25.1932,30.7573,34.9863,45.4174,75.8504,65.7831,44.7623,55.8695,64.7852,40.2525,40.6722,34.9822,53.9546,57.1973,83.3737,85.3884,64.9513,59.8781,93.6759,80.0702,80.2171,77.7981,85.4113,96.2534,83.5721,80.4885,116.022,93.0578,75.5369,101.367,119.586,84.5331,99.1586,73.347,69.7821,89.4345,107.006,79.9314,102.15,74.5028,87.1991,66.1729,64.0263
38.6035,23.9521,15.699,38.0434,33.7164,17.6949,25.0158,31.238,35.3554,45.1801,74.7345,66.4615,45.8901,57.1068,65.5284,40.5876,40.7578,34.5609,53.7846,56.2147,84.9365,85.0266,66.1899,61.2003,95.1236,81.6353,80.7102,79.7417,86.9242,98.8743,85.0345,83.4846,118.764,95.459,77.6649,105.678,124.318,87.5804,103.76,77.5486,72.7254,93.6883,110.506,83.416,106.55,77.0204,90.091,69.2459,66.6919
39.8979,24.099,16.1408,39.7914,34.3461,18.4188,25.7616,31.4169,35.9578,43.8323,74.9989,67.2559,47.4765,56.9283,64.2583,41.2318,41.7668,35.5233,53.9636,56.4355,83.8572,86.7515,67.5015,65.7444,98.0929,84.7251,83.1151,82.7973,87.0293,101.944,83.1292,85.1358,123.29,97.1218,81.7734,110.658,125.661,91.6145,111.5,81.2999,75.715,95.8324,113.93,86.097,111.152,82.8969,92.233,72.771,70.0655
43.4475,27.3431,18.2812,43.5826,36.7861,21.1829,31.6923,39.1961,43.3552,52.9837,91.8158,79.0868,56.1166,64.5274,76.0318,49.3978,52.3006,45.6472,70.2293,70.7229,101.376,102.078,82.1339,76.3149,116.135,98.944,99.55,99.4385,101.385,117.518,95.2548,97.5958,142.581,113.302,93.7561,128.172,145.302,104.721,130.891,91.5165,86.2212,111.119,129.818,97.3454,129.256,94.3621,105.94,86.2781,81.8047
45.4463,30.2262,19.636,47.0387,40.3173,23.3888,34.7428,44.1307,46.8156,57.214,100.315,85.6952,59.7913,69.7714,82.136,54.2252,58.1503,53.1208,80.0741,79.9773,113.519,112.085,88.9971,85.1145,126.97,108.983,107.064,109.73,113.267,129.336,104.493,108.105,156.58,123.933,102.391,137.1,156.812,113.63,140.751,98.0921,94.7146,123.505,143.545,105.998,141.544,104.241,115.687,93.8879,90.112
54.2439,37.6262,24.417,47.3866,38.5159,23.1941,35.5187,47.3006,50.8688,58.5447,107.308,92.7482,65.7456,74.986,86.5372,57.7428,59.6326,55.8179,85.735,81.8835,119.674,117.091,94.6442,92.01,134.892,117.131,112.81,114.229,118.844,134.021,110.422,113.694,164.514,133.487,107.5,141.904,161.767,120.283,150.463,103.684,99.7042,130.87,153.776,110.91,151.682,109.587,121.777,99.3012,97.3815
38.0231,20.263,12.6996,44.0863,40.5356,23.5534,39.4785,51.0661,51.1975,54.5286,102.585,81.4658,54.8481,61.9013,74.0929,47.4962,52.4486,52.1238,78.8568,76.9827,111.214,109.835,87.1844,86.3643,120.712,106.764,104.38,105.037,108.137,125.085,105.389,106.45,156.203,123.11,102.137,132.012,154.602,113.471,140.499,97.5773,92.265,121.578,144.318,105.301,143.079,104.509,116.435,93.743,91.3442
40.1615,21.5417,14.4407,45.9581,41.4992,24.4866,42.5532,54.2693,55.909,60.1107,120.343,88.9735,57.9619,67.28,77.7291,49.9842,56.0175,57.2005,82.8903,83.0468,124.661,119.562,97.6151,96.3112,133.235,114.314,117.315,116.199,118.004,140.729,117.762,119.784,168.925,132.343,111.139,146.225,169.599,122.397,161.737,110.593,101.519,138.008,167.201,118.957,161.263,120.002,132.514,109.214,105.21
38.2033,20.7724,14.3478,45.163,39.0332,23.6265,42.3107,53.8108,54.4733,60.2182,120.645,90.0745,57.6193,68.1855,77.0747,47.2692,51.5955,53.8106,80.0755,80.8061,123.724,121.267,95.3794,97.4103,133.105,118.463,118.23,116.293,117.216,140.563,117.798,124.347,174.079,138.645,116.137,153.879,172.455,126.656,163.734,118.707,107.132,139.297,173.031,126.97,163.387,124.737,141.188,115.866,111.121
