Year,Month,Day,AreaCode,CatchKG,DiscardedKG,Vessel_ID
2007,10,21,3,,,29473
2007,10,21,6,,,23670
2007,10,21,7,,9.07,910682
2007,10,21,8,,1428.82,25869
2007,10,21,9,,,27080
2007,10,20,3,,,29473
2007,10,20,3,,36.29,310913
2007,10,20,4,,,25060
2007,10,20,5,56.02,,20513
2007,10,20,5,,45.36,21489
2007,10,20,5,,,24013
2007,10,20,5,,,25893
2007,10,20,5,,317.52,29200
2007,10,20,5,,,30926
2007,10,20,5,,132,310988
2007,10,20,6,,,20412
2007,10,20,6,,,20994
2007,10,20,6,,,21172
2007,10,20,6,,161.02,23277
2007,10,20,6,,,23670
2007,10,20,6,,,24869
2007,10,20,6,,,29155
2007,10,20,6,,226.8,29200
2007,10,20,6,,1451.5,30741
2007,10,20,6,,,310026
2007,10,20,7,,582.87,910682
2007,10,20,8,,6338.5,20689
2007,10,20,8,,,24893
2007,10,20,8,,8909,25869
2007,10,20,8,,,29667
2007,10,20,9,220.93,81.65,21076
2007,10,20,9,,,21856
2007,10,20,9,,,23162
2007,10,20,9,,,23386
2007,10,20,9,,,23650
2007,10,20,9,,,25632
2007,10,20,9,,,27080
2007,10,20,9,,,28672
2007,10,19,1,0.89,,22359
2007,10,19,4,,,25060
2007,10,19,5,1620.01,,20513
2007,10,19,5,,1716.39,29200
2007,10,19,5,,228.16,310988
2007,10,19,6,,,20412
2007,10,19,6,2240.64,,20513
2007,10,19,6,,,20994
2007,10,19,6,,,21172
2007,10,19,6,,,22717
2007,10,19,6,607.66,133.81,23277
2007,10,19,6,,,23864
2007,10,19,6,,,24869
2007,10,19,6,,,29155
2007,10,19,6,,2721.55,30741
2007,10,19,6,,,310026
2007,10,19,6,,9.53,310988
2007,10,19,7,,1.81,910682
2007,10,19,8,,560.2,20689
2007,10,19,8,157.81,3679.09,21076
2007,10,19,8,,,24893
2007,10,19,8,,1527.24,25869
2007,10,19,8,,,27080
2007,10,19,8,,,29667
2007,10,19,9,,,20866
2007,10,19,9,,,21856
2007,10,19,9,,,23162
2007,10,19,9,,,23386
2007,10,19,9,,,23650
2007,10,19,9,,,24893
2007,10,19,9,,,25632
2007,10,19,9,,,27080
2007,10,19,9,,,28672
2007,10,19,9,,23.59,29196
2007,10,19,9,,,29667
2007,10,18,1,,1.81,310913
2007,10,18,5,115.13,174.64,21489
2007,10,18,5,,13.61,23277
2007,10,18,5,,2903,29200
2007,10,18,5,,,310026
2007,10,18,5,,361.51,310988
2007,10,18,6,,,20412
2007,10,18,6,,,20702
2007,10,18,6,,,20872
2007,10,18,6,,,20994
2007,10,18,6,,,21172
2007,10,18,6,,,22717
2007,10,18,6,,18.14,23277
2007,10,18,6,,,23670
2007,10,18,6,,,23864
2007,10,18,6,,,29155
2007,10,18,6,,113.4,30741
2007,10,18,7,61.79,31.75,20689
2007,10,18,7,,90.72,30741
2007,10,18,8,,,24893
2007,10,18,8,,3739.42,25869
2007,10,18,8,,,27080
2007,10,18,8,,653.17,30629
2007,10,18,9,,,23162
2007,10,18,9,,,23386
2007,10,18,9,,,23650
2007,10,18,9,,,24893
2007,10,18,9,,,25632
2007,10,18,9,,,27080
2007,10,18,9,,,28672
2007,10,18,9,,7.26,29196
2007,10,17,3,,,29227
2007,10,17,3,,,29473
2007,10,17,4,,,24013
2007,10,17,5,,90.72,21489
2007,10,17,5,,,29155
2007,10,17,5,,1928.67,29200
2007,10,17,5,,,310026
2007,10,17,5,,17.69,310988
2007,10,17,6,,,20702
2007,10,17,6,,,20872
2007,10,17,6,,,20899
2007,10,17,6,,,20994
2007,10,17,6,,,21172
2007,10,17,6,,,22717
2007,10,17,6,,,23670
2007,10,17,6,,,23864
2007,10,17,6,,,27728
2007,10,17,6,,44.45,310988
2007,10,17,7,,,24869
2007,10,17,7,,90.72,30741
2007,10,17,8,,,24893
2007,10,17,8,,907.18,30741
2007,10,17,9,,,25075
2007,10,17,9,,45.36,30629
2007,10,16,3,,,22256
2007,10,16,3,,,24013
2007,10,16,3,,,29227
2007,10,16,3,,,29473
2007,10,16,5,,,20693
2007,10,16,5,,,310026
2007,10,16,5,,79.37,310988
2007,10,16,6,,,20412
2007,10,16,6,,,20702
2007,10,16,6,,,20872
2007,10,16,6,,,20899
2007,10,16,6,,,20994
2007,10,16,6,,,22717
2007,10,16,6,,,23864
2007,10,16,6,,,27728
2007,10,16,7,,,24869
2007,10,16,8,,,24893
2007,10,16,8,1885.79,136.08,25278
2007,10,16,8,,113.4,30741
2007,10,16,9,35.56,,29196
2007,10,16,9,,7.26,30629
2007,10,16,9,,385.55,30741
2007,10,15,3,,54.43,20925
2007,10,15,3,,,24013
2007,10,15,3,,,29227
2007,10,15,3,,,29473
2007,10,15,3,7.56,,30159
2007,10,15,4,,,25060
2007,10,15,4,,,25738
2007,10,15,4,,,25893
2007,10,15,4,,,30926
2007,10,15,4,,,310026
2007,10,15,5,,,20693
2007,10,15,5,1210.87,113.4,20881
2007,10,15,5,,164.2,310988
2007,10,15,6,,,20412
2007,10,15,6,,,20702
2007,10,15,6,,,20899
2007,10,15,6,,,20994
2007,10,15,6,,,21172
2007,10,15,6,,,22717
2007,10,15,6,,,24869
2007,10,15,6,,3951.7,29200
2007,10,15,7,,3.18,25278
2007,10,15,7,49.35,11.34,910682
2007,10,15,8,,181.44,21076
2007,10,15,8,2761.84,,29518
2007,10,15,8,,332.94,30741
2007,10,15,9,,,25075
2007,10,15,9,,13.6,30629
2007,10,14,3,,,22256
2007,10,14,3,,,24013
2007,10,14,3,,,29227
2007,10,14,3,,,29473
2007,10,14,3,,367.42,29560
2007,10,14,4,,,25738
2007,10,14,4,,,30926
2007,10,14,4,,,310026
2007,10,14,5,,,20693
2007,10,14,6,,,20702
2007,10,14,6,,,20872
2007,10,14,6,,,20899
2007,10,14,6,,112.94,310988
2007,10,14,7,,,24869
2007,10,14,7,,9.08,25278
2007,10,14,7,16.45,24.95,910682
2007,10,14,8,4315.37,,29518
2007,10,14,8,,27.22,30629
2007,10,14,8,,604.18,30741
2007,10,14,9,58.68,36.29,21076
2007,10,14,9,,2.72,30629
2007,10,13,3,,,24013
2007,10,13,3,,,24816
2007,10,13,3,,,29227
2007,10,13,3,,,29473
2007,10,13,4,,,25893
2007,10,13,4,,56.7,29560
2007,10,13,6,,,24869
2007,10,13,6,,125.64,310988
2007,10,13,7,,,23342
2007,10,13,7,,,24869
2007,10,13,7,,4.54,25278
2007,10,13,7,,18.14,910682
2007,10,13,8,,22.68,30629
2007,10,13,9,68.44,36.29,21076
2007,10,13,9,,90.72,30629
2007,10,12,3,,,24013
2007,10,12,3,,,24816
2007,10,12,3,,,29227
2007,10,12,3,,,29473
2007,10,12,3,,,30094
2007,10,12,4,,,24208
2007,10,12,4,,,25060
2007,10,12,4,,,25738
2007,10,12,4,,,25893
2007,10,12,4,,22.68,29560
2007,10,12,5,,,20693
2007,10,12,6,,,20412
2007,10,12,6,,,20702
2007,10,12,6,,,20872
2007,10,12,6,,133.81,310988
2007,10,12,7,,,24950
2007,10,12,7,4.31,9.08,25278
2007,10,12,7,,28.57,910682
2007,10,12,8,,117.93,30629
2007,10,12,9,,38.1,30629
2007,10,12,9,,42.64,30741
2007,10,11,3,,,24013
2007,10,11,3,,,29227
2007,10,11,3,,,29473
2007,10,11,4,,,25893
2007,10,11,5,,,24220
2007,10,11,6,,,20702
2007,10,11,6,,,20872
2007,10,11,6,,,22717
2007,10,11,6,,,24830
2007,10,11,6,,,28884
2007,10,11,6,,153.76,310988
2007,10,11,8,,,24372
2007,10,11,8,,,24893
2007,10,11,8,,179.17,30629
2007,10,11,9,,,20866
2007,10,11,9,,47.63,30629
2007,10,11,9,,194.59,30741
2007,10,10,7,,,24950
2007,10,10,9,,,20866
2007,10,10,9,,,24893
2007,10,10,9,,12.25,30629
2007,10,10,9,,524.81,30741
2007,10,9,7,,,28884
2007,10,9,8,6742.1,952.54,23291
2007,10,9,8,742,136.08,29196
2007,10,9,8,,6.8,30629
2007,10,8,3,,,24013
2007,10,8,3,,2.72,310913
2007,10,8,5,,68.04,20513
2007,10,8,6,,,20702
2007,10,8,6,,,20899
2007,10,8,6,,,23162
2007,10,8,6,,31.75,23291
2007,10,8,6,,,24830
2007,10,8,6,,,26036
2007,10,8,6,,,28884
2007,10,8,6,,10.43,310988
2007,10,8,7,220.42,21.32,23291
2007,10,8,7,,,24950
2007,10,8,8,,,24893
2007,10,8,8,937.27,396.9,29196
2007,10,8,8,,36.29,30629
2007,10,8,9,,,20866
2007,10,8,9,,,27080
2007,10,8,9,,19.05,30629
2007,10,7,3,,,24013
2007,10,7,3,,4401.66,29560
2007,10,7,5,,45.36,20513
2007,10,7,5,,31.75,310988
2007,10,7,6,,,20899
2007,10,7,6,,,23162
2007,10,7,6,,,24830
2007,10,7,6,,,28884
2007,10,7,6,,92.54,310988
2007,10,7,7,,65.77,23291
2007,10,7,7,,,24950
2007,10,7,8,,,21172
2007,10,7,8,,,24893
2007,10,7,8,,,25520
2007,10,7,8,195.26,170.1,29196
2007,10,7,8,,20.41,30629
2007,10,7,9,,34.02,30629
2007,10,7,9,,123.83,30741
2007,10,6,3,,,24013
2007,10,6,6,,,20899
2007,10,6,6,,,23162
2007,10,6,6,,26.31,310988
2007,10,6,7,,,26036
2007,10,6,7,,45.36,910682
2007,10,6,8,,,24893
2007,10,6,8,,,25520
2007,10,6,8,,22.68,30629
2007,10,6,9,,99.79,30629
2007,10,6,9,,385.56,30741
2007,10,5,1,,0.91,29131
2007,10,5,3,411.67,226.8,23544
2007,10,5,3,,,29227
2007,10,5,4,253.33,306.18,23544
2007,10,5,5,,97.52,20513
2007,10,5,5,63.12,671.31,29873
2007,10,5,6,,,20899
2007,10,5,6,38.67,,21076
2007,10,5,6,,79.38,23291
2007,10,5,6,,,28884
2007,10,5,7,,18.14,910682
2007,10,5,8,,,24893
2007,10,5,9,,,27080
2007,10,5,9,,17.24,30629
2007,10,4,1,0.44,,22359
2007,10,4,3,,,29227
2007,10,4,3,,22.68,310913
2007,10,4,3,,672.23,310988
2007,10,4,4,,,21822
2007,10,4,4,,90.72,23544
2007,10,4,4,,,28352
2007,10,4,5,,362.88,20513
2007,10,4,5,1.34,,22665
2007,10,4,5,,,22770
2007,10,4,6,,,20899
2007,10,4,6,,,23162
2007,10,4,6,,4.54,23291
2007,10,4,6,,,24830
2007,10,4,6,,680.4,29873
2007,10,4,7,,61.24,23291
2007,10,4,7,,,25450
2007,10,4,7,,,26036
2007,10,4,7,,45.36,30741
2007,10,4,8,,,20467
2007,10,4,8,,,24893
2007,10,4,8,,,25520
2007,10,4,8,,,27080
2007,10,4,8,,9.07,30629
2007,10,4,9,,,20866
2007,10,4,9,,,27080
2007,10,4,9,,9.07,29196
2007,10,4,9,,10.89,30629
2007,10,3,1,,1.81,24097
2007,10,3,3,,,29227
2007,10,3,4,,,22678
2007,10,3,4,,,28352
2007,10,3,4,,,29473
2007,10,3,5,,,23650
2007,10,3,6,,,20702
2007,10,3,6,,,20899
2007,10,3,6,,,22770
2007,10,3,6,,,23162
2007,10,3,6,,,23487
2007,10,3,6,,,23782
2007,10,3,6,,,24198
2007,10,3,6,,,24801
2007,10,3,6,,,24830
2007,10,3,6,,2165.92,29873
2007,10,3,7,,,25450
2007,10,3,8,,,20467
2007,10,3,9,,,20866
2007,10,3,9,,,23386
2007,10,3,9,,,27080
2007,10,3,9,,3.63,29196
2007,10,2,1,,1.36,24097
2007,10,2,3,,,29227
2007,10,2,4,,,29473
2007,10,2,4,,,310026
2007,10,2,5,,3.63,21076
2007,10,2,5,,,23650
2007,10,2,5,,,24869
2007,10,2,6,,,20702
2007,10,2,6,,,21942
2007,10,2,6,,,22770
2007,10,2,6,,,23782
2007,10,2,6,,,25450
2007,10,2,7,,,20866
2007,10,2,8,,,20467
2007,10,2,8,10610.5,22.68,25278
2007,10,2,8,247.71,498.96,910682
2007,10,2,9,,,20866
2007,10,2,9,,,23386
2007,10,2,9,,5.44,29196
2007,10,2,9,,4.54,30629
2007,10,1,3,,,29227
2007,10,1,4,,,28352
2007,10,1,4,,,29473
2007,10,1,4,,,310026
2007,10,1,5,,,23650
2007,10,1,6,,,20702
2007,10,1,6,,,21942
2007,10,1,6,,,22770
2007,10,1,7,,,23487
2007,10,1,7,,,24198
2007,10,1,8,2199.68,204.12,25278
2007,10,1,8,3962.67,,29518
2007,10,1,8,24.77,45.36,910682
2007,10,1,9,,,20866
2007,9,30,4,,,29473
2007,9,30,4,,,310026
2007,9,30,5,,,23650
2007,9,30,5,158.96,1610.26,29228
2007,9,30,6,,,21942
2007,9,30,6,,,22770
2007,9,30,6,,,24869
2007,9,30,6,,113.4,29228
2007,9,30,6,17.65,,310332
2007,9,30,7,,,23487
2007,9,30,7,,,28884
2007,9,30,8,,,23386
2007,9,30,8,,1700.97,25278
2007,9,30,8,,,25520
2007,9,30,8,25243.64,,29518
2007,9,30,8,,45.36,910682
2007,9,30,9,,,20866
2007,9,30,9,,,21172
2007,9,29,4,,,29473
2007,9,29,6,,13.61,21076
2007,9,29,6,,,22770
2007,9,29,7,,,28884
2007,9,29,7,,4.54,910682
2007,9,29,8,6726.93,1610.26,23291
2007,9,29,9,,13.6,30629
2007,9,28,3,,,29227
2007,9,28,3,,,29473
2007,9,28,4,,,23650
2007,9,28,4,,,29473
2007,9,28,4,,,310026
2007,9,28,5,881.65,13.61,20513
2007,9,28,5,,226.8,29228
2007,9,28,6,511.92,68.04,20513
2007,9,28,6,,158.76,21076
2007,9,28,6,,,21942
2007,9,28,6,,11.34,23291
2007,9,28,6,,,24198
2007,9,28,6,238.44,1224.7,29228
2007,9,28,6,,18.6,310988
2007,9,28,7,,9.53,23291
2007,9,28,7,,,25077
2007,9,28,7,,,28884
2007,9,28,7,,13.62,910682
2007,9,28,8,,,24893
2007,9,28,8,,21.77,30629
2007,9,28,9,,,20866
2007,9,28,9,,90.72,21076
2007,9,28,9,,11.79,30629
2007,9,27,3,,,24816
2007,9,27,3,,,29227
2007,9,27,4,,,29473
2007,9,27,4,,,310026
2007,9,27,5,,,22770
2007,9,27,5,32.39,,23146
2007,9,27,5,,317.52,29228
2007,9,27,6,,11793.4,20513
2007,9,27,6,,,21942
2007,9,27,6,,17.7,23291
2007,9,27,6,,,24198
2007,9,27,7,,15.88,23291
2007,9,27,7,,,25077
2007,9,27,7,,,28884
2007,9,27,8,,,24893
2007,9,27,8,,29.94,30629
2007,9,27,9,,,20866
2007,9,27,9,144.61,471.73,21076
2007,9,27,9,,40.82,30629
2007,9,26,1,0.89,,22359
2007,9,26,1,1.78,,29131
2007,9,26,3,,,29227
2007,9,26,4,,,29135
2007,9,26,4,,,29473
2007,9,26,5,,,22236
2007,9,26,5,108.52,,23146
2007,9,26,5,,,24390
2007,9,26,5,,,310026
2007,9,26,6,,181.44,20513
2007,9,26,6,,,21942
2007,9,26,6,,19.06,23291
2007,9,26,6,,,24830
2007,9,26,6,,26.3,310988
2007,9,26,7,,45.36,20513
2007,9,26,7,,,25077
2007,9,26,8,,52.16,30629
2007,9,26,9,,,20866
2007,9,26,9,164.32,256.28,21076
2007,9,26,9,,17.24,30629
2007,9,25,3,,,20680
2007,9,25,3,,,21933
2007,9,25,4,,,29135
2007,9,25,4,,,29473
2007,9,25,5,,,22236
2007,9,25,5,,,24390
2007,9,25,6,,40.83,20513
2007,9,25,6,,,21942
2007,9,25,6,,,23782
2007,9,25,6,,,24198
2007,9,25,6,,,310026
2007,9,25,6,,5.9,310988
2007,9,25,7,,18.14,23291
2007,9,25,7,,,25077
2007,9,25,8,,,24893
2007,9,25,8,,1133.97,29196
2007,9,25,8,,11.34,30629
2007,9,25,9,,,20866
2007,9,25,9,,8.16,30629
2007,9,24,3,,,20680
2007,9,24,4,,,29473
2007,9,24,5,,,310026
2007,9,24,6,,,20702
2007,9,24,6,,,20899
2007,9,24,6,,,21942
2007,9,24,6,,,23782
2007,9,24,6,,,24801
2007,9,24,6,,,310026
2007,9,24,6,,15.88,310988
2007,9,24,7,,,24830
2007,9,24,8,,907.2,20689
2007,9,24,8,,,24893
2007,9,24,8,588.1,1662.88,910682
2007,9,24,9,,7.26,29196
2007,9,24,9,,24.95,30629
2007,9,23,1,,0.91,24097
2007,9,23,3,,,20680
2007,9,23,4,,9.07,22200
2007,9,23,4,,,29135
2007,9,23,4,,,29473
2007,9,23,5,,,21885
2007,9,23,5,,18.14,22200
2007,9,23,5,,,26036
2007,9,23,5,,2494.75,29228
2007,9,23,5,,,310026
2007,9,23,6,,,20702
2007,9,23,6,,,20899
2007,9,23,6,,,23782
2007,9,23,7,,,24830
2007,9,23,8,,1181.16,20689
2007,9,23,8,,,24893
2007,9,23,8,25002.05,498.96,25278
2007,9,23,8,1197.03,1769.01,29518
2007,9,23,8,,29.48,30629
2007,9,23,8,,5856.34,910682
2007,9,23,9,,,20866
2007,9,23,9,,,25632
2007,9,23,9,,4.54,29196
2007,9,23,9,,13.61,30629
2007,9,22,3,,,20680
2007,9,22,3,,453.6,20925
2007,9,22,4,,,21481
2007,9,22,4,,,29135
2007,9,22,4,,,29473
2007,9,22,5,,,21481
2007,9,22,5,,725.75,29228
2007,9,22,5,,,310026
2007,9,22,5,,137.43,310988
2007,9,22,6,,,20702
2007,9,22,6,,,20899
2007,9,22,6,,,21885
2007,9,22,6,,,23782
2007,9,22,6,443.76,,30159
2007,9,22,7,,,23487
2007,9,22,7,,58.51,910682
2007,9,22,8,,,20467
2007,9,22,8,478.81,2222.6,29518
2007,9,22,8,,3787.49,910682
2007,9,22,9,,,25632
2007,9,22,9,,77.11,29196
2007,9,21,1,0.44,,22359
2007,9,21,3,,,20680
2007,9,21,3,,551.12,20925
2007,9,21,4,,,29473
2007,9,21,5,,,21481
2007,9,21,5,,6138.92,29228
2007,9,21,5,19.29,,30159
2007,9,21,5,,,310026
2007,9,21,5,,101.6,310988
2007,9,21,6,,,20702
2007,9,21,6,,,20899
2007,9,21,6,,,23487
2007,9,21,6,,,23670
2007,9,21,6,,,27734
2007,9,21,7,,34.02,20689
2007,9,21,7,,97.98,910682
2007,9,20,1,,,310216
2007,9,20,3,,,20680
2007,9,20,3,,113.4,20925
2007,9,20,4,,83.92,22200
2007,9,20,4,,,29135
2007,9,20,4,,,29473
2007,9,20,5,,,21481
2007,9,20,5,,68.04,29228
2007,9,20,5,173.64,11.34,30159
2007,9,20,5,,,310026
2007,9,20,5,,40.37,310988
2007,9,20,6,,51.26,20689
2007,9,20,6,,,20702
2007,9,20,6,,,20899
2007,9,20,6,,,23487
2007,9,20,6,,,23670
2007,9,20,6,,,27734
2007,9,20,6,147.58,498.96,29228
2007,9,20,6,135.06,113.4,30159
2007,9,20,6,,62.6,910682
2007,9,20,7,,11.34,20689
2007,9,20,7,,,25077
2007,9,20,7,,59.87,910682
2007,9,20,8,,,20467
2007,9,20,8,,900.38,29518
2007,9,20,9,,,20866
2007,9,20,9,,,23386
2007,9,20,9,,74.84,29196
2007,9,19,3,,213.19,20925
2007,9,19,4,,36.29,22200
2007,9,19,4,,,29135
2007,9,19,5,,,21481
2007,9,19,5,,22.68,22200
2007,9,19,5,,,26300
2007,9,19,5,,113.4,29228
2007,9,19,5,,,310026
2007,9,19,5,,34.47,310988
2007,9,19,6,,,20702
2007,9,19,6,,,20899
2007,9,19,6,,,21885
2007,9,19,6,,,23487
2007,9,19,6,,,23670
2007,9,19,6,,,27734
2007,9,19,6,,476.28,30159
2007,9,19,7,,,25077
2007,9,19,8,,,20467
2007,9,19,9,,,23386
2007,9,18,3,,108.86,20925
2007,9,18,5,,136.08,20513
2007,9,18,5,,,21481
2007,9,18,5,,,26300
2007,9,18,5,,793.79,29200
2007,9,18,5,,,310026
2007,9,18,6,1792.22,544.31,20513
2007,9,18,6,,,20702
2007,9,18,6,,,20899
2007,9,18,6,,181.44,21838
2007,9,18,6,,,21885
2007,9,18,6,,,23487
2007,9,18,6,,,27734
2007,9,18,6,2398.57,,30159
2007,9,18,6,,5.44,310913
2007,9,18,6,,2.72,310988
2007,9,18,7,,,21172
2007,9,18,7,,,25077
2007,9,18,8,,,20467
2007,9,18,8,,5728.42,25278
2007,9,18,8,,,26274
2007,9,17,3,,9.07,20925
2007,9,17,4,,0.91,29873
2007,9,17,4,,,310026
2007,9,17,5,,,26300
2007,9,17,5,,,29135
2007,9,17,5,,113.4,29200
2007,9,17,6,4122.11,1065.95,20513
2007,9,17,6,,,20702
2007,9,17,6,,,20899
2007,9,17,6,,3502.19,21838
2007,9,17,6,,,27734
2007,9,17,6,,317.52,29200
2007,9,17,6,,11.79,310988
2007,9,17,7,,,25077
2007,9,17,8,,,20467
2007,9,17,8,,6677.33,21076
2007,9,17,8,,1374.38,25278
2007,9,17,9,,,23386
2007,9,16,1,2.22,,29930
2007,9,16,4,,,310026
2007,9,16,5,,113.4,20513
2007,9,16,5,,,26300
2007,9,16,5,,,29135
2007,9,16,6,,181.44,20513
2007,9,16,6,,,20702
2007,9,16,6,,,20899
2007,9,16,6,,635.03,21838
2007,9,16,6,,,23782
2007,9,16,6,,,27734
2007,9,16,6,,1723.65,29200
2007,9,16,6,,1.36,310913
2007,9,16,6,,25.85,310988
2007,9,16,7,,,25077
2007,9,16,8,,7817.2,21076
2007,9,16,8,,,21942
2007,9,16,8,,4459.71,25278
2007,9,16,8,,,26274
2007,9,16,8,,,26517
2007,9,16,9,,19.05,29196
2007,9,15,3,,335.66,20925
2007,9,15,3,,271.7,29560
2007,9,15,4,,1.81,29873
2007,9,15,5,,453.59,21838
2007,9,15,5,,22.68,22200
2007,9,15,5,,1043.27,26595
2007,9,15,5,,,29135
2007,9,15,5,,,29661
2007,9,15,5,,3.18,310913
2007,9,15,6,,408.23,20513
2007,9,15,6,,,20702
2007,9,15,6,,635.03,21838
2007,9,15,6,,,27734
2007,9,15,6,,158.76,29200
2007,9,15,6,,949.81,30629
2007,9,15,7,,136.08,23291
2007,9,15,8,,,21942
2007,9,15,8,,,23386
2007,9,15,9,,47.62,21076
2007,9,15,9,,,21481
2007,9,14,3,,1844.77,20925
2007,9,14,3,,,28352
2007,9,14,3,,1688.72,29560
2007,9,14,3,,,310026
2007,9,14,4,,97.53,22200
2007,9,14,4,,2.72,29873
2007,9,14,5,,,29135
2007,9,14,5,,,29661
2007,9,14,5,,2.27,310913
2007,9,14,6,,95.26,20513
2007,9,14,6,,,20702
2007,9,14,6,,16.33,21076
2007,9,14,6,,,23782
2007,9,14,6,,589.68,26595
2007,9,14,6,,,27734
2007,9,14,6,,294.84,29200
2007,9,14,6,,291.21,30629
2007,9,14,7,,,21172
2007,9,14,7,,79.83,23291
2007,9,14,8,,,23386
2007,9,14,8,,,26274
2007,9,14,8,,,26517
2007,9,14,9,,,21481
2007,9,14,9,128.47,11.8,29196
2007,9,13,1,0.44,,22359
2007,9,13,3,,1700.97,20925
2007,9,13,3,,,28352
2007,9,13,3,,,310026
2007,9,13,4,3.11,362.88,22200
2007,9,13,4,,,29135
2007,9,13,4,,22.68,29200
2007,9,13,5,,158.76,29200
2007,9,13,5,,,29661
2007,9,13,5,,9.53,310913
2007,9,13,6,,,20702
2007,9,13,6,,660.43,21076
2007,9,13,6,,20.87,23291
2007,9,13,6,,,25215
2007,9,13,6,,249.48,26595
2007,9,13,6,,,27734
2007,9,13,6,,508.93,30629
2007,9,13,8,,,20467
2007,9,13,8,,,21172
2007,9,13,8,,,23386
2007,9,13,8,,,25520
2007,9,13,8,,,26274
2007,9,13,8,,,26517
2007,9,13,9,,,21481
2007,9,13,9,,45.36,29196
2007,9,12,3,1.69,340.2,20925
2007,9,12,4,,,29135
2007,9,12,5,,53.52,22200
2007,9,12,5,,,29661
2007,9,12,6,,,20702
2007,9,12,6,,147.42,23291
2007,9,12,6,,,25215
2007,9,12,6,,197.31,26595
2007,9,12,6,,275.78,30629
2007,9,12,8,,,20467
2007,9,12,8,,,21172
2007,9,12,8,,,25520
2007,9,12,8,,,26274
2007,9,12,9,,,21481
2007,9,12,9,,226.8,29196
2007,9,11,3,33.87,544.32,20925
2007,9,11,5,,249.48,20513
2007,9,11,5,450.92,3018.65,30159
2007,9,11,6,,,20702
2007,9,11,6,81.76,6158.42,21838
2007,9,11,6,,31.75,23291
2007,9,11,6,,,25215
2007,9,11,6,,195.95,30629
2007,9,11,7,,,24220
2007,9,11,8,,,20467
2007,9,11,8,,118.39,20689
2007,9,11,9,,,21942
2007,9,10,1,0.89,,22359
2007,9,10,1,,1.36,24097
2007,9,10,3,,544.32,20925
2007,9,10,4,,,29135
2007,9,10,5,,136.08,29838
2007,9,10,5,5761.66,,30159
2007,9,10,5,82.24,,30761
2007,9,10,6,,635.04,20513
2007,9,10,6,,,20702
2007,9,10,6,2452.76,5238.98,21838
2007,9,10,6,8054.4,756.59,30629
2007,9,10,8,,,20467
2007,9,10,8,165.36,2506.09,20689
2007,9,10,8,,,26517
2007,9,10,8,,2154.57,910682
2007,9,10,9,,,21481
2007,9,10,9,59.19,,23669
2007,9,9,4,,,22907
2007,9,9,4,,,29135
2007,9,9,5,301.83,,23277
2007,9,9,5,,,29661
2007,9,9,5,239.3,,30159
2007,9,9,5,,103.42,310988
2007,9,9,6,,476.28,20513
2007,9,9,6,2668.59,1629.76,21838
2007,9,9,6,,,21885
2007,9,9,6,1291.33,1212.92,29838
2007,9,9,6,511.98,,30159
2007,9,9,6,9403.49,214.09,30629
2007,9,9,6,,90.72,30761
2007,9,9,8,,,20467
2007,9,9,8,,967.51,20689
2007,9,9,8,,2555.54,21076
2007,9,9,8,,,21942
2007,9,9,8,,4764.99,25278
2007,9,9,8,,,26517
2007,9,9,8,,158.76,910682
2007,9,9,9,,,21481
2007,9,9,9,19.74,,23669
2007,9,8,1,,,28884
2007,9,8,4,,,29135
2007,9,8,5,,5216.31,29200
2007,9,8,5,,,29661
2007,9,8,5,1980.55,745.25,30629
2007,9,8,5,,246.3,310988
2007,9,8,6,,,26300
2007,9,8,6,,544.32,29200
2007,9,8,6,,204.12,29838
2007,9,8,6,,56.7,30159
2007,9,8,7,,,26300
2007,9,8,7,,102.06,910682
2007,9,8,8,,,20467
2007,9,8,8,,5760.16,21076
2007,9,8,8,,,21942
2007,9,8,8,,779.27,25278
2007,9,8,8,,,26517
2007,9,8,9,,,21481
2007,9,7,1,,2.72,24097
2007,9,7,4,,,20068
2007,9,7,4,,,29135
2007,9,7,5,,181.44,20093
2007,9,7,5,,401.43,29560
2007,9,7,5,,,29661
2007,9,7,5,6724.95,1722.75,30629
2007,9,7,5,,54.43,310988
2007,9,7,6,,127.46,20689
2007,9,7,6,,,26036
2007,9,7,6,,,26300
2007,9,7,6,,,29155
2007,9,7,6,,476.28,29200
2007,9,7,6,,113.4,29838
2007,9,7,6,,968.43,30159
2007,9,7,7,,5.44,21076
2007,9,7,7,,,26300
2007,9,7,8,,6121.22,25278
2007,9,7,8,,,25520
2007,9,7,8,,,26517
2007,9,7,9,,,23669
2007,9,6,4,,,20068
2007,9,6,4,,,29135
2007,9,6,5,,,29661
2007,9,6,5,6353.41,4098.66,30629
2007,9,6,6,,90.72,20093
2007,9,6,6,,2.27,20689
2007,9,6,6,,,26036
2007,9,6,6,,,26300
2007,9,6,6,,952.56,29200
2007,9,6,6,,18.14,29560
2007,9,6,6,,20.41,310988
2007,9,6,7,,4.54,20689
2007,9,6,7,,4.08,21076
2007,9,6,7,,,21172
2007,9,6,7,,,26300
2007,9,6,8,1.97,,23669
2007,9,6,8,,1551.74,25278
2007,9,6,8,,,26517
2007,9,6,9,,,21481
2007,9,5,4,,,20068
2007,9,5,4,,,29135
2007,9,5,4,,,29661
2007,9,5,5,5684.44,2018.93,30629
2007,9,5,6,,,21481
2007,9,5,6,,,29155
2007,9,5,6,145.36,3991.62,29200
