rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
25.8044,19.0393,17.1442,17.6466,14.9652,13.6731,33.3524,32.9234,29.0939,25.675,32.0458,39.0026,42.4572,44.7092,49.1884,48.2274,32.9216,25.2489,21.7458,19.748,31.9225,47.6635,49.6504,54.3152,54.0589,65.8871,64.8588,65.7516,60.9935,59.4661,69.9538,74.0887,60.3938,64.8747,71.8832,69.7784,73.8419,87.8268,69.4393,75.1117,71.3994,66.6982,71.5543,84.9129,79.7981,79.6211,66.5614,67.7129,61.255,61.9427
22.02,16.646,14.9983,15.3816,12.5066,11.1154,30.696,32.2916,28.4129,24.0936,30.5424,34.5592,37.6418,38.7861,42.096,41.3506,27.1937,21.4715,19.074,16.9564,28.0325,41.7857,43.1725,47.8184,48.6349,57.8195,57.5895,58.5531,53.5932,52.4798,61.29,65.9299,54.2061,57.5909,63.5292,61.6045,67.2895,77.6962,63.3729,66.9158,66.6314,62.3836,65.4907,77.5334,72.0246,71.3827,59.7098,60.5149,53.9485,55.6764
19.6971,14.9639,13.9158,16.2192,14.6636,11.7908,30.0113,31.8527,27.8776,24.8675,31.6637,35.271,39.0092,38.1317,42.5063,41.793,26.2173,20.0112,17.8568,16.1174,27.8459,43.4208,43.3381,47.3358,49.7453,58.4198,59.0023,59.1683,53.7161,51.7688,61.2531,64.8622,55.7172,60.5353,63.9263,62.5099,68.619,79.1778,63.8417,69.1485,67.4588,63.4894,66.8075,78.9517,73.8826,73.1703,61.1259,59.6585,55.0538,58.186
24.7085,19.7991,17.5679,17.2159,12.212,10.9245,32.0093,32.38,28.2218,26.2671,35.6627,39.293,45.4988,44.7908,48.9651,46.3348,29.2168,21.7602,19.3167,17.9792,29.9692,48.1948,48.1553,52.774,56.3237,64.659,66.8181,65.859,59.7685,56.3767,66.6726,71.3727,60.8578,66.1173,69.2185,67.0283,73.2801,82.6237,68.2966,74.3453,70.4349,67.5072,70.8047,86.1818,78.7351,77.6364,67.4667,63.7794,59.6678,63.2402
25.6245,20.685,17.8126,16.4887,11.6271,11.0169,31.5961,32.011,27.9018,26.2399,36.6126,39.446,45.8842,45.6076,48.9921,46.4065,29.0297,21.6364,19.4274,17.8268,30.274,47.8384,47.7331,52.4912,56.2358,64.7129,66.3353,64.6785,59.4878,56.6106,66.8435,71.3682,60.7417,65.8283,68.3708,66.903,73.3677,82.458,67.4601,73.7495,70.5855,66.8271,70.5485,86.148,78.2594,77.9702,67.471,63.4854,58.9602,62.5382
29.1644,22.7963,18.1359,15.4543,10.3375,11.3124,31.8939,31.492,27.1242,25.4226,37.2247,40.2865,47.8265,45.945,51.3453,46.8547,28.9545,21.039,19.0425,18.0287,30.4605,48.4854,49.1016,52.0153,56.8064,66.5984,68.1322,66.6111,60.2033,57.999,68.4871,71.0325,60.5806,64.0937,67.7335,66.4486,74.3478,81.6055,65.1758,74.8263,70.628,65.9331,69.5847,83.1971,77.7501,77.6813,66.6204,63.1375,57.332,61.4779
29.1581,22.6333,17.8443,15.3739,10.5392,11.0755,30.8352,30.3399,26.6301,24.8244,36.7653,40.1032,47.493,46.2518,51.2268,46.495,28.1832,20.0925,18.2849,17.5587,29.8149,47.316,48.6032,51.1495,55.7955,65.7068,66.605,65.4083,58.9048,57.1759,66.9482,69.7027,59.8616,63.1847,67.1422,65.1074,72.9478,79.3432,63.7073,74.0332,69.1695,65.3879,68.1559,81.57,75.9509,75.7818,65.3265,61.8914,56.8161,60.0601
30.9496,24.9336,21.077,19.3983,16.0181,13.7905,30.8392,29.893,26.2322,23.7576,35.543,39.6389,47.9095,47.6031,53.5405,49.992,31.3861,21.3148,18.6385,18.1384,29.115,46.3185,47.6137,51.6513,56.9831,64.5613,66.5784,67.3287,59.7538,57.6897,69.2728,69.8896,60.1139,65.3355,69.2573,66.8378,74.7501,79.6304,65.5249,77.4735,71.062,68.0416,68.1834,85.5816,75.4298,79.2855,66.6765,63.6789,56.4709,61.7658
27.3452,20.2734,15.2169,15.5498,12.9671,14.2281,31.5921,30.1894,27.1023,24.5446,35.7287,39.6316,47.1091,44.2429,47.6255,44.8232,27.9166,19.6388,17.3078,16.8603,28.0796,45.8802,47.4852,51.1887,55.8603,64.0431,65.1755,66.5712,58.0252,56.1737,67.4512,67.8502,59.2099,64.1979,68.49,65.1912,74.3252,80.4601,65.4655,76.1165,69.1207,67.912,69.1445,87.098,71.8222,80.0329,68.0951,64.9945,56.6538,60.8624
24.8667,19.4667,15.6776,17.4659,15.7651,15.4555,30.5009,31.1476,28.8043,24.2753,33.8124,38.1338,44.2491,42.481,45.9854,43.1803,27.6549,20.62,18.5124,17.3239,27.5625,43.3979,45.6995,47.4684,52.9445,59.8442,62.0716,64.4812,56.0102,53.8886,65.1137,66.1322,58.579,62.0192,66.3145,64.2318,73.1815,78.7596,64.1786,74.9037,67.6907,65.4819,67.0836,84.9394,71.1277,76.2765,65.347,62.2317,55.4212,57.4819
23.9874,17.616,14.3185,15.5955,14.5048,15.7209,29.1935,29.4872,27.1228,22.3378,31.0043,35.428,40.4484,40.3533,43.1534,41.3599,25.594,19.1969,17.1553,15.9483,25.6095,40.9944,41.9647,43.8602,48.8437,57.3075,58.3232,61.4113,52.976,50.9556,61.2253,62.0807,53.8823,58.5029,60.0197,59.253,68.2617,74.6036,60.0219,68.5758,62.5208,60.8788,62.435,77.6941,65.0437,69.4813,61.7679,58.0922,50.3815,53.7216
26.48,20.388,17.4304,17.8584,15.5561,15.0545,28.5698,30.039,26.8311,21.9478,31.1591,36.0877,41.9086,41.7782,46.6849,43.4645,26.9099,19.7327,17.7653,16.2352,25.0844,41.8126,41.1558,44.2306,48.7174,57.5873,60.0554,62.8339,53.7891,50.8558,61.029,63.1467,54.3698,57.1311,59.9447,59.6438,68.8723,76.7633,58.7773,68.4944,62.3892,60.1307,61.72,77.4903,65.8671,66.469,61.9086,57.0096,49.8266,52.6144
23.6112,17.5539,14.5825,15.06,13.2409,14.3077,28.9927,30.7506,26.7593,22.7855,31.3418,35.9798,40.6283,39.607,43.6645,39.7894,23.8863,17.78,16.59,16.0184,24.7462,41.7062,41.5689,44.474,47.5756,56.604,58.832,61.6436,52.8411,50.3452,61.2254,62.0204,54.4644,57.2425,59.6658,59.1061,68.7315,76.6366,58.0565,67.9116,61.5377,59.7015,61.605,78.1987,65.2815,65.8674,61.6018,57.3798,51.6082,52.8994
20.1445,14.2983,12.0105,14.5955,13.7712,14.1036,30.4777,32.5621,28.4651,23.8524,30.6676,33.7467,37.4931,36.4515,40.4857,36.9701,23.0366,18.3713,17.995,17.2023,25.6801,41.192,40.716,41.9775,44.628,52.6334,55.7673,58.8831,50.7984,48.4735,59.5061,59.6144,53.1598,54.7675,58.1979,57.2525,65.7488,74.5256,56.7233,66.0025,58.8971,57.6317,59.35,76.7644,61.802,63.416,59.1222,55.6323,49.2431,50.1612
22.7289,16.8701,14.4666,17.1408,16.6647,15.2598,30.6326,31.9262,27.969,23.8683,30.8389,34.9606,39.5254,39.3388,44.2074,40.4931,25.4293,19.2613,18.5978,17.5381,26.0971,42.5665,41.8374,43.5012,46.6085,55.6734,57.934,61.9537,53.3992,50.8445,61.4597,61.7551,55.8784,57.3731,59.9875,59.0374,68.3545,77.0421,59.4229,68.8979,61.3767,60.291,62.0335,79.8594,65.2381,65.5969,61.8397,57.9088,50.8688,52.4274
24.0133,17.8685,16.2629,18.1938,15.1592,14.6919,30.8108,32.0949,27.8861,24.6887,32.5062,37.0677,42.2072,41.915,47.3109,42.7434,25.8779,19.6698,18.9072,18.5471,27.6244,44.3402,43.9793,47.0079,48.5461,59.1598,60.5908,64.778,55.8169,52.3383,63.6608,63.4919,58.6773,60.8467,62.5376,62.1911,70.6477,79.9408,61.7469,70.8984,64.2415,62.1809,63.8937,81.3431,67.8662,68.3948,64.9118,61.0554,52.4045,54.565
21.9695,15.7505,12.8918,14.722,12.3219,13.6894,34.0245,36.4273,31.6781,27.0788,33.5965,37.5197,41.0292,39.9182,43.6143,38.9386,24.7614,20.2535,19.9868,20.048,29.5273,45.7461,45.4684,49.0741,49.7143,59.0977,61.095,65.6168,56.902,53.6018,63.6339,66.4915,60.4327,63.3562,63.5423,64.1776,72.9578,82.7346,63.9082,73.9801,67.4243,63.369,67.111,85.0815,71.0078,71.0041,67.5491,63.4742,53.6508,56.4394
20.4095,15.735,12.637,13.7331,11.5624,13.3234,32.4898,35.3727,29.5568,25.3576,31.3323,35.8021,38.9967,38.0808,42.5482,37.2488,23.0842,18.9301,18.792,18.6145,27.3135,44.3887,42.9014,46.953,47.7931,56.3021,58.6945,61.6931,54.1574,51.5584,61.3676,63.8914,58.6608,61.4247,60.8099,61.7758,69.8884,79.7264,60.9386,69.4105,62.1807,61.0248,65.3347,84.0087,68.9906,68.2496,66.2379,61.4336,52.1384,53.829
20.1562,15.8263,13.7371,16.9483,12.7725,12.6757,30.6818,34.0096,27.8907,26.3725,32.0084,36.5977,40.192,39.4269,45.1852,39.4079,23.8931,17.8254,18.3243,17.9424,26.6869,44.7906,43.1038,47.9699,47.7589,56.8217,59.2046,61.1294,53.5546,51.3864,59.9152,64.9087,58.0606,60.3462,59.0124,60.2482,69.0898,78.6442,61.2046,67.5743,60.8129,60.7614,65.6698,82.358,69.091,67.6118,64.3943,58.9997,50.1512,52.3986
21.2834,16.8043,14.6063,18.0529,14.6687,13.641,31.8632,35.0083,28.6809,27.0758,33.6353,38.6067,42.1011,40.9595,47.6595,41.9055,25.9358,19.5236,19.7672,19.2369,28.4605,46.9782,44.6254,50.5735,49.9428,59.4359,62.236,64.4968,56.5846,54.2329,62.3464,67.5499,60.0392,63.1232,61.6467,62.5779,71.5886,81.7295,63.3331,70.1997,63.3324,62.7276,67.7608,85.9354,71.4756,70.9179,67.2572,61.6852,52.0616,55.4745
21.4368,17.0034,14.602,18.1468,14.6788,13.5445,31.5859,36.0691,29.5226,27.2091,33.3762,38.1031,41.3467,40.2299,46.5892,40.4281,25.4377,19.3525,19.4867,18.8323,27.7588,45.4311,44.2754,49.9965,49.5635,58.4445,61.0831,63.7238,55.6465,52.9049,61.7265,66.0493,59.4754,62.6951,61.3256,62.6802,71.5836,81.259,63.8032,70.5356,63.516,62.5678,68.0185,85.9476,71.0093,70.8651,67.3237,61.5196,52.0252,55.2396
24.3724,19.3319,18.176,21.9208,14.1874,12.5628,32.5626,36.4214,30.0565,28.765,34.7618,40.5268,44.2701,43.7987,50.6734,43.8195,27.6079,20.9712,20.6538,19.9585,29.529,47.9832,45.134,51.4336,53.4273,60.9443,64.3908,67.3412,58.7249,55.1723,65.09,68.6351,63.4994,64.2828,62.7375,65.1986,74.8793,84.7654,66.158,71.6034,65.021,66.1538,70.7164,87.0386,72.3842,72.151,68.846,62.8535,54.726,56.8881
23.1471,18.4362,16.5035,19.3006,12.082,11.1225,30.8822,34.5169,28.7877,25.6209,31.4579,37.5608,41.0119,38.8952,46.9309,39.5429,25.1431,19.5543,20.0759,18.6888,27.6451,44.5748,41.358,47.3251,48.5705,56.093,59.3092,62.0753,54.0346,51.0206,59.8976,63.4854,57.4185,59.8901,57.9005,61.2059,68.9204,78.2139,61.0079,65.695,59.3395,60.703,65.0595,79.1727,66.32,66.1092,62.7762,56.2687,51.2083,52.056
25.1687,20.1598,19.116,20.3965,12.2027,10.7459,28.9089,32.5855,26.8336,23.1016,29.8886,36.66,43.1606,39.9673,48.37,39.6515,26.2586,20.1806,20.7012,17.9323,26.159,42.1647,40.3195,45.9876,48.3137,57.3488,57.8459,60.0611,53.4979,50.0999,57.5945,61.2841,56.2703,56.9082,56.3177,60.5592,64.9938,75.8303,58.4745,63.5488,56.6843,59.688,62.9518,77.387,65.2728,65.2607,60.7145,53.2339,50.2562,50.4942
23.1936,17.5252,15.4296,17.4162,11.9153,11.0379,29.4967,33.1304,27.6725,23.8025,30.167,36.564,41.875,37.0796,45.3928,37.5324,25.2037,19.2684,20.2967,17.725,26.5936,42.2102,39.6695,45.325,46.8812,56.2577,56.4202,58.6124,51.9777,49.2283,56.7211,60.1529,55.0398,55.1527,55.7572,60.2575,63.3752,74.7651,57.7392,62.1397,55.993,58.4089,61.267,76.4768,64.7558,64.5525,59.1516,53.0694,48.5288,49.7462
27.5274,22.5925,22.0899,24.716,14.7517,11.1262,29.0233,32.7526,25.938,23.5341,31.365,39.284,46.4965,43.4601,53.9871,44.2829,29.627,21.5668,21.6468,18.65,27.8423,43.4913,42.0098,48.6633,50.3313,60.3628,61.3164,64.3719,55.4699,53.0075,60.4486,64.2725,57.922,57.8875,58.0736,63.4773,67.3431,78.1286,60.2765,65.0272,58.3191,61.4424,63.743,80.7091,67.7894,67.2371,61.9929,54.7291,50.3753,51.4844
29.6036,24.7297,24.0298,26.1434,14.607,11.3757,31.1769,34.4667,26.5338,24.6918,34.2463,43.5702,51.4384,48.4937,58.2146,48.9114,32.9588,23.3634,23.7437,20.6915,31.0934,47.5209,46.5927,53.9583,54.6304,65.9114,66.652,69.095,60.1556,57.4901,65.0875,69.9775,62.8592,62.4466,63.0055,68.3274,72.6767,83.5302,63.4692,69.0706,61.1413,63.7603,67.6054,86.3205,72.3862,72.4512,66.8835,58.7452,55.2528,54.8311
32.3255,26.4764,23.6403,23.9356,15.4339,12.9336,32.2254,36.5667,28.5701,28.2834,37.5418,47.4659,54.0601,51.7272,59.9414,51.212,34.8649,24.6871,25.2719,23.0759,32.3914,49.6694,49.9605,57.5359,57.3782,68.3309,68.9856,70.7093,63.3327,60.7396,66.9604,73.0406,66.1277,65.2534,64.2337,68.674,73.685,86.0228,66.9111,73.0609,62.3215,66.0627,68.9651,88.7469,73.7784,74.2961,68.338,59.0712,56.0163,55.9308
31.4474,24.5749,19.6743,19.5722,10.9877,12.0273,33.7684,37.5393,29.0544,28.1228,37.5114,46.1801,52.0894,50.059,55.7969,46.4332,31.8348,23.7859,25.751,23.4256,33.7369,50.4317,49.2318,58.0884,55.2288,67.8686,67.511,69.9452,63.0918,59.4878,65.5303,72.7721,65.0254,64.0248,64.5719,68.2932,73.1721,83.7087,65.2167,72.0171,60.7512,64.2605,64.6954,85.5555,72.1718,73.6962,68.0834,58.7181,55.0788,55.4619
29.377,22.2566,16.9496,18.9143,10.5787,10.5448,33.8594,38.3964,29.3222,27.9692,34.6386,43.3928,46.4742,46.3919,49.8244,43.2473,29.7408,22.152,24.4732,22.7408,31.9671,47.1048,46.3276,54.2617,52.4107,63.0716,63.2846,65.6235,59.9143,57.0074,63.3541,68.9698,63.2224,60.3734,62.2578,64.6042,70.6944,82.1528,64.386,69.5233,57.4252,63.2872,63.4567,79.9013,70.2906,69.7626,67.2325,56.2707,53.1588,53.4828
29.377,22.2566,16.9496,18.9143,10.5787,10.5448,33.8594,38.3964,29.3222,27.9692,34.6386,43.3928,46.4742,46.3919,49.8244,43.2473,29.7408,22.152,24.4732,22.7408,31.9671,47.1048,46.3276,54.2617,52.4107,63.0716,63.2846,65.6235,59.9143,57.0074,63.3541,68.9698,63.2224,60.3734,62.2578,64.6042,70.6944,82.1528,64.386,69.5233,57.4252,63.2872,63.4567,79.9013,70.2906,69.7626,67.2325,56.2707,53.1588,53.4828
27.8583,21.2531,15.0846,13.8401,8.1078,10.5537,33.7899,41.2203,31.2722,28.8831,34.2604,41.963,43.9413,43.4463,44.5628,37.762,27.5973,22.1586,25.3644,23.5047,31.9614,45.4086,45.1302,51.2303,49.4658,59.8377,59.3514,62.2408,56.639,54.9762,61.0928,65.8709,61.3726,58.4177,59.8263,60.6495,67.8795,80.3154,62.7985,65.2235,55.4107,62.3072,62.2694,77.038,66.7203,66.2448,64.3468,53.4196,49.927,50.0885
27.8587,22.5542,15.3875,13.7924,8.26182,9.92767,35.4052,43.9926,33.3305,29.2379,34.9927,43.5418,45.6398,45.3254,47.395,38.7103,28.7442,23.2502,27.2617,25.542,33.3321,48.7754,47.6168,54.8722,52.7031,62.6623,61.5642,64.5377,59.5203,57.2288,64.2714,70.0963,65.0472,61.9457,63.2392,64.6162,72.5479,85.0823,66.0037,69.8139,58.5818,65.3289,65.2147,83.2121,69.9258,69.3149,68.2306,57.4453,52.9785,53.4844
23.9411,16.7876,10.7017,11.0367,8.42328,10.3957,35.7614,43.7216,32.5378,28.8309,34.2874,42.4896,41.4089,40.6496,43.1476,34.1813,26.1615,21.086,25.3734,23.7996,32.3378,49.2499,46.7131,53.5397,52.2904,61.8852,58.9325,62.549,57.3847,56.0207,64.04,67.3611,64.5955,60.3892,62.8781,62.7781,71.3772,83.7871,66.175,68.5909,58.0983,63.5672,65.9531,80.7559,71.709,71.0886,68.0181,57.7234,54.2275,53.664
23.2569,15.6001,9.82179,10.4367,8.7658,10.1111,36.2163,46.5387,35.5999,32.1527,36.3934,43.93,41.3517,39.4411,42.1857,33.5715,25.0898,20.1493,26.3883,25.3746,33.7302,51.0953,47.9496,54.6889,52.2831,61.4619,61.1631,62.0678,57.2516,56.8164,65.3571,68.0612,65.7439,62.3788,64.2991,64.9116,74.7245,88.0544,67.5894,72.3003,59.3475,66.4056,69.2016,85.2338,72.8326,72.7991,69.9346,61.6329,57.8037,55.4103
24.8794,16.7254,10.4331,10.8768,10.3753,11.2989,35.7018,45.4166,34.9943,32.9476,38.3274,45.486,43.1226,41.0638,44.6765,36.5148,26.7749,20.7628,27.1342,26.0951,34.7962,51.7348,49.7724,56.2813,54.5226,63.3807,62.8309,64.0031,58.6313,58.0025,67.2389,70.4006,66.8924,64.5484,65.223,66.6884,76.246,89.5923,68.8248,73.7286,60.9188,67.4379,70.2463,85.9878,73.2715,73.778,71.0892,63.2094,58.4689,56.5633
27.063,17.8319,12.6163,15.0202,11.3023,11.3033,35.7874,43.6968,33.451,32.8227,39.7215,47.0121,45.1869,46.2118,52.2646,41.8275,31.71,23.0862,28.845,28.0635,37.6283,54.9758,53.0453,59.2345,60.8226,70.6867,67.2879,69.5076,64.3511,62.3604,73.053,76.261,71.1721,67.033,67.2174,68.3778,79.1426,93.9988,70.1452,74.0887,61.9493,68.5409,74,93.0403,76.8202,77.9289,73.6321,66.9127,61.2874,59.2309
24.3978,15.7997,11.3531,14.522,10.3638,11.0587,37.7159,46.2682,35.5682,34.7447,40.4499,47.2298,44.5996,44.6515,50.207,39.6185,30.6595,22.7656,29.5868,29.9912,39.088,57.0731,55.686,60.4523,61.1326,71.7959,68.2432,70.6547,65.3218,64.6681,75.2471,77.803,74.8943,69.7549,70.2836,71.2468,82.6915,96.5734,74.0689,76.3921,65.3753,71.585,76.7611,98.5085,80.3738,81.4566,76.7304,70.7713,64.973,61.7824
21.9891,13.7511,9.91731,12.9081,11.4906,11.8448,38.9302,49.5392,36.8124,34.4186,38.3433,45.7399,42.386,40.8792,48.1173,38.6777,29.5435,23.6966,30.5821,30.7395,38.4113,57.1362,56.2931,60.6005,61.5398,71.643,68.0294,70.6033,66.6403,64.9651,75.7524,78.3923,76.2119,72.1499,72.3059,72.2568,82.6008,96.8062,74.2914,78.6608,66.3579,73.0061,78.7388,100.493,81.061,82.8044,82.4539,72.7861,65.9487,63.7647
23.1068,14.4191,10.2121,12.6979,12.3889,11.6217,38.6195,49.5067,36.9648,33.9858,37.2418,44.3821,41.1351,39.6473,47.4166,38.3251,29.3664,23.1827,29.1931,29.1894,37.045,54.4478,53.5918,57.7174,59.816,68.8091,66.4644,69.3207,64.1514,61.9731,74.7489,77.1255,73.7026,71.1157,70.3727,70.4856,80.7754,94.5064,72.8086,76.6423,64.8723,70.9356,76.8678,97.3543,79.2642,79.3968,79.9087,70.5837,63.6646,60.932
26.1096,17.0939,12.2535,13.8111,11.5184,11.7293,40.1199,51.9041,39.5294,36.8746,40.4462,48.3461,45.4654,43.6049,51.0971,41.3332,31.9255,25.0984,31.3937,31.8234,41.2576,57.9841,57.9008,62.4302,64.1601,73.8843,71.1963,74.7505,68.6867,65.5681,79.7641,81.9106,79.6756,74.4302,73.8283,74.1872,85.1614,98.3968,76.193,82.1459,68.1347,74.7371,80.8965,102.279,82.893,82.8495,84.6535,74.9631,67.5832,63.1375
21.2725,14.3114,10.7268,12.1696,10.4432,11.0366,36.139,46.436,35.2062,33.4805,36.7509,44.0124,40.4709,38.6977,44.1049,36.5591,26.8078,20.2728,25.2423,25.3797,34.6157,50.7711,52.4734,55.7528,57.4944,67.3277,65.1291,67.1851,61.1586,58.1562,70.2824,73.0843,72.2224,66.2777,68.2516,68.6038,77.8863,90.5545,71.2137,75.4895,63.6186,69.0088,73.644,94.4367,75.9366,76.2688,78.5725,68.5262,62.3199,58.1901
19.5041,12.9974,9.63252,11.5415,9.67124,10.7239,36.9236,48.0041,36.3271,34.0445,36.7045,42.4033,39.6157,36.767,42.3034,35.0386,25.5319,20.1463,25.1751,25.6012,34.6003,51.5506,51.0557,54.9152,55.7269,68.5176,63.5818,64.4465,60.2592,56.2915,69.5232,74.003,72.5715,65.7193,69.0588,68.4923,78.5179,88.6207,70.6622,74.9957,64.9448,69.7633,72.8108,95.6951,75.7836,75.4717,78.3591,70.6792,61.4453,58.4088
19.7296,12.9249,9.58333,11.8964,8.45945,9.95949,37.233,47.7354,36.4329,33.5608,36.3155,41.7708,39.294,37.0526,41.7241,34.6603,25.7164,20.3508,25.1711,25.4359,34.5479,51.0711,50.4922,54.2071,55.5894,67.4246,63.3853,64.1295,59.1162,55.7084,68.7364,73.447,70.9322,64.3937,67.9167,67.0715,77.3146,87.6391,69.4333,73.3611,63.67,68.6025,71.2737,93.3978,75.5139,74.3737,76.6684,69.6795,60.438,56.6317
21.8665,14.01,9.21376,10.4372,7.01685,9.31995,36.3475,45.906,36.047,32.7184,36.4244,42.3875,39.923,37.2956,41.2988,33.2722,23.7703,18.5951,23.2164,24.4199,32.7311,51.0296,50.2782,53.2671,55.3571,66.2974,62.2169,62.6976,58.9389,53.6618,67.2297,72.488,70.095,63.3758,68.5278,67.121,76.8963,86.7629,68.6504,72.5335,63.3322,69.4204,70.9125,92.5639,74.7232,73.6894,75.0967,70.4293,60.3791,55.9962
19.8021,12.6036,8.59515,8.62962,7.1003,9.96517,35.5507,47.7617,35.9696,32.5982,34.8304,40.5487,37.5398,35.0577,36.7017,30.3287,22.4369,18.5663,22.8451,23.0543,31.3495,48.3697,46.3843,49.473,51.1762,62.1727,60.1851,59.2083,55.5032,51.006,63.5041,69.1728,66.2598,60.6188,64.8307,64.746,75.7652,85.6638,66.1434,70.6418,61.1412,68.0823,67.9947,90.975,72.0543,72.0815,71.5468,67.7427,57.2497,53.9511
19.6649,12.1575,8.87978,10.0372,8.37401,11.9195,36.3129,46.5874,33.0173,31.2635,33.6049,39.3929,37.3404,35.8265,38.37,32.208,25.1467,20.2599,23.2428,23.29,32.1981,48.4408,47.1862,49.4188,50.042,62.3338,60.4859,59.7562,56.4456,51.1275,63.448,69.449,64.5759,59.866,63.2224,62.6776,73.2078,82.0647,63.2115,68.274,58.9153,64.8031,65.9357,88.3676,69.4141,69.4842,68.7664,66.4756,56.4662,52.8371
23.0036,13.9362,10.6786,10.9754,7.17671,11.932,35.6229,44.3083,32.4632,31.5844,34.8926,44.0921,40.7933,39.0447,41.8813,35.2316,25.8561,20.2185,23.3336,23.041,33.2677,49.5965,49.0403,50.5891,53.0935,65.0274,63.6638,62.465,58.917,52.7141,66.0078,71.8822,65.7592,60.5174,64.8481,63.5285,74.2273,82.057,63.8168,67.7331,60.1849,63.9115,66.8683,89.4525,71.4561,70.3542,69.5424,67.3362,58.4749,52.5021
22.2834,13.1706,9.94821,10.4609,6.05182,10.7622,36.6225,45.8671,33.3183,31.3852,33.8667,42.9795,39.675,37.4641,39.5121,32.856,24.1309,19.4043,22.3432,22.2628,32.727,48.3389,48.0746,49.7596,52.0049,63.9184,62.0674,59.4074,56.1936,51.1231,64.5663,70.4816,63.9089,60.3826,64.009,62.4219,72.724,80.9677,63.2639,67.2665,60.3317,63.4183,66.0828,88.5125,68.8744,69.2936,68.1033,65.813,58.197,52.1272
26.8654,15.8453,12.0125,12.5728,6.43868,9.68227,34.0607,43.3348,31.7131,32.11,37.1723,46.7334,43.4145,42.8631,44.7347,36.111,26.2156,19.8961,22.1497,22.2734,33.7211,50.3093,49.8455,52.358,53.8788,67.2651,65.612,62.209,58.8157,52.6102,64.9868,70.1899,65.1522,61.9289,64.2672,63.0689,74.7759,83.4093,63.9312,68.6364,61.6719,64.5661,66.2185,88.5621,70.1304,69.6602,68.7664,66.3223,59.1332,52.5306
