ro_gr1,h_gr1,m_gs1,m_gs2,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,SSB1,f
2128.6,0.75,0.199888,0.199888,835.248,23769.7,0.5,14.9999, 24897.1,16442.9,3796.72,0.119933,0.112591,0.00706369,2648.55,243.745
2019.01,0.75,0.199888,0.199888,820.547,14987.4,0.5,14.9999, 23615.2,15596.3,3601.24,0.119933,0.113817,0.00707614,2604.34,245.349
2090.34,0.75,0.199888,0.199888,860.824,3141.19,0.5,14.9999, 24449.5,16147.3,3728.47,0.119933,0.108073,0.0065791,2840.09,247.231
2060.73,0.75,0.199888,0.199888,870.593,348992,0.5,14.9999, 24103.2,15918.6,3675.66,0.119933,0.106654,0.00639083,2924.13,246.912
2036.44,0.75,0.199888,0.199888,841.007,11.5333,0.5,14.9999, 23819.1,15730.9,3632.33,0.119933,0.10659,0.00640069,2936.25,246.845
1989.15,0.75,0.199888,0.199888,804.35,1.28795,0.5,14.9999, 23266,15365.6,3547.98,0.119933,0.117111,0.00684741,2834.76,246.744
1910.2,0.75,0.199888,0.199888,818.222,61.3766,0.5,14.9999, 22342.5,14755.7,3407.16,0.119933,0.110939,0.00645603,3041.57,246.991
2087.96,0.75,0.199888,0.199888,819.622,324.685,0.5,14.9999, 24421.7,16128.9,3724.23,0.119933,0.114161,0.0067427,2947.09,253.468
2062.41,0.75,0.199888,0.199888,813.162,5.7918,0.5,14.9999, 24122.8,15931.5,3678.65,0.119933,0.11706,0.00689414,2871.35,254.422
2160.78,0.75,0.199888,0.199888,798.056,499756,0.5,14.9999, 25273.5,16691.5,3854.12,0.119933,0.12116,0.00718566,2749.35,256.849
2184.46,0.75,0.199888,0.199888,811.676,602.92,0.5,14.9998, 25550.5,16874.4,3896.36,0.119933,0.126525,0.00708213,2827.77,256.071
2170.39,0.75,0.199888,0.199888,813.053,151.722,0.5,14.9998, 25385.9,16765.7,3871.26,0.119933,0.125494,0.00707026,2823.77,256.151
2210.87,0.75,0.199888,0.199888,833.448,15933.1,0.5,14.9998, 25859.3,17078.3,3943.46,0.119933,0.125987,0.00699039,2899.04,255.933
2287.99,0.75,0.199888,0.199888,859.865,146757,0.5,14.9998, 26761.4,17674.1,4081.02,0.119933,0.123264,0.00660783,3121.25,259.017
2220.98,0.75,0.199888,0.199888,854.52,294228,0.5,14.9999, 25977.6,17156.5,3961.5,0.119933,0.124016,0.00668291,3079.74,258.672
2217.51,0.75,0.199888,0.199888,873.828,1.14453e+006,0.5,14.9999, 25937,17129.7,3955.31,0.119933,0.118459,0.00653599,3195.27,255.564
2293.44,0.75,0.199888,0.199888,864.578,100.402,0.5,14.9999, 26825.1,17716.2,4090.74,0.119933,0.124954,0.00683879,2996.12,256.476
2294.47,0.75,0.199888,0.199888,835.166,22035.5,0.5,14.9999, 26837.2,17724.2,4092.58,0.119933,0.125492,0.00701931,2865.98,257.534
2156.7,0.75,0.199888,0.199888,793.502,473789,0.5,14.9998, 25225.7,16659.9,3846.83,0.119933,0.130786,0.0075549,2663.34,266.627
2078.86,0.75,0.199888,0.199888,832.417,36.7373,0.5,14.9997, 24315.2,16058.6,3707.99,0.119933,0.123636,0.00710422,2888.17,266.975
2197.32,0.75,0.199888,0.199888,842.964,1.63908,0.5,14.9998, 25700.8,16973.7,3919.29,0.119933,0.122523,0.0070153,2823.23,268.894
2182.66,0.75,0.199888,0.199888,857.069,1171.37,0.5,14.9998, 25529.4,16860.5,3893.15,0.119933,0.117819,0.0065773,2997.14,267.18
2133.55,0.75,0.199888,0.199888,836.919,730040,0.5,14.9997, 24955,16481.1,3805.55,0.119933,0.118056,0.00648355,3050.41,264.711
2050.92,0.75,0.199888,0.199888,814.571,108.235,0.5,14.9997, 23988.5,15842.8,3658.16,0.119933,0.121599,0.00667346,2936.11,266.637
2002.35,0.75,0.199888,0.199888,843.172,580.381,0.5,14.9997, 23420.3,15467.6,3571.52,0.119933,0.115588,0.00639661,3044.58,265.23
1963.22,0.75,0.199888,0.199888,871.069,624966,0.5,14.9998, 22962.7,15165.3,3501.74,0.119933,0.112681,0.00607989,3281.56,265.414
1981.87,0.75,0.199888,0.199888,876.116,11.7245,0.5,14.9997, 23180.8,15309.4,3535,0.119933,0.11154,0.00605234,3295.02,264.794
1937.08,0.75,0.199888,0.199888,872.729,564057,0.5,14.9998, 22656.9,14963.4,3455.1,0.119933,0.110222,0.00612135,3262.58,261.64
1875.43,0.75,0.199888,0.199888,840.962,1.13362e+006,0.5,14.9998, 21935.9,14487.2,3345.15,0.119933,0.116524,0.00665466,2990.95,259.999
1952.82,0.75,0.199888,0.199888,832.727,2.83099e+006,0.5,14.9999, 22841.1,15085,3483.19,0.119933,0.116603,0.00695058,2905.93,260.431
