sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
9899.93,7796.23,12455.6,9572.08,6913.49,6966.41,8237.77,12850.2,25021.8,24517.7,21734.8,14825,9547.28,7198.94,5172.09,4524.93,11717.8,19215.6,19648.5,14997.8,9798.29,8993.05,9673.9,12538.1,8725.95,9177.44,11396.3,10148.7,7621.62,5475.83,19386.1,22158.3,14728.5,9696.02,9031.57,1053.3,5232.38,4302.59,3384.73,3969.86,5268.05,5227.13,4334.51,3420.79,3159.46,5540.07,6912.74,6959.8,5916.67,4835.08,3376.97,2346.79,3663.41,5193.35,6292.84,6259.18,6523.88,7961.6,8405.52
10283.7,7984.45,12593.4,9772.59,7024.79,7307.5,8137.02,12650.1,25974.1,24608.1,22081.9,14752.8,9700.99,7173.38,5132.2,4473.75,11465.3,18181.6,19632.5,15105.6,9839.63,8526.82,9347.83,13034,9692.2,8655.34,10633.5,9483.36,7208.78,5488.27,18956,21868.7,15130.9,9500.83,8421.79,1013.03,5284.79,4460.77,3301.94,3826.38,5156.58,5017.69,4269.15,3405.55,3089.11,5329.21,6892.26,7033.14,6035.52,4910.15,3410.64,2385.2,4166.22,5791.23,6835.45,6534.87,7248.04,8385.26,8636.52
10112.7,7680,12357.3,9635.26,6911.95,6721.05,8087.53,12397.9,25417.4,24135.1,21590.1,14428.6,9354.44,7180.89,5246.36,4684.74,11422.9,19702.7,21260,16353.8,10680.6,9583.27,9475.06,13054.2,9859.76,9545.8,11020.3,9845.41,7568.46,5679.13,18288.8,20877,14911.9,9375.37,8196.96,1010.5,5283.37,4341.44,3445.99,3933.96,5321.43,5252.21,4480.94,3599.88,3051.11,5208.16,6644.18,6774.9,5802.98,4943.42,3582.35,2581.25,4211.88,5655.85,6682.48,6742.65,7095.69,8726.41,9216.83
10215.5,7569.62,11375.9,9197.65,6722.36,6559.28,7506.44,12541.5,23273.8,22168.7,21160.4,13598.1,8641.07,6444.44,4679.54,4395.93,12427.9,19540.3,22396.1,18178.2,12363.4,9980.14,9446.28,12756.7,10075.4,8242.61,10121.6,9915.55,8044.56,6164.27,16977.5,19728.4,14047.9,9216.67,8056.51,991.561,5434.81,4381.61,3596.91,4216.95,5575.72,5504.71,4749.83,3718.02,3290.09,5743.11,7424.8,7649.37,6598.88,5310.66,3702.68,2732.72,4297.52,6576.06,7489.4,7253.07,6995.44,9990.23,10787.4
10676.3,7773.43,12150.9,9356.15,6663.55,6497.96,7800.97,14298.4,22266.3,21788.9,21522.3,13761.3,8843.38,6665.69,4528.27,4805.31,12651.9,22351.2,23537.4,18506.4,12847.2,10693.2,10167.8,12942.5,10321.5,8852.12,9995.01,9577.68,7697.6,5752.43,16687.3,19781,15290.3,10462.8,8893.41,1024.29,5165.23,5355.88,4353.2,4907.25,6060.1,5729.24,4923.82,3869.25,3431.3,5976.55,7942.52,8298.64,7251.75,5956.09,4265.52,3229.72,5022.91,7659.36,8674.4,8844.47,8382.5,10589.4,10723.6
9966.62,7373.09,11804.7,9068.42,6533.49,6930.59,7928.08,13918.6,22611.2,19525.4,20867.1,13697.5,8580.83,6395.46,4380.14,4816.96,12707.8,22078.5,22882.4,17549.1,11430.2,9317.92,10698.6,13179.1,10967.7,8988.11,9797.1,9185.07,7315.35,5605.44,16294.1,19835.9,13486.4,9350.95,8740.43,1032.17,5193.88,4751.96,4028.54,4701.47,5464.46,5486.87,4769.59,3801.02,3170.76,5469.9,7318.05,7695.68,6737.21,5531.71,3926.09,2868.81,6207.08,8746.67,9238.34,8664.28,7977.36,11440.1,12286.5
9572.02,6635.27,11250.5,9828.44,7338.9,6437.4,7250.56,16260.5,24552.7,20648.8,20500.7,13049.2,8717.3,6594.32,4774.71,4714.22,13073.5,20040.3,21287.1,16250.3,11175.7,9059.74,10028.4,13164.5,10108.6,7781.41,9443.78,8702.56,6686.21,4987.7,17117.6,19536.1,13122.3,9546.79,8534.12,1009.75,5130.9,4774.38,4106.41,4580.73,5593.46,5665.43,4872.75,3880.98,3433.07,5858.68,7604.85,7990.16,7008.59,5671.58,3991.3,2930.2,5707.02,7782.26,8229.64,7630.94,7120.85,11976.2,13650.7
9380.9,6530.13,11208.2,9958.19,7389.02,5878.13,7316.14,15313.5,26325.6,23778.3,20917.3,13936.9,8355.78,6190.65,4306.15,4339.33,12571.6,19442.1,19763.5,15028.9,9978.88,8949.04,9322.56,12283.1,9417.67,7390.77,9369.41,8463.99,6818.64,5524.33,17333.3,19181.9,12670.1,10662.7,8863.89,1039.14,5447.48,4274.96,3797.52,4351.42,6484.15,6979.66,6115.15,4894.55,3914.38,5953.76,7583.68,7976.85,7034.46,5720.15,4060.02,2943.78,4866.16,6974.51,7336.67,7785.49,7759.58,12010.3,13339.4
9718.92,6200.36,11184.7,9711.09,7455.15,5552.05,6512.27,13151.3,25427.4,23060.9,20864.9,13704.7,7858.05,5619.99,3938.7,4045.83,11127.6,17293.4,17789.2,13470.7,8457.95,8947.7,8587.72,11286.1,8497.37,7011.1,8975.26,8098.95,6564.57,5007.79,16280.8,17995.3,12344.5,8141.69,6744.24,971.952,5102.6,3826.72,3466.39,4173.01,5914.21,6338.79,5492.46,4361.5,3658.43,6004.76,7250.4,7413.35,6382.51,5113.97,3549.02,2651.18,4436.68,5896.82,6368.77,6808.02,7141.57,9469.59,10820.8
9576.82,6385.85,11420.5,9441.5,7676.73,5672.39,7422.29,12927.6,25697.8,23446.8,21041.1,13868.8,7890.9,5892.73,3914.23,4801.79,10952.4,18708.1,18952.3,14628.4,9991.17,9005.24,9221.19,12634,9477.56,7601.14,9476.48,8492.82,6808.94,5205.79,14891.9,17113.7,12233.8,8104.02,7473.45,990.29,5092.07,3553.76,3647.94,4153.47,5809.86,6128.03,5241.98,4120.3,3600.15,6366.89,7659.22,7957.57,6948.88,5725.34,4091.07,2966.94,4598.66,6833.03,7548.15,7561.98,7329.51,12743,14593
