sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
22729.5,26983.2,28015,24144.6,20743.8,17651.5,22709.8,31038.8,38719.9,45199.9,41104.7,33556.5,28056.8,23196.8,19063.2,16178.8,32395.9,38428.9,38752.2,34278.8,28578,25013.5,22691.2,27833.9,24627,21514.7,18601.5,14948.9,13443.7,11441.4,33108.1,39057.9,30837.2,25691.5,22244,19086.1,13099.9,8782.48,6026.95,6440.55,6939.26,6055.24,5267.78,4817.64,4210.41,3810.19,4343.21,4938.01,4764.36,4449.49,4286.37,3968.62,5275.69,6265.34,6888.09,6423,6435.31,7046.49,8367.44
20834.8,26235.9,26919,23611.6,20722.6,18456.3,18755.5,39529.7,47555.7,45743.8,39468.2,30431.9,25712.9,21951.8,20536.2,18648.7,37468.9,42874.6,45678,39929.4,33977.2,30279,29289.5,31700.5,27940.3,23881.4,21080.6,17453,16521,14704.2,30354.7,34520.6,26322.8,22438.2,19131.8,19813,12598.3,8274.32,5811.21,5727.79,5085.75,3839.68,3277.3,3876.47,4088.46,4157.52,4901.19,5082.18,4561.85,4434.16,3998.91,3771.06,5035.51,6198.45,6434.31,5957.89,5636.99,5976.6,7325.81
14419.9,24789.5,27227.5,23508.5,23033.9,21802.1,21705.3,36877.4,44098.5,45946.3,39297.2,28256.8,23342.5,19655.5,17588.4,16127.2,28781.8,40171.2,44026.4,38955.2,31493.4,28543,24903.5,26091.9,23421.1,21090,20504.2,17386.6,16475.7,15554.1,30836.6,32665,25488.5,22728.6,19813.3,20839.7,14035,9026.29,6155.57,5741.59,5216.23,3869.84,3663,3782.92,3510.89,3673.75,4520.49,4765.33,4466.09,4626.93,4184.78,3919.57,4647.15,5152.04,5604.72,5330.61,5130.59,4750.54,5841.23
17978,21766,22204.9,19744.8,17929.9,17983.8,17596,36019.7,49256.4,48893.4,39042.1,27004,22614.3,19751.9,16827.2,14646.8,30811.3,38819.1,41461,35724.1,29353.2,28208.5,25515.5,27029.7,23169.2,21387.5,21237.7,18163,16170.5,16416,30301.5,31707.7,26638.9,24328,23407,21626.6,13540.8,9505.2,6521.12,6304.39,5677.81,4320.13,3729.86,4123.01,4218.94,4264.65,4782.92,4622.98,4188.88,4058.79,3475.65,3174.18,4346.34,5149.75,5341.59,5058.19,4946.97,4843.71,5970.63
19486.5,21323.1,22635.6,19554.5,19056.7,17886,16615.6,40448.7,52128.2,49945.8,40568.1,28794.9,22520.7,19838.8,16602.5,14628,33942.1,40592.5,45110.8,38591.9,32609.7,31196.7,28143.1,30248.8,26473.2,24347.5,23180.2,19114.9,16433.7,15321.1,32102.1,34042.2,29865.8,27249.8,27583.7,24566.1,15307.6,10989,7666.18,7363.53,6728.9,5169.92,4967.34,4968.58,4709.83,4722.69,5503.57,5377.15,4938.86,4534.96,4055.17,3725.22,4584.26,5413.41,5505.56,5130.21,4756.44,4794.93,6106.43
13570.3,20505.1,22603,19042.5,15861.1,15057.5,13759.5,22575.1,41229.9,41765.4,33087.1,21762.7,14973.8,10357.5,8532.04,8160.57,22655.2,27923.7,32601,29906.4,25329.3,25288.7,24311.2,24287.2,21635.9,18557.3,16966.8,13579.5,10777.2,9230.66,31783,36813.4,29481.4,23322.7,23228.7,21889.6,13728.3,8991.26,6124.91,5552.22,5403.56,4312.52,4178.22,4476.98,4412.55,4666.29,5419.84,5327.06,4624.16,4011.13,3381.79,3422.88,4853.2,5615.96,6416.08,5940.27,5197.81,5049.23,6024.57
16598.7,20869.4,21560.1,17710.8,14469.3,13548.1,13885.9,19327.5,34544.5,36057.8,29107.8,21340.7,16325.7,12251.2,10424.8,11582.5,23208.8,28567.6,31074.8,28104,24338,22511,19885.2,21814.1,21277,20158.2,18488.4,14986.9,11736.2,10547.1,23763.9,26159.8,20517.3,18132.9,22127.8,21981.4,14641.3,9350.88,6396.41,5420.05,5117.1,4075.45,3557.79,4902.17,5377.97,5930.66,7547.9,7931.03,7400.04,6662.99,5710.39,4863.43,5559.81,6737.29,7866.05,7641.85,7401.41,8984.36,10710.8
20095.8,24939.6,25223.8,22022,18806.3,19316.7,18741.3,26208.3,43626.5,43335.1,37474.4,27857.4,20964.8,15041.2,11944.5,10999.5,27691.1,36311.3,38943.5,34362,30037.6,29670.8,26327.4,28076,24854.5,22431,20094.9,16227.9,13003.6,12826.9,31054.3,37051.2,30544.9,23291.6,26794.5,25884.7,17476.1,11997.5,8092.71,6733.98,5829.04,4460.43,3798.72,4745.49,4575.58,4715.96,5462.24,5953.6,5609.75,4828.93,3908.94,2861.85,3565.56,5461.96,5839.12,5126.49,4187.47,4315.34,5640.91
18383.3,21150.5,21370.3,20606.9,19402.6,19137.6,18329.4,23450.8,34907.3,34055.8,31248.6,24492.5,18766.4,13584.9,12298.4,12149.7,25394.6,30284.3,30269.7,26364.1,23236.4,22493.2,21436.4,21367.5,19051.3,19789.2,19214.9,16515.8,13284.3,13315,29001.7,32500.9,24558.7,18185.4,22207.9,21219.8,14055.4,9625.06,6201.22,5076.84,4484.22,3312.94,2961.73,3535.41,3345.3,3435.02,4468.76,5198.64,5531.96,5400.21,4735.8,3920.84,3784.97,4653.15,4809.88,3902.29,3262.45,4140.92,5772.9
19969.5,22605.6,23281.2,21449.3,20081.9,17242.1,15895.9,27806.4,47449.7,49003.8,39325.8,29718.3,21445.2,15084.9,12865.6,11705.6,25778.5,32902,36719.5,35596.1,29661.8,29541.8,26888.7,25676,23371.8,21925.4,20652,17093.3,12919.5,11899.4,26544.3,31969.1,25501.9,18596.2,22257,20686.3,15595.3,10445,6720.57,5778.42,5322.79,4032.41,3642.68,4044.53,3748.21,4151.51,5453.51,6578.05,6550.66,5873.62,5075.3,4032.08,4039.04,4084.51,4320.62,3373.07,2906.25,3794.75,5439.62
