ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
7297.91,0.553253,0.361349,2296.07,745.491,0.088968,1.42349, 66619.2, 26173.4, 4343.01, 0.218681,0.150609,0.185189,0.0212971,11651.5,123.417
6237.45,0.623685,0.362705,2493.13,651.413,0.088968,1.42349, 56616.9, 21196.3, 4089.68, 0.259107,0.140178,0.125254,0.0204031,13800.4,133.345
11145.4,0.422754,0.428142,3059.98,600.223,0.088968,1.42349, 78604.7, 34320.1, 4533.29, 0.17598,0.112033,0.15314,0.0175599,12176.2,136.331
10037.9,0.516071,0.435959,3384.37,1195.1,0.088968,1.42349, 68864.7, 27939.9, 4961.19, 0.244813,0.0995685,0.113616,0.0170326,13419.8,128.916
8274.86,0.443867,0.4105,2945.15,1109.99,0.088968,1.42349, 62229.4, 26647.4, 3650.99, 0.181548,0.109723,0.1203,0.0169618,11902.8,134.104
7344.3,0.513618,0.400988,3139.19,965.023,0.088968,1.42349, 57240.2, 23208.7, 3812.75, 0.220594,0.103175,0.121699,0.0151716,13354.1,138.827
7688.01,0.525942,0.400064,3069.57,660.007,0.088968,1.42349, 60129.8, 24159.7, 4085.76, 0.227716,0.11262,0.107248,0.0171797,15497.8,136.853
6547.95,0.521509,0.424611,3115.74,873.455,0.088968,1.42349, 46767.7, 18884.2, 3322.71, 0.240953,0.102715,0.100674,0.0176123,14673.6,124.73
5748.47,0.645623,0.400564,3061.07,788.651,0.088968,1.42349, 44874.9, 16577.5, 3622.03, 0.304493,0.116555,0.0916876,0.0212472,19337.8,123.545
6094.16,0.601618,0.42751,3061.36,576.65,0.088968,1.42349, 43076.9, 16421.5, 3481.94, 0.298199,0.121936,0.110419,0.0202448,16151.4,129.392
5965.6,0.602573,0.400016,2909.82,711.835,0.088968,1.42349, 46667, 17759.6, 3563.4, 0.276057,0.117784,0.101267,0.0187871,17161.3,127.573
6860.22,0.651309,0.382798,2905.42,611.96,0.088968,1.42349, 57380, 21103, 4485, 0.292276,0.11833,0.0911101,0.0206308,20279.3,136.736
5826.6,0.57767,0.349093,2369.43,503.086,0.088968,1.42349, 56035.6, 21625.2, 3684.07, 0.223793,0.130567,0.126844,0.0236499,12562.2,138.816
6678.3,0.489801,0.396846,2780.65,625.179,0.088968,1.42349, 52879, 21816.8, 3335.29, 0.203314,0.13019,0.125348,0.0198279,13419.3,132.893
5855.61,0.567747,0.399437,2790.63,930.535,0.088968,1.42349, 45907.8, 17901, 3332.38, 0.253497,0.13228,0.14638,0.019648,13564.8,120.412
5577.57,0.572786,0.425379,3151.08,1196.41,0.088968,1.42349, 39727.3, 15456.3, 3070.03, 0.276409,0.101862,0.117944,0.0159208,17426.2,131.244
7060.53,0.548868,0.453911,3260.88,1463.8,0.088968,1.42349, 45542.2, 18051, 3596.99, 0.281433,0.106146,0.179389,0.0150723,10089,141.945
6244.51,0.60384,0.432687,3553.76,909.796,0.088968,1.42349, 43335.8, 16496.8, 3551.13, 0.304232,0.0853266,0.100768,0.0149335,18085.1,141.619
5569.2,0.503902,0.419207,2989.76,863.741,0.088968,1.42349, 40562.4, 16588.6, 2759.25, 0.225694,0.102085,0.154355,0.0138822,13283.5,136.601
4369.76,0.698299,0.407995,2951.25,916.115,0.088968,1.42349, 33169.9, 11816.9, 2883.93, 0.347784,0.109896,0.133441,0.0149512,18147,137.432
4546.14,0.651831,0.436476,3479.05,898.75,0.088968,1.42349, 31132.1, 11457.3, 2729.55, 0.343033,0.102755,0.0979464,0.0143377,21077.1,131.857
4268.07,0.631331,0.457432,3370.57,770.073,0.088968,1.42349, 27207, 10160.3, 2428.29, 0.348034,0.098594,0.119227,0.0147759,16299.3,136.428
4694.9,0.481441,0.463841,3170.97,949.241,0.088968,1.42349, 29298.2, 12230.1, 2089.7, 0.237755,0.112076,0.169298,0.0149698,10735.7,141.835
5481.2,0.37518,0.482867,3541.93,1391.83,0.088968,1.42349, 32167.4, 14768.4, 1788.7, 0.164522,0.100832,0.165047,0.0143126,10720.7,141.344
5791.41,0.522482,0.505336,3664.37,1283.69,0.088968,1.42349, 31708.1, 12847.5, 2649.67, 0.300362,0.0918996,0.136098,0.0131508,13021,139.202
6515.55,0.394261,0.502975,3599,962.361,0.088968,1.42349, 35928.6, 16225.4, 2216.63, 0.189317,0.0948576,0.152257,0.0134346,12211.2,139.857
5616.82,0.531578,0.490108,3477.17,900.721,0.088968,1.42349, 32222.5, 12957.3, 2656.52, 0.296064,0.103862,0.150957,0.0153143,12294.8,132.384
6855.06,0.621937,0.479366,3793.97,867.184,0.088968,1.42349, 40679.9, 15294.8, 3746.98, 0.36239,0.093957,0.100139,0.0146158,20876.2,134.273
7589.72,0.664568,0.462735,3787.98,1597.05,0.088968,1.42349, 47536.3, 17332.9, 4459.1, 0.380852,0.0958792,0.109569,0.0140259,15418,138.027
8134.57,0.682633,0.457784,3792.61,2018.22,0.088968,1.42349, 51793.3, 18643.3, 4907.66, 0.390488,0.0955885,0.103746,0.0132235,17322.1,139.599
6937.96,0.744087,0.44991,3401.85,1523.38,0.088968,1.42349, 45361.2, 15621.2, 4500.75, 0.433966,0.0992288,0.126745,0.0143261,12793.3,135.893
4768.09,0.853969,0.429844,3228.72,830.457,0.088968,1.42349, 33424.4, 10605.8, 3493.81, 0.507617,0.10363,0.143435,0.0144879,10352.7,147.475
5151.29,0.836098,0.468156,3419.89,1335.6,0.088968,1.42349, 31694.7, 10141.9, 3531.92, 0.556655,0.10001,0.137901,0.0151042,10863.3,134.645
7237.76,0.668353,0.417137,3272.16,828.731,0.088968,1.42349, 53114.7, 19320.7, 4558.81, 0.335833,0.111419,0.141504,0.0162554,10732.4,128.273
4918.32,0.872827,0.440961,3439.15,725.023,0.088968,1.42349, 33158.9, 10341, 3598, 0.547853,0.101192,0.107793,0.0155423,14468.4,131.148
3999.07,0.88617,0.417248,3194.66,507.189,0.088968,1.42349, 29335.5, 9084.42, 3059.46, 0.518596,0.117476,0.0897777,0.0178467,22498.3,129.146
5781.71,0.716972,0.381972,2940.91,912.493,0.088968,1.42349, 48518.3, 17062.2, 4062.92, 0.333362,0.106977,0.105046,0.0154394,19999,152.317
4696.18,0.787062,0.362903,2884.33,776.805,0.088968,1.42349, 42591.6, 14270, 3645.28, 0.35859,0.109944,0.0804104,0.0176021,32388.4,134.606
6187.8,0.669584,0.343781,2485.5,426.118,0.088968,1.42349, 60901.8, 22085.2, 4445.26, 0.269236,0.134283,0.0980023,0.02021,22372.1,133.862
4891.66,0.814872,0.396588,2999.06,945.458,0.088968,1.42349, 38770.8, 12718.6, 3660.94, 0.421449,0.101969,0.0642787,0.0182788,27131.9,124.334
4529.14,0.721178,0.387962,2411.68,737.19,0.088968,1.42349, 37118.7, 13016.1, 3162.81, 0.342442,0.130524,0.128132,0.0219623,12895.8,122.659
4134.12,0.556661,0.411769,2689.39,1221.68,0.088968,1.42349, 30943.7, 12170, 2267.74, 0.255354,0.111572,0.125298,0.0175474,12973.9,122.21
2802.57,0.572449,0.398339,2608.64,1230.8,0.088968,1.42349, 22064.3, 8574.63, 1609.02, 0.255651,0.100047,0.126505,0.0162552,12557.7,133.686
4333.99,0.438768,0.393446,2641.36,1440.55,0.088968,1.42349, 34769.1, 14923.8, 1940.13, 0.170053,0.0999011,0.12208,0.0158765,12698.7,134.036
3767.68,0.506788,0.353935,2307.15,679.214,0.088968,1.42349, 35488.6, 14401.7, 2098.79, 0.188843,0.113176,0.127009,0.0177186,16400.1,135.684
5779.21,0.49884,0.396387,2866.72,1261.94,0.088968,1.42349, 45840.7, 18784.3, 2940.32, 0.208627,0.10498,0.114227,0.0149758,19580.2,137.257
5613.46,0.447976,0.421057,3133.65,1238.44,0.088968,1.42349, 40610.9, 17350.3, 2461.75, 0.189588,0.097914,0.126073,0.0149941,16665.7,155.458
3648.32,0.701405,0.408568,3099.43,1475.07,0.088968,1.42349, 27634.5, 9823.62, 2413.34, 0.350605,0.102325,0.105518,0.0153884,19397.3,144.924
3638.81,0.736521,0.398885,2837.08,979.842,0.088968,1.42349, 28588.3, 9917.9, 2531.92, 0.365104,0.106807,0.123043,0.0161843,17126.9,140.769
4834.49,0.663434,0.373654,2662.34,1130.73,0.088968,1.42349, 41948.3, 15296, 3257.74, 0.291623,0.109651,0.095044,0.0188869,20154.9,130.832
4341.07,0.734589,0.360413,2447.16,947.499,0.088968,1.42349, 39783.5, 13819.3, 3228.38, 0.322373,0.118654,0.0973765,0.0209967,20256.6,129.816
3346.04,0.6571,0.364316,2272.27,1013.46,0.088968,1.42349, 30168.7, 11043.6, 2277.31, 0.279689,0.116218,0.146858,0.0193408,12005.8,141.007
3421.93,0.679766,0.358267,2364.74,951.79,0.088968,1.42349, 31644.7, 11405.7, 2416.35, 0.287581,0.121019,0.137943,0.0202884,13137.5,132.309
4370.04,0.612013,0.338854,2274.79,556.531,0.088968,1.42349, 43956.1, 16559.7, 2957.51, 0.234682,0.139243,0.151065,0.0215541,14083.5,140.014
5672.26,0.458821,0.377771,2394.21,520.742,0.088968,1.42349, 48406, 20413.7, 2737.27, 0.174509,0.13105,0.19563,0.0186191,9604.81,134.727
8417.72,0.404145,0.356273,2565.33,746.619,0.088968,1.42349, 78503.6, 34528.4, 3649.6, 0.133699,0.105434,0.139945,0.0163384,13413.7,138.171
6955.73,0.480272,0.401046,2665.36,600.86,0.088968,1.42349, 54199.7, 22532.5, 3383.49, 0.199759,0.0985658,0.161359,0.0151324,12623.2,135.596
7168.09,0.492888,0.388019,2589.32,675.827,0.088968,1.42349, 58733.3, 24157.1, 3655.52, 0.200163,0.112766,0.148122,0.0159233,14066.6,134.205
6030.13,0.597535,0.446253,3201.81,981.472,0.088968,1.42349, 39920.4, 15270.4, 3334.77, 0.311466,0.102295,0.129375,0.0154503,14933.7,128.132
4956.72,0.582939,0.438553,2962.62,889.713,0.088968,1.42349, 33698.5, 13022.8, 2715.56, 0.294166,0.107117,0.116361,0.0169963,16246.7,129.905
5092.83,0.530413,0.430668,2775.56,889.903,0.088968,1.42349, 35596.6, 14284.7, 2600.97, 0.251153,0.119466,0.147244,0.0176565,11399,134.961
4322.41,0.618454,0.407468,2591.75,517.014,0.088968,1.42349, 32875.2, 12377.4, 2604.42, 0.292593,0.123008,0.155721,0.0189252,13961.2,134.924
4538.39,0.505534,0.42767,2576.84,837.43,0.088968,1.42349, 32061.6, 13104, 2226.94, 0.232128,0.122745,0.181891,0.0195319,10815.7,144.181
4552.73,0.445729,0.400696,2570.58,855.446,0.088968,1.42349, 35522.6, 15173.1, 2049.43, 0.177892,0.111066,0.153165,0.0169922,12352,133.082
4129.58,0.535862,0.413455,2472.87,1003.95,0.088968,1.42349, 30717.8, 12264.8, 2184.79, 0.24295,0.122637,0.193071,0.0173357,8579.7,147.854
4247.59,0.561402,0.404552,2418.29,1445.8,0.088968,1.42349, 32661.7, 12797, 2374.26, 0.253189,0.110877,0.208493,0.0165633,6984.49,144.136
3763.55,0.605641,0.436036,2664.12,1610.11,0.088968,1.42349, 25812.6, 9814.53, 2134.93, 0.308458,0.104615,0.197123,0.0158954,7966.36,138.947
4929.33,0.532163,0.435334,3143.55,1587.88,0.088968,1.42349, 33891.6, 13586.7, 2507.84, 0.255636,0.0881686,0.128345,0.0154529,12946,138.93
6030.59,0.504566,0.401905,3027.39,1401.47,0.088968,1.42349, 46838, 19120, 3074.07, 0.215484,0.0898072,0.104009,0.0163754,18660.6,143.843
3513.73,0.571494,0.390402,2708.56,764.48,0.088968,1.42349, 28523.6, 11087.1, 2041.46, 0.249254,0.0964156,0.147725,0.0178289,11030,145.727
3864.5,0.550571,0.395397,2522.52,772.492,0.088968,1.42349, 30770.1, 12142.2, 2156.11, 0.239911,0.10679,0.193084,0.0190497,7608.11,153.74
4528.66,0.534636,0.379358,2472.28,770.45,0.088968,1.42349, 38401.5, 15309, 2530.16, 0.219689,0.112574,0.21585,0.0169066,9308.41,148.309
4817.19,0.509136,0.389561,2806.23,926.356,0.088968,1.42349, 39233.3, 15945.6, 2527.78, 0.21085,0.105875,0.128349,0.0169073,16092.1,144.826
4448.62,0.469948,0.356225,2311.13,625.172,0.088968,1.42349, 41496.1, 17310.3, 2289.08, 0.170075,0.13201,0.183431,0.0194737,11983.2,136.975
4739.39,0.505926,0.386435,2507.29,947.291,0.088968,1.42349, 39075.5, 15914.8, 2485.26, 0.207058,0.128874,0.212925,0.0176897,10621.4,143.809
4918.58,0.496543,0.425818,2870.97,997.759,0.088968,1.42349, 34978.4, 14391.7, 2378.99, 0.224875,0.123126,0.158483,0.0161101,12337.2,139.374
5945.93,0.483264,0.388869,2295.87,1270.42,0.088968,1.42349, 48557.4, 20118.6, 2969.49, 0.194845,0.149142,0.215701,0.0186267,8870.84,138.016
