sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014
25590.5,30731.5,30175.2,23445.7,22910.5,21018.4,20842.5,35352,50078.6,49009.1,40040.7,29381.8,21118.7,20275.1,21011.4,21443.6,30382,31557.3,31954,28745.7,23387.6,22129.7,21328.4,22578.7,23209.2,20815.6,19609.7,20028.8,19909.9,18218.3,33008.5,43076.1,38033.2,30747.1,28408.7,26262.2,18973,13976.8,10562.7,9351.06,9079.73,8911.88,9465.12,10059.9,10214.8,10208.8,14518.7,16575.9,18107.6,17506,16308.7,16482.9,18172.8,21133,23346.8,24279.5,24225.6,22647.8,22079.7
24975.5,31058.3,30513.7,23733,22375.8,20093.9,19837.1,34490.7,50363.1,48976,40199.8,29538.3,21589.5,21438,21356,21521.4,32295.6,32957.2,33665.5,30342.9,24561,24774.1,25096.8,25586.3,24486.1,21114.5,19484.7,19752.3,20334,19085.6,38287.3,44593.3,37083.7,28895.5,26118.4,24766.6,18881.9,14590.4,11522.7,10638.2,10568.1,10923.9,11058.9,11122.1,11114.5,10532,14864.6,16454.2,16446.1,15173.4,13318.6,12907,14330.5,17412.5,19717.9,19702.3,19331.4,17869.2,17781
26283.6,30457.6,28938.4,22175,21397.9,20280.5,19970.1,34125.1,48677.5,47849.8,39796.6,29267.2,20932,21719.9,21629.9,21946.7,30504.9,31720.9,30907.7,28374.1,23804.5,24027.2,22847.5,22346,23279,20863.3,20683.5,20363.6,21121.3,19766.6,35772.7,42640.5,34898,28039.9,25081,25554.6,20409.5,15886.3,12909.9,11620.2,10956.8,10927.1,10546.3,10721.1,10382.1,9978.05,15772.3,17983.6,18937.6,18249.1,16583.7,15557.9,17229.1,22079.7,24939.9,25312.6,25893.6,24158.9,23261.3
22303.2,27328.9,27375.6,20771.2,20411,18939,18706.8,28612.3,43917.2,43728.3,35842,26170.6,19139.3,18884.8,17666,16951.7,32341.3,37059.5,34725.3,30933.1,25692.6,24769.3,23597.6,22309.4,22776.7,20082.4,19683.7,19147.7,24314.5,24928.2,38628.1,45588.1,37158.8,30488.3,28111.9,26245.5,19851.8,15025.5,11614.1,10443,9384.49,9207.84,8993.1,9608.24,9543.68,9192.73,16350,19030.6,19516.1,18848.6,16758.4,16254,18182.4,22924.6,25484.1,26104.6,27107.2,25669.7,24712
23396,27306.8,28622.8,22572.7,21479,19853.5,20070.3,27214.7,44401.5,44706.8,38000.8,27317.6,21003.6,18628.6,16698.6,14997.2,30904.9,36005.4,34146.2,29006.7,23323.7,23971.3,23276.7,23052.1,25049.2,23274.9,22819.2,20643.4,22180.7,21780.6,34047.9,44612.2,37708.6,31724.9,30168.3,27608.9,20906.6,15545.5,11859.2,10382.8,9469.49,9428.26,10018.3,10143.3,9611.74,8966.56,14435.7,16834.8,17053.4,16592.9,15017.9,15205.7,19177.3,22155.2,24707.9,24735.2,25184.8,23303.8,22297.6
26764,28693.1,29556.8,23504.7,22433.4,20579.7,21204.3,26140,41134.5,41744,35404.9,25783.6,18930.8,17463.4,16146.7,15373.6,29496.9,36321.7,35254.9,30823.3,24736.9,25509.9,24925.9,24004.9,25676.6,22988.4,22042.6,18910,19857.5,18758.6,38838.6,45925.4,37066.2,31609,28921,26105.2,20258.4,14558.9,10771.2,10373.3,9717.7,9502.06,9681.98,9913.03,9479.23,8699.57,12964.1,14895.8,14976.8,13993.5,12638.6,12099.2,14708.1,17624.3,21829,22537.1,22028.1,19503,18469.8
22467.8,26732,28620.6,23574.7,22682.2,20285,24325.8,30412.1,38388.3,36207.9,30095.4,22210.8,16668.3,15318.5,14268.9,13778.7,27606.9,31480.6,30395.9,27767.8,22806.8,21573.3,21514.5,22384.3,24544.6,21743.6,20562.7,17963.5,18030,16971.3,35406.5,41144.3,33140.3,27639.3,25534,23863.4,17882.8,13428.7,10154.1,9537.51,8969.67,8654.5,8461.42,8997.88,8867.8,8411.42,11551.5,12743.8,12726.7,11714.6,10778,10275.2,12315.1,14595.8,17044.4,17734.3,18211.5,16939.6,16733.3
18323.6,24539.1,25179.9,20468.1,19058.3,17095.5,21763.9,27410.5,34226.7,32125,27333.5,20144.7,14405.9,13926.5,12960.9,12795.4,26173.8,29952.8,28727.3,27057.9,22309.4,21086.5,19472.1,20497.3,21185.2,18320.1,16828.8,15052.3,14558.9,14694.7,31952,37747.9,30553.2,25904.3,24855.7,23416.8,17289.5,12278.9,8862.16,8340.98,7971.6,7681.54,7363.49,7506.95,7070.44,6841.19,9728.09,11844.9,12315.9,12037.8,11303.7,11025.7,13594.6,18061.7,20090.9,21163.9,22723.4,22391.5,22168.9
23155.2,26707.4,28846.9,24501.9,23705.6,21143.2,26832.3,33367.4,39710.1,39761.2,32247.6,23999.1,16913.6,14617.7,13097.3,12206.9,29061.5,33685.1,32182.8,28372.7,22759.7,21167.6,18708.1,22302.2,22616.6,19661.6,17653.2,15640.6,15917.9,15339.4,32751.1,38654.7,31556.2,27273.2,27234.1,25502.5,18194.8,12752.9,9254.07,8805.97,9390.95,8913.52,8605.64,8450.73,7965.65,7165,10162.1,12057.8,12483.1,11968,12235.9,11740.1,14181.3,17451.1,18719.3,19640,20706,21668.9,22326.6
20184.4,23939.2,27938.8,24371.9,24966.3,23367.7,27588.3,31014,40772.4,40579.7,32133.3,23942.9,16772.2,14110.6,12033.4,11548.8,29321.1,33761.3,32487.2,29249.4,24257.5,23415.3,20680.5,23256.4,23848.1,20883.8,18709.9,17034.3,17317.4,16295,36843.2,42955.1,35420.3,29192.6,28377.2,26129.6,18647.5,13207.5,9642.14,9464.45,9878.41,9433.32,9422.53,9582.56,9142.89,8237.62,12473.9,15500.6,16330.6,15461.1,14678.5,13264,15428.6,20215.9,21418.1,22781.2,25495.4,26776.1,27080.7
