rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013
2579.16,1659.67,6226.76,2522.76,2973.39,21999.9,16148.2,2505.47,3807.72,2880.35,1201.82,9783.9,2298.78,2793.63,14388.4,2567.47,5582.73,5499.16,2913.37,7628.32,2885.01,4404.52,10124.5,1467.3,4270.68,3945.39,4953.37,796.737,24060.3,7586.12,980.905,2525.36,4703.66,9008.68,4300.37,2284.87,1159.75,1242.4,2032.98,2396.44,1498.69,2063.49,922.119,1217.07,8709.47,736.553,2220.35,1424.75,1364.33,2228.17,4532.69,7043.79,3344.29,2485.91,4176.25,937.587
3768.26,1007.66,6506.35,2114.66,3434.3,16650.4,19472.5,2906.19,2909.64,3496.35,2187.68,7674,1539,1933.19,23206,3235.83,2169.74,6154.99,3643.54,6970.95,4075.26,3669.54,10057.3,2007.23,4093.47,3859.44,10674.8,1216.76,20715.3,10612,1407.01,3273.99,5468.13,6285.7,3469.75,2247.09,729.288,1732.36,1322.89,2291.54,1765.69,2385.57,981.909,1056.38,10409.3,754.856,1683.43,2082.71,1087.38,3267.95,4718.71,7058.54,3571.11,3381.99,4779.52,1373.43
6465.56,859.822,5726.44,2674.43,4259.47,13005.7,23490.3,2544.22,4325.46,2210.76,3605.99,5164.84,1787.34,953.203,24375.2,3596.3,2862.46,4082.65,3660.74,8959.06,3531.48,4680.06,11529.3,2594.91,3880.98,2318.3,7157.6,2053.38,19092.1,15447.5,1413.59,3270.55,6600.75,5329.46,4340.11,1736.89,757.321,1645.73,1688.18,2460.67,2702.32,1427.12,829.004,1059.94,8475.1,1387.36,1261.9,2142.66,1271.46,3600.03,6744.89,3629.99,4806.34,2656.99,4321.66,966.33
7858.87,1213.37,5990.18,2534.37,5111.9,10473.9,22365,4580.64,5130.76,2920.18,2515.98,6146.83,2379.18,1756.83,21566.1,7437.23,3039.52,5010.59,3277.23,9836.82,3936.34,4232.87,11582.3,2117.57,4065.53,1478.64,7004.43,1455.8,29201.7,7332.06,1260.35,5522.05,5154.26,5768.76,5095.24,1586.74,841.679,2878.09,1384.2,2302.29,2441.94,1877.29,930.21,873.334,7097.05,1657.19,1340.58,1346.21,1605.08,2261.94,5217.77,4142.39,6527.51,2246.98,2690.82,685.079
6776.51,1274.96,5685.79,1422.78,9578.15,9906.28,12942.5,4612.03,5238.75,3658.73,2780.56,4960.32,2252.1,1551.42,20625.6,2946.32,3568.95,5793.24,3074.24,6248.81,5009.56,5370.11,10154.7,1183.98,3756.72,1763.5,5311.24,1553.3,26580.3,5221.42,2092.84,4226.26,4788.27,5885.25,3744.05,2812.75,690.07,2081.97,1441.08,1904.99,1752.22,2222.56,848.869,890.436,5343.68,1081.48,1258.47,898.09,1671.53,1688.52,4086.92,3217.47,4062.27,2344.28,2941.37,819.62
2939.97,1198.38,4382.34,1474.46,9448.08,7761.87,10812.4,4094.32,5364.44,3275.35,1742.01,5484.55,1519.11,1610.79,19424.8,1746.37,2721.31,6672.09,2649.2,5623.11,2582.4,5652.68,7561.27,1067.46,2518.16,2107.9,3578.12,2622.33,23534.3,4308.52,1133.25,4602.87,5145.39,5038.25,3304.05,1695.52,645.67,1880.63,1269.59,1591.71,1349.62,1489.36,415.566,1022.56,4493.67,1873.73,844.766,1234.84,1364.4,1719.82,4509.4,5387.83,1950.35,3124.78,4104.55,1361.2
7508.3,1649.22,5493.22,958.436,12098.5,9623.16,10834.1,8229.68,2438.45,4382.73,1455.18,4234.26,2033.53,1232.75,24413.8,1638.3,3103.32,5132.38,2982.47,6214.33,2108.6,9652.79,6271.9,1300.5,2474.22,2565.41,4764.19,1689.4,24649,5799.72,1806.6,5194.16,6664.77,4356.52,2085.02,2233.31,853.973,2207.88,2591.46,1049.92,1823.2,1459.38,787.352,530.151,5157.9,1780.05,1197.01,1149.18,2953.9,1011.61,4771.65,4417.3,2139.78,3625.16,3676.79,3388.3
9354.46,1734.47,6871.69,1582.42,10046.1,6984.11,17042.3,6575.31,2147.1,4698.9,1134.62,4361.38,1385.81,2054.51,25280.1,1072.7,3739.43,6241.29,3775.21,6959.97,1602.08,9275.29,7307.02,1344.92,2556.2,3311.4,5031.51,1266.78,29151.1,4863.3,1897.25,3689.96,7383.45,4406.07,2684.4,1913.78,1064.48,2589.92,2380.31,1198.57,2256.08,1776.11,801.159,557.103,6983.58,2717.15,1416.33,1080.7,2384.02,956.133,5318.46,6703.46,1448.58,4718.97,6089.76,3409.75
13092.3,2438.66,7844.9,2088.41,14782.1,10010.6,9040.84,9891.19,3227.64,3924.32,782.536,6456.18,1722.53,1735.32,26038.7,1792.89,3197.26,5154.9,6782.32,6187.15,1338.85,14899.4,5930.24,2161.58,1426.99,3500.93,6773.52,1522.48,25944.2,8150.32,1461.18,5091.93,7895.14,4985.99,2950.1,1468.97,662.288,2306.07,2291.51,2195.69,2282.93,1800.89,1208.91,662.21,8615,2958.56,2115.57,1053.58,3118.15,1423.76,6500.17,7477.65,1546.41,3440.9,5155.2,7479.57
11149.2,3175.64,6724.9,1851.5,11075,6401.84,19163.7,5054.55,4603.44,4374.28,882.465,4962.09,2246.97,1714.99,24666.1,1975.36,2886.54,5182.89,5594.97,6032.37,1614.95,14242.8,5185.48,2271.99,1134.32,3200.55,6988.49,1770.46,29239,5665.62,2526.34,2947.71,6379.19,5801.13,3502.26,1877.16,940.328,1306.93,2071.18,3053.7,1680.86,1777.26,845.419,736.264,10570.9,1750.06,1956.21,994.368,2369.92,1504.88,5749.64,7685.51,1211.95,1482.8,4919.42,7861.16
11800.6,2165.63,7173,1776.32,10370.4,6028.51,15745.9,5235.86,6638.24,6098.12,703.96,3967.16,3037.64,1068.28,25845.8,1920.02,3808.7,3563.12,3871.13,5421.81,1855.98,14689.1,4645.17,1911.23,1549.03,2460.21,8173.69,2201.46,22128.7,8623.05,2323.27,2676.42,6256.13,8748.07,2192.73,2087.03,1086.94,1304.65,2196.9,2070.43,1475.16,1626.38,834.693,657.111,8454.58,2315.87,2666.07,904.876,2031.93,1549.52,4735.11,6190.22,1234.89,1371.73,4141.18,5608.34
11030.7,2084.95,5084.91,2045.75,8806.99,8088.34,14453.8,5669.95,7950.61,4448.28,821.845,4494.26,4119.53,1902.52,20614.2,1482.06,4391.84,2853.43,6576.61,4088.27,3859.82,12884.7,6060.57,1975.7,1056.63,2535.82,5764.03,2314.01,22367.9,8495.05,2453.36,3025.74,6059.64,7479.5,2430.97,3252.61,1591.75,1134.99,1785.35,1812.01,1480.07,1661.21,747.736,887.858,8517.19,1849.01,2219.95,695.792,2542.13,1992.53,5458.92,5911.66,1247.84,1357.09,5761.03,4889.22
8029.79,1735.18,6071.08,1723.45,6910.17,7881.49,10680.2,7541.94,6081.57,3743.11,668.884,4047.06,4243.03,1863.12,16850.9,1082.46,2363.63,4209.48,5230.2,4468.91,3529.98,12570.2,4396.67,1559.62,1269.65,2007.03,5292.79,2458.05,15895.5,5681.12,4053.75,3027.87,6390.95,6284.54,2775,1845.7,1173.09,977.503,1437.08,1203.5,1119.83,1310.96,671.739,802.116,6055.4,1934.37,1826.9,588.028,2296.41,1889.66,5277.12,3211.58,1204.19,2516.87,4655.11,2939.59
7285.69,1837.91,8113.68,3474.3,6567.42,7332.69,16667.1,6632.29,4255.52,3705.42,660.469,3526.53,3449.84,2303.34,20242.6,1328.31,3557.03,4143.9,6109.75,4465.44,1974.46,13371,5473.38,1759.61,1890.01,1529.94,6510.76,1761.87,16953.1,8759.96,3870.53,4017.14,5021.01,7244.45,2020.41,2643.14,1231.06,1629.14,1396.65,1319.38,1442.46,1177.88,799.016,1203.92,6113.26,2159.14,1266.02,889.949,1960.98,807.877,4565.8,5216.56,903.625,1446.31,4126.58,3449.2
6421.43,2415.29,6879.37,3077.6,5739,8688.81,17660.9,4507.51,3778.47,3998.39,629.958,3282.78,3395.52,1544.89,24088.5,819.714,4802.18,3248.1,6254.75,3718.34,1951.64,10077,6669.07,1567.36,1924.42,1106.23,8224,2201.99,16015.6,9714.08,3888.21,3113.89,6746.06,5228.35,2330.71,2478.16,1307.46,1445.44,1097.22,1276.36,1611.42,1284.95,512.457,822.149,5570,1295.09,1186.79,725.416,1132.12,620.664,4290.41,3887.19,999.378,960.69,4020.87,1919.62
3205.94,2067.93,7064.91,2507.31,6558.42,11026.3,12327.5,7788.41,2740.36,3754.76,556.766,3248.4,3943.88,1734.77,20730.3,908.116,3708.3,5779.76,6770.87,3631.01,1515.38,9078.79,6700.78,1716.68,1734.62,1095.26,6709.73,2176,15967.2,11393.5,3986.13,1910.66,5151.81,4070.24,3697.15,1611.14,1459.88,1367.24,1152.1,1053.72,1922.84,930.418,620.126,831.606,4822.29,908.358,1609.3,656.888,782.417,607.064,4277.21,2486.12,599.911,1304.66,2319.66,3225.91
4042.36,3175,7622.95,3631.29,6074.17,20712.6,7242.95,8596.12,3849.32,4329.97,1175.22,4279.18,5204.54,2438.21,22624.8,756.892,8116.36,3861.81,6632.1,4990.62,1895.57,6274.17,8931.1,2371.36,1417.12,1286.94,7892.29,1926.05,19938.1,10889.6,3602.72,2401.81,6107.51,3199.9,3602.41,3769.49,1699.06,1495.3,982.252,904.307,1691.32,1331.16,525.666,1161.13,5538.29,1489.88,1078.56,904.904,1362.14,749.976,5163.85,3407.53,624.2,1707.72,1724.93,4884.25
2111.94,4753.34,5985.45,1731.53,8367.35,15835.3,8017.95,7181.45,4263.25,4514.91,926.092,2584.04,4328.94,1535.1,22547.1,810.676,5376.9,2676.22,6981.88,6307.18,1128.36,4984.93,6877.2,2649.8,1410.92,1266.32,5476.97,1225.42,20117.4,6547.36,4134.05,4959.8,3455.47,4722.42,2185.96,4046.17,1287.26,1129.77,1388.34,969.539,1678.09,1005.94,571.963,1018.1,5019.48,1320.33,861.136,1641.77,1306.12,1213.25,4137.5,4462.54,825.617,1312.04,3386.96,2030.62
1825.78,5577.88,5618.69,1841.72,8730.36,11805,16658,4288.77,4787.31,3329.67,1361.18,3178.86,4455.18,1431.28,25054.6,983.492,5006.35,3993.93,2737.02,9013.4,1139.96,4495.26,8413.71,3399.6,815.538,1615.99,3830.25,1716.68,24703.2,5445.96,1987.05,4657.85,3275.04,6068.07,2112.74,2942.93,1637.84,1503.62,1301.28,952.732,2175.64,1047.58,1073.33,852.333,7288.85,756.961,1147.85,1353.13,943.143,1180.31,3391.78,4702.8,933.479,1924.02,3868.44,2279.11
1589.93,4796.36,5406.35,1892.36,5732.81,14171.9,11597.6,3913.29,5960.69,4034.11,1304.08,3879.06,1983.32,1103.88,19209.4,870.848,7300.18,3313.66,2145.22,6464.09,1101.78,7917.92,5669.42,2137.86,1020.09,936.487,3676.88,1030.95,20767.5,5864.8,2204.84,4297.48,3330.18,5914.86,1825.42,3647.2,1151.95,1306.27,863.275,1089.52,1332.99,849.188,694.504,946.365,5204.82,1134.08,806.117,1185.35,647.694,1167.11,2060.41,3701.62,749.931,1599.49,3509.13,1334.81
5293.91,3872.16,4190.56,1969.42,5796.26,18718.9,8337.5,6731.4,5227.47,5099.81,1169.62,2224.95,1884.32,1418.77,21933.8,1139.4,8553.47,4047.66,1391.74,6152.02,728.625,11066.1,4518.48,1828.05,1766.78,1259.54,4952.82,770.323,20856.5,7305.26,1697.8,3875.79,5145.55,5518.19,1650.99,3493.46,1126.49,1812.9,1050.67,1145.68,1249.79,965.156,939.268,1118.22,5771.65,1893.8,1379.33,835.032,667.449,1154.72,2748.19,7044.96,1477.59,2670.41,2967.66,3480.11
4969.07,6260.15,3637.08,2620.37,4449.68,18914.8,10591.2,4150.31,5624.85,4679,1546.67,2079.21,1521.06,1511.62,27841.6,1861.43,3788.33,3641.73,1657.93,5128.7,700.223,12199,4885.57,3073.48,1672.83,1090.26,4541,817.935,20470.5,8438.19,2220.75,4342.09,5987.54,5320.15,1317.07,4155.56,1323.74,1608.14,1860.12,807.098,905.429,1473.98,1817.15,1130.28,5293.66,2047.99,1968.11,908.121,841.665,788.379,3069.57,7266.85,1647.33,3482.97,1585.37,7522.89
2426.4,5016.22,3332.76,4576.46,4047.35,16294.8,10098.9,5908.1,2499.17,5162.4,1326.98,2952.6,1563.03,1433.68,23528.8,1837.24,3500.18,5544.28,1489.28,5703.29,455.404,13682.7,3055.03,3960.97,1334.54,1484.01,3589.87,627.893,22388,6155.38,2039.16,2569.67,6063.47,6200.3,1475.03,3358.42,1559.88,1315.43,1837.42,937.816,628.293,1416.03,1606.83,1072.23,6308.34,2718.95,1839.87,818.335,1069.69,1046.39,5487.9,6811.39,1333.37,3402.64,4168.28,8861.48
3549.92,3684.03,2151.72,4647.83,5060.92,18512.7,11096.3,5003.53,2114.46,4049.1,1598.87,2584.27,2205.56,975.958,21067,2892.67,3053.86,3915.73,1283.97,9026.35,528.515,11060.8,4456.12,4204.09,1062.99,1529.09,3835.91,579.373,21745.9,4370.37,3577.99,3037.89,4515.92,7402.3,1265.8,2850.98,2213.07,1205.15,1868.43,779.363,970.091,2301.84,1406.38,795.226,6437.01,2597.85,1264.26,861.665,841.096,2018.08,4742.78,5865.21,1049.81,3311.66,3313.85,6829.54
